Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,0000000.0,3000000.0,1000000.0,1000000.0,1000000.0
Short-term investments,0000000.0,0000000.0,1000000.0,1000000.0,1000000.0
Cash and short-term investments,0000000.0,0000000.0,1000000.0,1000000.0,1000000.0
Receivables,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0
Inventories,0000000.0,0000000.0,0000000.0,0000000.0,000000.0
Total current assets,6000000.0,15000000.0,69000000.0,65000000.0,34000000.0
Property Plant & Equipment Net,6000000.0,14000000.0,67000000.0,64000000.0,34000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,7000000.0,20000000.0,26000000.0,35000000.0,11000000.0
Total assets,8000000.0,22000000.0,76000000.0,70000000.0,37000000.0
Payables,0000000.0,1000000.0,3000000.0,2000000.0,2000000.0
Short-term debt,18000000.0,2000000.0,000000.0,000000.0,1000000.0
Total current liabilities,20000000.0,4000000.0,4000000.0,7000000.0,5000000.0
Long-term debt,000000.0,17000000.0,23000000.0,32000000.0,8000000.0
Total debt,000000.0,17000000.0,23000000.0,32000000.0,8000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,7000000.0,20000000.0,26000000.0,35000000.0,11000000.0
Total liabilities,26000000.0,24000000.0,30000000.0,41000000.0,15000000.0
Other comprehensive income,000000.0,000000.0,-1000000.0,-1000000.0,-1000000.0
Retained earnings (deficit),-88000000.0,-71000000.0,-17000000.0,-20000000.0,-21000000.0
Total shareholders equity,-18000000.0,-3000000.0,46000000.0,29000000.0,21000000.0
Investments,,,,,
Net Debt,18000000,16000000,22000000,31000000,8000000
Other Assets,1000000,4000000,6000000,1000000,0
Other Liabilities,7000000,3000000,3000000,4000000,3000000
