date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-21796000.0,-61389000.0,-49690000.0,-30879000.0,-22499000.0
,depreciationAndAmortization,4676000.0,2539000.0,805000.0,475000.0,155000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,7587000.0,7357000.0,6277000.0,5207000.0,3627000.0
,changeInWorkingCapital,-4526000.0,-4693000.0,-2282000.0,3130000.0,-341000.0
,accountsReceivables,352000.0,-20000.0,-903000.0,0.0,0.0
,inventory,185000.0,-648000.0,-3570000.0,0.0,0.0
,accountsPayables,-1169000.0,1838000.0,277000.0,1280000.0,-710000.0
,otherWorkingCapital,0.0,0.0,-21000.0,-3000.0,-16000.0
,otherNonCashItems,4202000.0,-156000.0,-145000.0,189000.0,277000.0
,netCashProvidedByOperatingActivites,-9857000.0,-56342000.0,-45035000.0,-21878000.0,-18781000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3638000.0,-8428000.0,-13919000.0,-5920000.0,-952000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-75666000.0,-125020000.0,-25100000.0,-70110000.0,-72047000.0
,salesMaturitiesOfInvestments,84995000.0,85627000.0,55375000.0,73362000.0,78313000.0
,otherInvestingActivites,82000.0,5000.0,248000.0,0.0,0.0
,netCashUsedForInvestingActivites,5773000.0,-47816000.0,16604000.0,-2668000.0,5314000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,201000.0,43125000.0,49180000.0,52160000.0,0.0
,commonStockRepurchased,0.0,0.0,-247000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-483000.0,20717000.0,987000.0,512000.0,162000.0
,netCashUsedProvidedByFinancingActivities,-282000.0,63842000.0,49920000.0,52672000.0,162000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-4366000.0,-40316000.0,21489000.0,28126000.0,-13305000.0
,cashAtEndOfPeriod,11620000.0,15986000.0,56302000.0,34813000.0,6687000.0
,cashAtBeginningOfPeriod,15986000.0,56302000.0,34813000.0,6687000.0,19992000.0
,operatingCashFlow,-9857000.0,-56342000.0,-45035000.0,-21878000.0,-18781000.0
,capitalExpenditure,-3638000.0,-8428000.0,-13919000.0,-5920000.0,-952000.0
,freeCashFlow,-13495000.0,-64770000.0,-58954000.0,-27798000.0,-19733000.0
