date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,216959000.0,322698000.0,163152000.0,-976177000.0,-4385448000.0,635491000.0,409597000.0,525360000.0,573333000.0,271723000.0,-75156000.0,388396000.0,253147000.0,202457000.0,166471000.0,82448000.0,56553000.0,46795000.0,56550000.0,142227000.0,4600000.0,-287100000.0,14900000.0,8700000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200049000.0,150768000.0,100059000.0,100810000.0,92251000.0,93844000.0,79161000.0,36214000.0,25500000.0,52200000.0,32700000.0,17900000.0
,deferredIncomeTax,100471000.0,103234000.0,-95779000.0,-543385000.0,-1932179000.0,429973000.0,222526000.0,255743000.0,342463000.0,160349000.0,-51644000.0,195020000.0,110193000.0,107252000.0,54393000.0,16463000.0,26303000.0,23926000.0,24184000.0,-67852000.0,0.0,-15600000.0,8900000.0,5300000.0
,stockBasedCompensation,12470000.0,11951000.0,15154000.0,14995000.0,30604000.0,30513000.0,33003000.0,29310000.0,33190000.0,35366000.0,35581000.0,14068000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-10966000.0,70167000.0,-62181000.0,-45049000.0,45391000.0,-45985000.0,89408000.0,30767000.0,-155094000.0,81512000.0,-9438000.0,-5290000.0,-38303000.0,13396000.0,17577000.0,-31541000.0,7813000.0,-4965000.0,-1754000.0,-15583000.0,9600000.0,-9700000.0,5700000.0,1000000.0
,accountsReceivables,9379000.0,16094000.0,-4421000.0,35923000.0,67047000.0,-78469000.0,4981000.0,45836000.0,-130251000.0,25559000.0,-40315000.0,10243000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1105000.0,-2292000.0,-28707000.0,-40992000.0,-96067000.0,-46005000.0,104547000.0,-17632000.0,18929000.0,64114000.0,25673000.0,254000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-13250000.0,42645000.0,-5933000.0,-7029000.0,-7043000.0,-4970000.0,-15497000.0,-41359000.0,-43772000.0,-8161000.0,0.0,0.0,2510000.0,-302000.0,0.0,-7519000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,27313000.0,-173727000.0,-38492000.0,99026000.0,521163000.0,19787000.0,11043000.0,31499000.0,-4302000.0,15732000.0,392933000.0,-39467000.0,45128000.0,-12063000.0,12201000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0
,netCashProvidedByOperatingActivites,494143000.0,529685000.0,267143000.0,219223000.0,864304000.0,1222825000.0,1361195000.0,1410891000.0,1204814000.0,855811000.0,530599000.0,774519000.0,570214000.0,461810000.0,360960000.0,168652000.0,197615000.0,159600000.0,185047000.0,95972000.0,41200000.0,20300000.0,62300000.0,35200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-292557000.0,-346174000.0,-356452000.0,-249324000.0,-556303000.0,-1075904000.0,-1187494000.0,-1740157000.0,-1439080000.0,-697246000.0,-1462518000.0,-1085621000.0,-833918000.0,-826327000.0,-379236000.0,-178070000.0,-146596000.0,-99273000.0,-170109000.0,-73736000.0,-55000000.0,-102700000.0,-305400000.0,-38500000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516000.0,-47738000.0,0.0,0.0,-76517000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83545000.0,0.0,0.0,4975000.0,7139000.0,0.0,0.0,57133000.0,19350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,12669000.0,5136000.0,-2548000.0,-3818000.0,5555000.0,-4304000.0,-95852000.0,245021000.0,-36985000.0,-330941000.0,-28985000.0,32655000.0,-23524000.0,-9476000.0,-14668000.0,-5623000.0,15829000.0,-6767000.0,-5295000.0,-1951000.0,-3700000.0,-1100000.0,-2200000.0,-49900000.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-939699000.0,-2005953000.0,-1618965000.0,-1836057000.0,-1862485000.0,-3707687000.0,-2237745000.0,-1555000000.0,-868137000.0,-2222888000.0,-866080000.0,-222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15920000.0,13065000.0,12991000.0,13972000.0,18222000.0,139834000.0,12392000.0,13168000.0,5537000.0,3594000.0,2594000.0,1491000.0,100100000.0,94700000.0,2800000.0,60700000.0
