date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,10196000000.0,11212000000.0,10063000000.0,8229000000.0,6573000000.0,5774624000.0,4964728000.0,4169000000.0,3225000000.0,2250000000.0,1738000000.0,1260191124.0,764248607.0,235304997.0
,costOfRevenue,9729000000.0,3642000000.0,3205000000.0,2712000000.0,2261000000.0,2049712000.0,1802601000.0,1483000000.0,1176000000.0,785000000.0,1180000000.0,1004472153.0,687364048.0,228361572.0
,grossProfit,467000000.0,7570000000.0,6858000000.0,5517000000.0,4312000000.0,3724912000.0,3162127000.0,2685000000.0,2048000000.0,1464000000.0,558000000.0,255718971.0,76884559.0,6943425.0
,grossProfitRatio,0.0458022754021185,0.675169461291473,0.681506508993342,0.670433831571272,0.656017039403621,0.645048404883158,0.636918477709151,0.644039337970736,0.635038759689923,0.650666666666667,0.321058688147296,0.202920784101634,0.100601503615171,0.0295081918723554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1856000000.0,5434000000.0,4641000000.0,4097961000.0,3419896000.0,3113268000.0,2761105000.0,2310183000.0,1812497000.0,1341945000.0,-10423212000.0,121486443.0,189727636.0,126672885.0
,SellingAndMarketingExpenses,597000000.0,61000000.0,50000000.0,33039000.0,21104000.0,27720000.0,30209000.0,22817000.0,16503000.0,15055000.0,10725212000.0,57818168.0,40810261.0,17581275.0
,otherExpenses,-89000000.0,-33000000.0,-177000000.0,-40000000.0,30000000.0,-17230000.0,-18551000.0,-28000000.0,430906000.0,299915000.0,195668428000.0,0.0,0.0,0.0
,operatingExpenses,0.0,1914000000.0,1243000000.0,1058532000.0,735559000.0,661323000.0,697337000.0,606419000.0,550892000.0,439114000.0,301984742.0,0.0,0.0,0.0
,costAndExpenses,11445000000.0,9104000000.0,7719000000.0,6803000000.0,5732000000.0,5173470000.0,4575364000.0,3788000000.0,3005000000.0,2142000000.0,1482000000.0,1183776764.0,917901945.0,372615732.0
,interestExpense,533000000.0,-45000000.0,-35000000.0,-13421000.0,-1592000.0,-595000.0,-247000.0,-134000.0,-132000.0,-140000.0,-406420000.0,8787096.0,1248509.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1445000000.0,991000000.0,891000000.0,789000000.0,695000000.0,661404000.0,570722000.0,463100000.0,347600000.0,236900000.0,171500000.0,145571393.0,90835965.0,32901981.0
,EBITDA,196000000.0,3099000000.0,3235000000.0,2215000000.0,1536000000.0,1262558000.0,960086000.0,844100000.0,567600000.0,343900000.0,427500000.0,221985753.0,-62817373.0,-104408754.0
,EBITDARatio,0.0192232247940369,0.276400285408491,0.321474709331213,0.269170008506501,0.233683249657691,0.218638997101803,0.193381389675326,0.202470616454785,0.176,0.152844444444444,0.245972382048331,0.176152449237533,-0.0821949460223223,-0.443716688260556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1249000000.0,2108000000.0,2344000000.0,1426000000.0,841000000.0,601154000.0,389364000.0,381000000.0,220000000.0,107000000.0,256000000.0,76414360.0,-153653338.0,-137310735.0
,operatingIncomeRatio,-0.122499019223225,0.188012843382091,0.232932525091921,0.173289585611861,0.127947664688879,0.104102708678522,0.0784260487180768,0.0913888222595347,0.0682170542635659,0.0475555555555556,0.147295742232451,0.0606371196755073,-0.201051512024542,-0.583543642296725
,totalOtherIncomeExpensesNet,-616000000.0,331000000.0,203000000.0,128000000.0,134000000.0,6979000.0,2884000.0,2000000.0,2000000.0,3000000.0,3000000.0,-59677.0,-5347690.0,5090140.0
,incomeBeforeTax,-2279000000.0,2565000000.0,1393000000.0,1597000000.0,1047000000.0,638805000.0,413631000.0,389000000.0,234000000.0,143000000.0,279000000.0,69437764.0,-156463121.0,-131001550.0
,incomeBeforeTaxRatio,-0.223519027069439,0.228772743489119,0.138427904203518,0.194069753311459,0.159287996348699,0.110622786868894,0.0833139297862844,0.0933077476613097,0.0725581395348837,0.0635555555555556,0.160529344073648,0.0551009784766584,-0.204728042114704,-0.5567308457967
,incomeTaxExpense,-215000000.0,640000000.0,83000000.0,55325000.0,41354000.0,30339000.0,18229000.0,17315000.0,54000000.0,25000000.0,57000000.0,17989675.0,-23879778.0,-17262118.0
,netIncome,-2192000000.0,1769000000.0,716000000.0,1228000000.0,782000000.0,436600000.0,307348000.0,280000000.0,175000000.0,115000000.0,216000000.0,42544530.0,-136162467.0,-111623123.0
,netIncomeRatio,-0.214986269125147,0.157777381377096,0.0711517440127199,0.149228338801799,0.118971550281454,0.075606654216794,0.0619063118865726,0.0671623890621252,0.0542635658914729,0.0511111111111111,0.124280782508631,0.0337603790327919,-0.178165149079559,-0.474376338892625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-7.20318357053726,5.81315,2.35832,4.19007,2.76433,0.42619,0.3037,0.28056,0.17713,0.11675,0.23028,0.24,-2.52,-2.85
,EPSDiluted,-7.20318357053726,5.81315,2.35832,4.19007,2.76433,0.42619,0.3037,0.28056,0.17713,0.11675,0.23028,0.23,-2.52,-2.85
,weightedAverageShsOut,304309890.0,304309890.0,303605810.0,293073980.0,282889490.0,1024416670.0,1012016820.0,998000000.0,988000000.0,985000000.0,938000000.0,57562440.0,54071135.0,45248223.0
,weightedAverageShsOutDil,304309890.0,304309890.0,303605810.0,293073980.0,282889490.0,1024416670.0,1012016820.0,998000000.0,988000000.0,985000000.0,938000000.0,183631885.0,54071135.0,45248223.0
