date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,104926000.0,106815000.0,91607000.0,74020000.0,49397000.0,8784000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,15786000.0,16927000.0,12509000.0,9737000.0,13914000.0,1178000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,1446000.0,0.0,0.0,0.0
,operatingExpenses,0.0,39000000.0,30730000.0,22073000.0,0.0,0.0
,costAndExpenses,0.0,0.0,30730000.0,22073000.0,14656000.0,8649000.0
,interestExpense,112935000.0,136982000.0,91523000.0,42463000.0,11029000.0,477000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6426000.0,266000.0,19000.0,0.0,0.0,0.0
,EBITDA,0.0,0.0,-30711000.0,95764000.0,46375000.0,504000.0
,EBITDARatio,0.0,0.0,-0.335247306428548,1.29375844366387,0.9388221956799,0.0573770491803279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,-30730000.0,95764000.0,46375000.0,504000.0
,operatingIncomeRatio,-0.379753349979986,0.657304685671488,-0.335454714159398,1.29375844366387,0.9388221956799,0.0573770491803279
,totalOtherIncomeExpensesNet,0.0,0.0,1446000.0,0.0,-60828000.0,181000.0
,incomeBeforeTax,-39846000.0,70210000.0,63073000.0,53301000.0,35346000.0,208000.0
,incomeBeforeTaxRatio,-0.379753349979986,0.657304685671488,0.688517253048348,0.720089165090516,0.715549527299229,0.0236794171220401
,incomeTaxExpense,593000.0,-4000.0,-2000.0,-4000.0,-11000.0,70000.0
,netIncome,-40439000.0,70214000.0,63075000.0,53305000.0,35357000.0,138000.0
,netIncomeRatio,-0.385404952061453,0.657342133595469,0.688539085441069,0.720143204539314,0.715772212887422,0.0157103825136612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.761743913032463,1.32,1.45,1.231766,0.817785,0.003192
,EPSDiluted,-0.761743913032463,1.32,1.42,1.231766,0.817785,0.003192
,weightedAverageShsOut,53087395.0,53087395.0,43445384.0,43234671.0,43235103.0,43235103.0
,weightedAverageShsOutDil,53087395.0,53087395.0,51999365.0,43234671.0,43235103.0,43235103.0
