date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,2821137000.0,2901848000.0,3115546000.0,2759735000.0,3349949000.0,4142136000.0,4940916000.0,3886257000.0,3438483000.0,4347634000.0,4789690000.0,4969080000.0,7221305000.0,5898431000.0,6152363000.0,4973326000.0,2920037000.0,2799916000.0,950849000.0,1442275000.0,850152000.0,690200000.0,848200000.0,906800000.0,483700000.0,435800000.0,499800000.0,388500000.0,340100000.0,336000000.0,352000000.0,342400000.0,322800000.0,232900000.0,236400000.0,287100000.0
,costOfRevenue,658854000.0,858837000.0,1167848000.0,925536000.0,1605053000.0,2462119000.0,3358490000.0,2474207000.0,2114744000.0,3020393000.0,3424749000.0,3622378000.0,5896583000.0,4647557000.0,4934955000.0,3844236000.0,2357846000.0,2264940000.0,558247000.0,1067555000.0,524446000.0,390400000.0,516400000.0,577200000.0,306700000.0,268800000.0,331600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,2162283000.0,2043011000.0,1947698000.0,1834199000.0,1744896000.0,1680017000.0,1582426000.0,1412050000.0,1323739000.0,1327241000.0,1364941000.0,1346702000.0,1324722000.0,1250874000.0,1217408000.0,1129090000.0,562191000.0,534976000.0,392602000.0,374720000.0,325706000.0,299800000.0,331800000.0,329600000.0,177000000.0,167000000.0,168200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.766457991937293,0.704037909635515,0.625154627792368,0.664628669056993,0.520872407311275,0.405591945798013,0.320269763744213,0.363344472586347,0.384977619490921,0.305278917222563,0.28497481047834,0.271016365202412,0.183446343839514,0.212068938332923,0.197876490707717,0.227029155136824,0.192528724807254,0.191068589200533,0.412896264285917,0.25981175573313,0.383115019431819,0.434366850188351,0.391181325159161,0.363475959417733,0.365929295017573,0.383203304268013,0.336534613845538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449290000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-7526000.0,-1801000.0,-5344000.0,-3270000.0,-1593000.0,-4389000.0,-5235000.0,-197000.0,-14644000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1338184000.0,1296953000.0,1224564000.0,1106653000.0,1076878000.0,1048622000.0,971077000.0,910171000.0,872211000.0,855072000.0,875505000.0,893918000.0,896827000.0,852238000.0,834792000.0,780435000.0,368496000.0,347136000.0,237271000.0,244439000.0,240390000.0,245700000.0,219000000.0,263100000.0,124700000.0,125000000.0,133600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1997038000.0,2155790000.0,2392412000.0,2032189000.0,2681931000.0,3510741000.0,4329567000.0,3384378000.0,2986955000.0,3875465000.0,4300254000.0,4516296000.0,6793410000.0,5499795000.0,5769747000.0,4624671000.0,2726342000.0,2612076000.0,795518000.0,1311994000.0,764836000.0,636100000.0,735400000.0,840300000.0,431400000.0,393800000.0,465200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,84474000.0,103153000.0,106646000.0,120182000.0,115948000.0,116241000.0,129295000.0,128385000.0,141174000.0,150825000.0,154471000.0,152830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,429828000.0,391456000.0,361083000.0,319448000.0,293096000.0,274796000.0,253987000.0,235079000.0,237525000.0,227099000.0,216960000.0,217208000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,1253927000.0,1137514000.0,1084217000.0,1046994000.0,961114000.0,906191000.0,865336000.0,736958000.0,689053000.0,699268000.0,706396000.0,669992000.0,625753000.0,588507000.0,567702000.0,524639000.0,282300000.0,274843000.0,240573000.0,194563000.0,134427000.0,108800000.0,156100000.0,106800000.0,73500000.0,62900000.0,53100000.0,388500000.0,340100000.0,336000000.0,352000000.0,342400000.0,322800000.0,232900000.0,236400000.0,287100000.0
,EBITDARatio,0.444475755697082,0.3919964105632,0.348002244229422,0.379382078351726,0.286904069285831,0.218773840356763,0.17513675601852,0.189631823114117,0.200394476285036,0.160838745855792,0.147482613697337,0.134832202339266,0.0866537281003918,0.0997734821344863,0.0922738141426311,0.105490571098697,0.0966768571768098,0.0981611591204879,0.253008627027004,0.134900071068278,0.158121135985094,0.157635467980296,0.184036783777411,0.117776797529775,0.151953690303907,0.144332262505737,0.1062424969988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,824099000.0,746058000.0,723134000.0,727546000.0,668018000.0,631395000.0,611349000.0,501879000.0,451528000.0,472169000.0,489436000.0,452784000.0,427895000.0,398636000.0,382616000.0,348655000.0,193695000.0,187840000.0,155331000.0,130281000.0,85316000.0,54100000.0,112800000.0,66500000.0,52300000.0,42000000.0,34600000.0,388500000.0,340100000.0,336000000.0,352000000.0,342400000.0,322800000.0,232900000.0,236400000.0,287100000.0
,operatingIncomeRatio,0.292115909294728,0.257097546115441,0.232105062804401,0.263628935386912,0.199411394024208,0.152432223374607,0.123731915296678,0.129141999615568,0.131316048385291,0.108603668110057,0.10218531888285,0.091120287860127,0.0592545253247162,0.0675833963303123,0.062190088588726,0.0701049961333723,0.0663330635878929,0.0670877269175218,0.163360323247961,0.090330207484703,0.100353819081764,0.0783830773688786,0.132987502947418,0.0733348037053374,0.108124870787678,0.096374483708123,0.0692276910764306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,4239000.0,3244000.0,-5344000.0,-3270000.0,-1593000.0,-4389000.0,-5235000.0,-197000.0,-19932000.0,-8771000.0,-339000.0,-8685000.0,2731000.0,9184000.0,881000.0,2021000.0,9507000.0,2191000.0,-1321000.0,6188000.0,14744000.0,2200000.0,4300000.0,-300000.0,-400000.0,-200000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,746796000.0,650309000.0,611144000.0,604094000.0,550477000.0,510765000.0,476819000.0,373297000.0,290422000.0,312573000.0,334626000.0,291269000.0,292704000.0,262584000.0,236890000.0,218018000.0,137765000.0,126371000.0,94836000.0,89458000.0,56237000.0,27300000.0,87100000.0,38100000.0,37200000.0,28500000.0,22800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.26471454594371,0.224101675897566,0.196159517464996,0.218895654836425,0.16432399418618,0.123309567817184,0.0965041704817487,0.0960556648723952,0.08446224686875,0.071894966319612,0.0698638116454301,0.0586162830946574,0.0405333938948708,0.0445176013756879,0.0385039049223851,0.0438374641034993,0.0471791967019596,0.0451338540156205,0.0997382339361981,0.0620256192473696,0.0661493474108159,0.039553752535497,0.102688045272341,0.0420158800176445,0.0769071738681001,0.0653969710876549,0.0456182472989196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,145353000.0,138903000.0,8080000.0,221383000.0,200373000.0,195690000.0,187002000.0,142599000.0,98226000.0,113689000.0,128787000.0,100291000.0,112373000.0,94092000.0,89153000.0,82233000.0,51538000.0,46910000.0,35180000.0,33368000.0,20319000.0,9600000.0,31800000.0,14300000.0,13300000.0,9600000.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,601443000.0,511406000.0,603064000.0,396421000.0,350104000.0,315075000.0,289817000.0,243194000.0,216717000.0,207601000.0,205839000.0,190978000.0,180331000.0,168492000.0,147737000.0,135785000.0,86227000.0,71688000.0,59656000.0,56090000.0,35918000.0,17700000.0,55300000.0,23800000.0,23900000.0,18900000.0,14700000.0,15700000.0,10000000.0,7900000.0,9000000.0,8100000.0,10600000.0,5400000.0,3700000.0,7000000.0
