date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-67425000.0,225877000.0,85723000.0,2598000.0,-29112000.0
,depreciationAndAmortization,129561000.0,140798000.0,144084000.0,133227000.0,120452000.0
,deferredIncomeTax,-4296000.0,20449000.0,9864000.0,5178000.0,-9158000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-54831000.0,-2371000.0,4375000.0,-5388000.0,-30296000.0
,accountsReceivables,-54170000.0,-10668000.0,-12866000.0,-4251000.0,-1034000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2285000.0,4842000.0,18982000.0,11588000.0,-10965000.0
,otherWorkingCapital,3073000.0,-2160000.0,-4119000.0,-2599000.0,-1134000.0
,otherNonCashItems,107161000.0,-112583000.0,-2966000.0,43438000.0,97725000.0
,netCashProvidedByOperatingActivites,110170000.0,272170000.0,241080000.0,179053000.0,149611000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-92302000.0,-328080000.0,-941260000.0,-441479000.0,-554396000.0
,acquisitionsNet,0.0,-10481000.0,-5747000.0,0.0,0.0
,purchasesOfInvestments,0.0,-3208000.0,-80450000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,1603000.0,0.0,1880000.0,2970000.0
,otherInvestingActivites,186097000.0,821552000.0,174004000.0,9186000.0,428155000.0
,netCashUsedForInvestingActivites,93795000.0,481386000.0,-853453000.0,-430413000.0,-123271000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-554786000.0,-698989000.0,-482703000.0,-701909000.0,-448346000.0
,commonStockIssued,0.0,0.0,19624000.0,0.0,0.0
,commonStockRepurchased,-6516000.0,-32871000.0,0.0,-57286000.0,-40257000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,180415000.0,35535000.0,899812000.0,854853000.0,704331000.0
,netCashUsedProvidedByFinancingActivities,-380887000.0,-696325000.0,436733000.0,95658000.0,215728000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,148000.0,-8000.0,-95000.0,430000.0,-102000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-176774000.0,57223000.0,-175735000.0,-155272000.0,241966000.0
,cashAtEndOfPeriod,161529000.0,338303000.0,281080000.0,456815000.0,517964000.0
,cashAtBeginningOfPeriod,338303000.0,281080000.0,456815000.0,612087000.0,275998000.0
,operatingCashFlow,110170000.0,272170000.0,241080000.0,179053000.0,149611000.0
,capitalExpenditure,-92302000.0,-328080000.0,-941260000.0,-441479000.0,-554396000.0
,freeCashFlow,17868000.0,-55910000.0,-700180000.0,-262426000.0,-404785000.0
