date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,2063204000.0,2080241000.0,1809963000.0,1072086000.0,914823000.0,816366000.0,733632000.0,658283000.0,637569000.0,633872000.0,635031000.0,531980000.0,383296000.0,298031000.0,215248000.0,162549000.0,122980000.0,68515000.0,47373000.0,28208000.0
,costOfRevenue,1250403000.0,1324887000.0,1156357000.0,675810000.0,557650000.0,480878000.0,434775000.0,383464000.0,365752000.0,352346000.0,329985000.0,270515000.0,186849000.0,152577000.0,109851000.0,88343000.0,63249000.0,34455000.0,22220000.0,13466000.0
,grossProfit,812801000.0,755354000.0,653606000.0,396276000.0,357173000.0,335488000.0,298857000.0,274819000.0,271817000.0,281526000.0,305046000.0,261465000.0,196447000.0,145454000.0,105397000.0,74206000.0,59731000.0,34060000.0,25153000.0,14742000.0
,grossProfitRatio,0.393950864771491,0.363108889787289,0.361115669215338,0.369630794544468,0.390428530983589,0.410952930425814,0.407366363517404,0.417478500887916,0.426333463515321,0.444136986647146,0.480363950736263,0.491494041129366,0.512520349807981,0.48804990084924,0.489653794692634,0.456514650966785,0.485696861278257,0.497117419543166,0.530956451987419,0.522617697107204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,632847000.0,596006000.0,537916000.0,310539000.0,270622000.0,248629000.0,233945000.0,214133000.0,205637000.0,275588000.0,201837000.0,171695000.0,136161000.0,106795000.0,71125000.0,53740000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,524000.0,492000.0,457000.0,265000.0,243000.0,289000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
