date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-28_FY,2013-06-29_FY,2012-06-30_FY,2011-07-02_FY,2010-07-03_FY,2009-06-27_FY,2008-06-28_FY,2007-06-30_FY,2006-07-01_FY,2005-07-02_FY,2004-07-03_FY,2003-06-27_FY,2002-06-28_FY,2001-06-29_FY,2000-06-30_FY,1999-07-02_FY,1998-06-26_FY,1997-06-27_FY,1996-06-28_FY,1995-06-30_FY,1994-07-01_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,17634333000.0,19518592000.0,19036892000.0,17439963000.0,16740597000.0,17655319000.0,27500000000.0,25459000000.0,25707522000.0,26534000000.0,19160000000.0,16230000000.0,17953000000.0,15681087000.0,14254000000.0,11067000000.0,10245000000.0,9048000000.0,8920000000.0,12814000000.0,9172205000.0,6350000000.0,5916000000.0,5391000000.0,5208000000.0,4300013000.0,3548000000.0,2238000000.0,1759000000.0,1740800000.0,1751300000.0,1918700000.0,1817200000.0,1539300000.0,1415600000.0
,costOfRevenue,15570877000.0,17032490000.0,16509708000.0,15070521000.0,14662651000.0,15445184000.0,24274000000.0,22479000000.0,22656965000.0,23427000000.0,16880000000.0,14207000000.0,15639000000.0,13632468000.0,12415000000.0,9608000000.0,8880000000.0,7833000000.0,7697000000.0,10948000000.0,7883719000.0,5401000000.0,4936000000.0,4429000000.0,4239000000.0,3483649000.0,2852000000.0,1728400000.0,1326600000.0,1293500000.0,1284000000.0,1440900000.0,1350200000.0,1136800000.0,1040500000.0
,grossProfit,2063456000.0,2486102000.0,2527184000.0,2369442000.0,2077946000.0,2210135000.0,3226000000.0,2980000000.0,3050557000.0,3108000000.0,2280000000.0,2023000000.0,2314000000.0,2048619000.0,1839000000.0,1459000000.0,1365000000.0,1215000000.0,1223000000.0,1866000000.0,1288486000.0,949000000.0,980000000.0,962000000.0,969000000.0,816364000.0,696000000.0,509600000.0,432400000.0,447300000.0,467300000.0,477800000.0,467000000.0,402500000.0,375100000.0
,grossProfitRatio,0.11701355531848,0.127370970201129,0.132751921899856,0.135862788241007,0.124126158702703,0.125182388378256,0.117309090909091,0.117050944656114,0.118663984805692,0.117132735358408,0.118997912317328,0.124645717806531,0.128892107168718,0.130642665269315,0.129016416444507,0.131833378512695,0.133235724743777,0.134283819628647,0.137107623318386,0.14562197596379,0.140477235299473,0.149448818897638,0.165652467883705,0.178445557410499,0.186059907834101,0.189851519053547,0.196166854565953,0.227703306523682,0.245821489482661,0.256950827205882,0.26683035459373,0.249022775837807,0.256988773937926,0.261482492041837,0.264975981915795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1842122000.0,1874651000.0,0.0,1788330000.0,1460273000.0,1515141000.0,2341000000.0,2204000000.0,0.0,2101000000.0,1619000000.0,1532000000.0,1564000000.0,0.0,1345000000.0,1138000000.0,1107000000.0,1095000000.0,1168000000.0,1612000000.0,954500000.0,775000000.0,709000000.0,634000000.0,584000000.0,526019000.0,481000000.0,384000000.0,338700000.0,335900000.0,340900000.0,359200000.0,347600000.0,325000000.0,309900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,81870000.0,108144000.0,17086000.0,137415000.0,79318000.0,90805000.0,94623000.0,-74000.0,-5442000.0,10724000.0,2480000.0,-11622000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2083384000.0,2120191000.0,1970103000.0,1925745000.0,1505034000.0,1556989000.0,2414000000.0,2323000000.0,2092807000.0,2177000000.0,1645000000.0,3042000000.0,1603000000.0,1365993000.0,1428000000.0,1138000000.0,1179000000.0,1216000000.0,1226000000.0,1612000000.0,954500000.0,776000000.0,709000000.0,634000000.0,620000000.0,554881000.0,531000000.0,406800000.0,362700000.0,360700000.0,369300000.0,389000000.0,376800000.0,352300000.0,333700000.0
,costAndExpenses,17654261000.0,19152681000.0,18479811000.0,16996266000.0,16167685000.0,17002173000.0,26688000000.0,24802000000.0,24749772000.0,25604000000.0,18525000000.0,17249000000.0,17242000000.0,14998461000.0,13843000000.0,10746000000.0,10059000000.0,9049000000.0,8923000000.0,12560000000.0,8838219000.0,6177000000.0,5645000000.0,5063000000.0,4859000000.0,4038530000.0,3383000000.0,2135200000.0,1689300000.0,1654200000.0,1653300000.0,1829900000.0,1727000000.0,1489100000.0,1374200000.0
,interestExpense,122742000.0,134874000.0,102525000.0,106691000.0,99055000.0,95665000.0,104823000.0,107653000.0,90859000.0,-92000000.0,-62000000.0,66481000.0,72285000.0,0.0,96505000.0,85056000.0,94573000.0,104851000.0,124583000.0,-192000000.0,0.0,-52000000.0,-40000000.0,-26000000.0,-26000000.0,0.0,-15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,182239000.0,180842000.0,234872000.0,155360000.0,79590000.0,82191000.0,137200000.0,120700000.0,101336000.0,81400000.0,60600000.0,66100000.0,59200000.0,53775000.0,66500000.0,61700000.0,64500000.0,88800000.0,103900000.0,119400000.0,75561000.0,52300000.0,50500000.0,49400000.0,43500000.0,28862000.0,31800000.0,22800000.0,24000000.0,24800000.0,28400000.0,29800000.0,29200000.0,27300000.0,23800000.0
,EBITDA,162311000.0,546753000.0,791953000.0,599057000.0,652502000.0,735337000.0,949200000.0,777700000.0,1059086000.0,1011400000.0,696600000.0,-952900000.0,769200000.0,736401000.0,476500000.0,382700000.0,250500000.0,87800000.0,100900000.0,373400000.0,409547000.0,225300000.0,321500000.0,377400000.0,392500000.0,290345000.0,196800000.0,125600000.0,93700000.0,111400000.0,126400000.0,118600000.0,119400000.0,77500000.0,65200000.0
,EBITDARatio,0.00920426080192542,0.0280119078261383,0.0416009609131575,0.0343496714987297,0.0389772240500145,0.0416496014600473,0.0345163636363636,0.0305471542480066,0.0411975140972358,0.0381171327353584,0.036356993736952,-0.0587122612446088,0.042845206929204,0.0469610939598766,0.0334292128525326,0.0345802837263938,0.0244509516837482,0.00970380194518126,0.0113116591928251,0.0291400031215858,0.0446508772972257,0.0354803149606299,0.0543441514536849,0.0700055648302727,0.0753648233486943,0.0675218888873127,0.055467869222097,0.0561215370866845,0.0532689027856737,0.0639935661764706,0.0721749557471593,0.0618126856725908,0.0657054809597182,0.0503475605794842,0.046058208533484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-19928000.0,365911000.0,557081000.0,443697000.0,572912000.0,653146000.0,812000000.0,657000000.0,957750000.0,930000000.0,636000000.0,-1019000000.0,710000000.0,682626000.0,410000000.0,321000000.0,186000000.0,-1000000.0,-3000000.0,254000000.0,333986000.0,173000000.0,271000000.0,328000000.0,349000000.0,261483000.0,165000000.0,102800000.0,69700000.0,86600000.0,98000000.0,88800000.0,90200000.0,50200000.0,41400000.0
,operatingIncomeRatio,-0.00113006825945728,0.018746792801448,0.0292632326747454,0.0254413957185574,0.0342229133166517,0.0369942905024826,0.0295272727272727,0.0258061982010291,0.0372556328066159,0.0350493706188287,0.0331941544885177,-0.062784966112138,0.0395477079039715,0.0435318036307049,0.0287638557597867,0.0290051504472757,0.0181551976573938,-0.0001105216622458,-0.000336322869955157,0.0198220696113626,0.0364128363899411,0.027244094488189,0.0458079783637593,0.0608421443145984,0.0670122887864823,0.0608098161563698,0.0465050732807215,0.0459338695263628,0.0396247868106879,0.0497472426470588,0.0559584308799178,0.0462813363214677,0.049636803874092,0.0326122263366465,0.0292455495902797
,totalOtherIncomeExpensesNet,14563000.0,11147000.0,-309479000.0,-25093000.0,-3237000.0,8584000.0,-6000000.0,0.0,-76109000.0,33000000.0,2000000.0,-12000000.0,21000000.0,-21835000.0,5000000.0,3000000.0,7000000.0,26000000.0,7000000.0,25000000.0,4873000.0,2000000.0,2000000.0,12000000.0,2000000.0,5066000.0,5000000.0,20400000.0,27200000.0,26600000.0,15900000.0,14900000.0,12100000.0,7800000.0,11200000.0
,incomeBeforeTax,-128107000.0,242268000.0,145077000.0,310404000.0,478013000.0,571511000.0,701000000.0,549000000.0,790782000.0,871000000.0,585000000.0,-1083000000.0,709000000.0,586619000.0,316000000.0,240000000.0,98000000.0,-79000000.0,-121000000.0,87000000.0,254531000.0,375000000.0,267000000.0,313000000.0,325000000.0,243374000.0,155000000.0,114200000.0,83400000.0,100000000.0,98700000.0,87300000.0,86300000.0,46600000.0,42300000.0
