Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,3315660000.0,3316000000.0,3077257000.0,3077000000.0,2789345000.0,2789000000.0,2300920000.0,2301000000.0,1748162000.0,1748000000.0,1216637000.0,906119000.0
Revenue Growth,-0.000102533172496984,0.0775830552989237,0.0000835229119272018,0.103126361206663,0.000123700250986017,0.212123846113728,-0.000034767492394611,0.31623957047459,0.0000926773455377574,0.436747361784986,0.342690088167227,0.0
Cost of Revenue,2364731000.0,2365000000.0,2214872000.0,2215000000.0,1982686000.0,1983000000.0,1551531000.0,1552000000.0,1186930000.0,1187000000.0,866124000.0,628613000.0
Gross Profit,950929000.0,951000000.0,862385000.0,862000000.0,806659000.0,807000000.0,749389000.0,749000000.0,561232000.0,561000000.0,34651000.0,277506000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,265131000.0,565000000.0,224127000.0,510000000.0,210844000.0,445000000.0,137009000.0,313000000.0,110612000.0,247000000.0,70055000.0,41265000.0
Operating Expenses,265131000.0,752000000.0,224127000.0,692000000.0,210844000.0,607000000.0,137009000.0,449000000.0,110612000.0,341000000.0,70055000.0,41265000.0
Operating Income,199125000.0,199000000.0,170646000.0,171000000.0,199167000.0,199000000.0,299931000.0,300000000.0,219888000.0,220000000.0,109560000.0,106741000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Earnings before Tax,148283000.0,148000000.0,128182000.0,128000000.0,161634000.0,162000000.0,260601000.0,261000000.0,194990000.0,195000000.0,97483000.0,100341000.0
Income Tax Expense,-95220000.0,-95000000.0,41930000.0,42000000.0,55248000.0,55000000.0,88686000.0,89000000.0,67652000.0,68000000.0,34978000.0,-23640000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,243503000.0,244000000.0,86252000.0,86000000.0,106386000.0,106000000.0,171915000.0,172000000.0,127338000.0,127000000.0,62505000.0,123981000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,243503000.0,244000000.0,86252000.0,86000000.0,106386000.0,106000000.0,171915000.0,172000000.0,127338000.0,127000000.0,62505000.0,123981000.0
EPS,2.51,2.51,0.89,0.89,1.11,1.11,1.79,1.79,1.34,1.34,1.34,2.68
EPS Diluted,2.47,2.47,0.88,0.88,1.09,1.09,1.76,1.76,1.32,1.32,1.31,2.61
Weighted Average Shs Out,96859516.0,97000000.0,96533368.0,97000000.0,96257749.0,96000000.0,95900179.0,96000000.0,95258756.0,95000000.0,46713456.0,46287183.0
Weighted Average Shs Out (Dil),98615101.0,99000000.0,97777066.0,98000000.0,97635539.0,98000000.0,97459184.0,97000000.0,96739482.0,97000000.0,47726439.0,47487623.0
Dividend per Share,0.392657915546,,0.396166520276,,0.39617746157,,0.0991491987046,,0.0,,2.00228640565,0.0
Gross Margin,0.286799309941,0.28679131483715,0.280244711443,0.28014299642509,0.289192982582,0.28935102187164,0.325691027937,0.32551064754455,0.32104118497,0.32093821510297,0.0284809684401,0.306257787333
EBITDA Margin,0.117838680685,0.11640530759952,0.116227861371,0.1147221319467,0.131533388663,0.12943707422015,0.192173130748,0.18948283355063,0.182941855503,0.18020594965675,0.144795037468,0.176863083105
EBIT Margin,0.0600559164691,0.044933655006031,0.055453931862,0.041598960025999,0.0714027845247,0.057726783793474,0.130352641552,0.11342894393742,0.125782393165,0.11155606407323,0.0900515108451,0.117800200636
Profit Margin,0.0734402803665,0.073582629674306,0.0280288581682,0.027949301267468,0.0381401368422,0.038006453926138,0.0747157658676,0.074750108648414,0.0728410753694,0.072654462242563,0.0513752253137,0.136826399182
Free Cash Flow margin,0.0564322035432,,0.0503874067067,,0.0486497726169,,0.0764763659753,,0.115543067519,,0.0744609937064,0.103568074392
EBITDA,390713000.0,386000000.0,357663000.0,353000000.0,366892000.0,361000000.0,442175000.0,436000000.0,319812000.0,315000000.0,176163000.0,160259000.0
EBIT,199125000.0,149000000,170646000.0,128000000,199167000.0,161000000,299931000.0,261000000,219888000.0,195000000,109560000.0,106741000.0
Consolidated Income,243503000.0,244000000.0,86252000.0,86000000.0,106386000.0,106000000.0,171915000.0,172000000.0,127338000.0,127000000.0,62505000.0,123981000.0
Earnings Before Tax Margin,0.0447220161295,0.044632086851628,0.0416546294313,0.041598960025999,0.0579469373634,0.058085335245608,0.113259478817,0.11342894393742,0.111540006018,0.11155606407323,0.0801249674307,0.110737110689
Net Profit Margin,0.0734402803665,0.073582629674306,0.0280288581682,0.027949301267468,0.0381401368422,0.038006453926138,0.0747157658676,0.074750108648414,0.0728410753694,0.072654462242563,0.0513752253137,0.136826399182
