date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,43987000000.0,69881000000.0,75822000000.0,66919000000.0,55762000000.0,67740000000.0,109847000000.0,114697000000.0,127220000000.0,110522000000.0,99479000000.0,84345000000.0,108868000000.0,88222086360.0,86888100750.0,74469830620.0,59636264240.0,52308314310.0,49046506990.0,49933073480.0,48978040000.0,31031092750.0,28288700820.0,31202696070.0,30510166310.0,28010467650.0
,costOfRevenue,40843000000.0,58980000000.0,62610000000.0,59944000000.0,51683000000.0,68463000000.0,97839000000.0,101824000000.0,108924000000.0,79191000000.0,69135000000.0,58351000000.0,76408000000.0,58270829330.0,57489728750.0,48530094490.0,39063106720.0,34505367680.0,31921636090.0,31883078880.0,31583382620.0,20121266130.0,18528301800.0,19867252860.0,19130620700.0,17529257160.0
,grossProfit,3144000000.0,10901000000.0,13212000000.0,6975000000.0,4079000000.0,-723000000.0,12008000000.0,12873000000.0,18296000000.0,31331000000.0,30344000000.0,25994000000.0,32460000000.0,29951257030.0,29398372000.0,25939736130.0,20573157520.0,17802946630.0,17124870900.0,18049994600.0,17394657380.0,10909826620.0,9760399020.0,11335443210.0,11379545610.0,10481210490.0
,grossProfitRatio,0.0714756632641462,0.155993760821969,0.17425021761494,0.104230487604417,0.0731501739535885,-0.0106731620903454,0.109315684543046,0.112234844852089,0.14381386574438,0.283482021678942,0.305029202143166,0.30818661449997,0.2981592387111,0.339498398482446,0.33834750381513,0.348325434797397,0.34497730168351,0.340346403145256,0.349155769716517,0.361483748987125,0.355152173913043,0.351577261809448,0.345028182174398,0.363284095213122,0.372975535248729,0.374189057496868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2863000000.0,2996000000.0,3093000000.0,2951000000.0,2994000000.0,2778000000.0,5337000000.0,5301000000.0,4658000000.0,4749000000.0,4785000000.0,4181000000.0,4004000000.0,3805892630.0,3649792730.0,3348533460.0,3261283280.0,3160239400.0,3105729230.0,2855855310.0,2793877760.0,2783605790.0,2911833900.0,3035451510.0,3162457920.0,2994854400.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,84000000.0,81000000.0,83000000.0,92000000.0,88000000.0,94000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2669000000.0,72362000000.0,79074000000.0,71169000000.0,60350000000.0,79645000000.0,136959000000.0,142388000000.0,146281000000.0,129677000000.0,110670000000.0,100892000000.0,132724000000.0,94894000000.0,84857000000.0,71835000000.0,8063580080.0,8351607540.0,8586259700.0,6618705990.0,6592870080.0,6378144220.0,6683149080.0,6630902460.0,6557922140.0,6050541780.0
