date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY
,revenue,7503000000.0,11251000000.0,10250000000.0,8570000000.0,8111000000.0,10140000000.0,10806000000.0,10775000000.0,12948000000.0,13758000000.0,12145000000.0,11569000000.0,14724000000.0,12295000000.0,12124000000.0,9713000000.0,7340000000.0,6784000000.0,6722000000.0,8407000000.0,8582000000.0,7830000000.0,6321000000.0,5705000000.0,6292000000.0,5305000000.0
,costOfRevenue,6221000000.0,9245000000.0,8317000000.0,7037000000.0,6812000000.0,8670000000.0,9534000000.0,9761000000.0,11670000000.0,11262000000.0,9741000000.0,9366000000.0,11930000000.0,10131000000.0,10250000000.0,8159000000.0,6238000000.0,5840000000.0,5611000000.0,6595000000.0,6688000000.0,6339000000.0,5387000000.0,4726000000.0,5413000000.0,4428000000.0
,grossProfit,1282000000.0,2006000000.0,1933000000.0,1533000000.0,1299000000.0,1470000000.0,1272000000.0,1014000000.0,1278000000.0,2496000000.0,2404000000.0,2203000000.0,2794000000.0,2164000000.0,1874000000.0,1554000000.0,1102000000.0,944000000.0,1111000000.0,1812000000.0,1894000000.0,1491000000.0,934000000.0,979000000.0,879000000.0,877000000.0
,grossProfitRatio,0.170864987338398,0.178295262643321,0.188585365853659,0.178879813302217,0.160152878806559,0.144970414201183,0.117712382009994,0.0941067285382831,0.0987025023169602,0.181421718273005,0.197941539728283,0.190422681303483,0.189758217875577,0.176006506710045,0.154569449026724,0.159991763615773,0.150136239782016,0.139150943396226,0.165278191014579,0.21553467348638,0.220694476811932,0.190421455938697,0.147761430153457,0.171603856266433,0.139701207883026,0.165315739868049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,321000000.0,319000000.0,297000000.0,251000000.0,247000000.0,288000000.0,331000000.0,406000000.0,539000000.0,532000000.0,464000000.0,433000000.0,380000000.0,382000000.0,413000000.0,245000000.0,242000000.0,260000000.0,253000000.0,280000000.0,281000000.0,192000000.0,124000000.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718000000.0,634000000.0,702000000.0,601000000.0,424000000.0,739000000.0,499000000.0,604000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-32000000.0,-164000000.0,46000000.0,21000000.0,76000000.0,30000000.0,12000000.0,65000000.0,-37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1342000000.0,1253000000.0,1219000000.0,1129000000.0,1049000000.0,1196000000.0,1310000000.0,1621000000.0,1983000000.0,1966000000.0,1870000000.0,1777000000.0,1833000000.0,1843000000.0,1480000000.0,1106000000.0,1026000000.0,1009000000.0,971000000.0,1113000000.0,1157000000.0,952000000.0,668000000.0,840000000.0,580000000.0,676000000.0
,costAndExpenses,7563000000.0,10498000000.0,9536000000.0,8166000000.0,7861000000.0,9866000000.0,10844000000.0,11382000000.0,13653000000.0,13228000000.0,11611000000.0,11143000000.0,13763000000.0,11974000000.0,11730000000.0,9265000000.0,7264000000.0,6849000000.0,6582000000.0,7708000000.0,7845000000.0,7291000000.0,6055000000.0,5566000000.0,5993000000.0,5104000000.0
,interestExpense,268000000.0,312000000.0,327000000.0,351000000.0,327000000.0,307000000.0,314000000.0,321000000.0,259000000.0,247000000.0,253000000.0,251000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,199000000.0,193000000.0,211000000.0,223000000.0,225000000.0,281000000.0,332000000.0,417000000.0,323000000.0,328000000.0,316000000.0,344000000.0,393000000.0,380000000.0,330000000.0,256000000.0,191000000.0,220000000.0,217000000.0,199000000.0,174000000.0,159000000.0,120000000.0,101000000.0,81000000.0,72000000.0
,EBITDA,139000000.0,946000000.0,925000000.0,627000000.0,475000000.0,555000000.0,294000000.0,-190000000.0,-382000000.0,858000000.0,850000000.0,770000000.0,1354000000.0,701000000.0,724000000.0,704000000.0,267000000.0,155000000.0,357000000.0,898000000.0,911000000.0,698000000.0,386000000.0,240000000.0,380000000.0,273000000.0
,EBITDARatio,0.0185259229641477,0.0840814149853346,0.0902439024390244,0.0731621936989498,0.0585624460609049,0.0547337278106509,0.0272071071626874,-0.0176334106728538,-0.0295026258881681,0.0623637156563454,0.0699876492383697,0.0665571786671277,0.0919587068731323,0.0570150467669784,0.0597162652589904,0.072480181200453,0.0363760217983651,0.0228478773584906,0.0531091936923535,0.106815748780778,0.106152412025169,0.0891443167305236,0.0610662869799082,0.042068361086766,0.0603941513032422,0.0514608859566447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-60000000.0,753000000.0,714000000.0,404000000.0,250000000.0,274000000.0,-38000000.0,-607000000.0,-705000000.0,530000000.0,534000000.0,426000000.0,961000000.0,321000000.0,394000000.0,448000000.0,76000000.0,-65000000.0,140000000.0,699000000.0,737000000.0,539000000.0,266000000.0,139000000.0,299000000.0,201000000.0
