Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,805776000.0,729002000.0,766780000.0,652981000.0,560734000.0,495926000.0
Revenue Growth,0.1053,-0.0493,0.1743,0.1645,0.1307,
Cost of Revenue,570009000.0,483101000.0,452453000.0,390949000.0,329847000.0,288384000.0
Gross Profit,235767000.0,245901000.0,314327000.0,262032000.0,230887000.0,207542000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,101101000.0,102093000.0,127921000.0,77250000.0,63026000.0,72640000.0
Operating Expenses,180445000.0,155693000.0,170801000.0,111182000.0,91553000.0,96880000.0
Operating Income,55322000.0,90208000.0,143526000.0,150850000.0,139334000.0,110662000.0
Interest Expense,32632000.0,29309000.0,35959000.0,45400000.0,44070000.0,43314000.0
Earnings before Tax,-25871000.0,4874000.0,5625000.0,31218000.0,29055000.0,-28647000.0
Income Tax Expense,2896000.0,9471000.0,2479000.0,12373000.0,12858000.0,-8200000.0
Net Income - Non-Controlling int,51234000.0,62733000.0,98520000.0,74232000.0,66209000.0,62074000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-28767000.0,-4597000.0,3146000.0,18845000.0,16197000.0,-20447000.0
Preferred Dividends,2566000.0,11503000.0,10067000.0,0.0,0.0,0.0
Net Income Com,-31333000.0,-16100000.0,-6921000.0,18845000.0,16197000.0,-20447000.0
EPS,-0.98,-0.52,-0.25,0.85,0.74,-0.94
EPS Diluted,-0.98,-0.52,-0.25,0.83,0.73,-0.94
Weighted Average Shs Out,32517065.0,31460667.0,30868050.0,29719803.0,29720000.0,
Weighted Average Shs Out (Dil),31965844.0,31081824.0,28118673.0,22153451.0,21930398.0,21653168.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2926,0.3373,0.4099,0.4013,0.4118,0.4185
EBITDA Margin,0.058,0.099,0.098,0.166,0.181,0.077
EBIT Margin,0.0084,0.0469,0.0542,0.1173,0.1304,0.0296
Profit Margin,-0.039,-0.022,-0.009,0.029,0.029,-0.041
Free Cash Flow margin,0.0763,0.1269,0.1445,0.1337,0.1398,0.1138
EBITDA,46563000.0,71817000.0,75446000.0,108464000.0,101652000.0,38374000.0
EBIT,6761000.0,34183000.0,41584000.0,76618000.0,73125000.0,14667000.0
Consolidated Income,22467000.0,58136000.0,101666000.0,93077000.0,82406000.0,41627000.0
Earnings Before Tax Margin,-0.0321,0.0067,0.0073,0.0478,0.0518,-0.0578
Net Profit Margin,-0.0357,-0.0063,0.0041,0.0289,0.0289,-0.0412
