date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,9385000000.0,9714900000.0,8630900000.0,14742200000.0,13264000000.0,5915700000.0,5727000000.0,5692500000.0,5902700000.0,5864600000.0,5759200000.0,5577600000.0,6470600000.0,6407300000.0,6201000000.0,6342500000.0,6748400000.0,7750000000.0,7453900000.0,6909319000.0,6934747000.0,6413100000.0,3720000000.0,3234300000.0,2872800000.0,2498400000.0
,costOfRevenue,6306000000.0,6495500000.0,5622100000.0,9652900000.0,8865200000.0,3611100000.0,3523600000.0,3514300000.0,3673600000.0,3659400000.0,3588400000.0,3528100000.0,4347400000.0,4150100000.0,4131000000.0,4448100000.0,4857900000.0,5682800000.0,5394200000.0,5046587000.0,4862506000.0,4446900000.0,2455500000.0,2058400000.0,1849100000.0,1613900000.0
,grossProfit,3079000000.0,3219400000.0,3008800000.0,5089300000.0,4398800000.0,2304600000.0,2203400000.0,2178200000.0,2229100000.0,2205200000.0,2170800000.0,2049500000.0,2123200000.0,2257200000.0,2070000000.0,1894400000.0,1890500000.0,2067200000.0,2059700000.0,1862732000.0,2072241000.0,1966200000.0,1264500000.0,1175900000.0,1023700000.0,884500000.0
,grossProfitRatio,0.328076718167288,0.331387868120104,0.348607908792826,0.345219845070614,0.331634499396864,0.38957350778437,0.384738955823293,0.382643829600351,0.377640740677995,0.376018824813287,0.376927351020975,0.367451950659782,0.328130312490341,0.352285674152919,0.333817126269956,0.29868348443043,0.280140477742872,0.266735483870968,0.276325145225989,0.269597047118537,0.298819985790397,0.30659119614539,0.33991935483871,0.363571715672634,0.356342244500139,0.354026577009286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2189000000.0,2451000000.0,2434800000.0,3669100000.0,3221100000.0,1573900000.0,1480500000.0,1446100000.0,1521100000.0,1515300000.0,1463400000.0,1374600000.0,1502700000.0,1430900000.0,1347000000.0,1265600000.0,1269800000.0,1352900000.0,1307300000.0,1168240000.0,899424000.0,1104500000.0,583000000.0,474300000.0,421600000.0,363400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-52000000.0,-4700000.0,11200000.0,706900000.0,163800000.0,-52100000.0,-65500000.0,-200000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
