date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,178665000.0,59229000.0,168642000.0,150603000.0,75229000.0,-4198000.0,36882000.0,44153000.0,38557000.0,26265000.0,5532000.0,6177000.0,10164000.0,10666000.0,16462000.0,10429000.0,-4733000.0,-9327000.0,-6847000.0,-209573000.0,-212949000.0,-56500000.0,-4200000.0
,depreciationAndAmortization,25964000.0,27868000.0,24092000.0,21444000.0,19152000.0,7702000.0,4833000.0,2538000.0,1649000.0,885000.0,894000.0,1216000.0,1928000.0,3047000.0,2937000.0,2936000.0,3154000.0,3772000.0,6673000.0,20229000.0,65770000.0,7000000.0,300000.0
,deferredIncomeTax,-3495000.0,-1424000.0,12580000.0,7816000.0,33623000.0,-3408000.0,-13554000.0,-9713000.0,-14424000.0,0.0,0.0,0.0,-3671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,43532000.0,42891000.0,36349000.0,40829000.0,33949000.0,15895000.0,4799000.0,4492000.0,3991000.0,3419000.0,2840000.0,3097000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,298594000.0,11643000.0,-77782000.0,68266000.0,83104000.0,-29260000.0,-47846000.0,43855000.0,-19918000.0,41912000.0,-25750000.0,-21246000.0,3026000.0,32287000.0,-8571000.0,9384000.0,-47642000.0,-24857000.0,-86376000.0,-48859000.0,-155755000.0,389000000.0,900000.0
,accountsReceivables,12097000.0,9052000.0,7015000.0,-18041000.0,-6510000.0,-32480000.0,5787000.0,-3072000.0,-3966000.0,-5598000.0,-501000.0,-204000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,78824000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-572000.0,-1591000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,388609000.0,90015000.0,78372000.0,156154000.0,87888000.0,4784000.0,34044000.0,81890000.0,38035000.0,57953000.0,16041000.0,41791000.0,63037000.0,60011000.0,27724000.0,36295000.0,26911000.0,74553000.0,99410000.0,185786000.0,234645000.0,390400000.0,1400000.0
,otherNonCashItems,0.0,373000.0,372000.0,372000.0,372000.0,47450000.0,8773000.0,0.0,0.0,17790000.0,-3345000.0,83000.0,3344000.0,2707000.0,2638000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0
,netCashProvidedByOperatingActivites,247338000.0,137153000.0,276081000.0,197823000.0,148047000.0,46116000.0,51725000.0,35756000.0,27290000.0,15287000.0,4800000.0,10004000.0,11703000.0,16883000.0,22418000.0,15004000.0,3374000.0,-5525000.0,1394000.0,-38797000.0,-123287000.0,-67500000.0,-3100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3561000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1308000.0,-1507000.0,-225000.0,-858000.0,-668000.0,-2429000.0,-2856000.0,-2296000.0,-782000.0,-282000.0,-4132000.0,-30701000.0,-9600000.0,-200000.0
,acquisitionsNet,0.0,0.0,-209000000.0,0.0,-56000000.0,-214000000.0,-70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-4000.0,-15000.0,-2438000.0,-9423000.0,-16712000.0,-12176000.0,-1990000.0,-24760000.0,-24636000.0,-33316000.0,-43593000.0,-77015000.0,-82305000.0,-96151000.0,-30994000.0,-64525000.0,-7533000.0,-130477000.0,1500000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,1512000.0,8579000.0,9010000.0,13183000.0,13108000.0,9875000.0,14304000.0,24341000.0,20608000.0,57571000.0,91203000.0,65922000.0,75247000.0,154599000.0,0.0,44997000.0,97846000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,-500000.0,554000.0,0.0,0.0,0.0,610000.0,0.0,3168000.0,-1013000.0,2920000.0,-10257000.0,0.0,-1700000.0,-200000.0
,netCashUsedForInvestingActivites,-3561000.0,-2256000.0,-211398000.0,-5305000.0,-55206000.0,-209884000.0,-69130000.0,-8886000.0,-28282000.0,10506000.0,-1372000.0,-4253000.0,23397000.0,46942000.0,-12912000.0,-9914000.0,59320000.0,-32789000.0,-16890000.0,78724000.0,-163289000.0,-9800000.0,-400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-33646000.0,-21480000.0,-78693000.0,-14639000.0,-1031000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,3847000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506000.0,359000.0,300000.0,685000.0,1410000.0,8158000.0,0.0,1673000.0,738000.0,1772000.0,1256000.0,37230000.0,451300000.0,6000000.0
,commonStockRepurchased,-54621000.0,-64889000.0,-136840000.0,-133764000.0,-80571000.0,0.0,-12888000.0,-4311000.0,-31740000.0,-5321000.0,-13807000.0,-13731000.0,-26876000.0,-33308000.0,-26692000.0,0.0,0.0,-2673000.0,-23106000.0,0.0,0.0,-900000.0,0.0
