date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,30430.0,565464.0,753108.0,778657.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,30.43,0.0,0.0,0.0,0.0
,grossProfitRatio,0.001,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,4338974.0,4741130.0,3922665.0,4157454.0,12753917.0
,GeneralAndAdministrativeExpenses,9150568.0,10026627.0,7791600.0,10174997.0,8613981.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,13489542.0,14767757.0,11714265.0,14332451.0,21367898.0
,costAndExpenses,13489542.0,14767757.0,11714265.0,14332451.0,21367898.0
,interestExpense,307950.0,994979.0,1145761.0,1164897.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,415614.0,158253.0,200957.0,0.0,0.0
,EBITDA,-13043498.0,-14044040.0,-10760200.0,-15101834.0,-21367898.0
,EBITDARatio,-428.639434768321,-24.8363114185872,-14.2877250009295,-19.3947193693757,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-13459112.0,-14202293.0,-10961157.0,-13553794.0,-21367898.0
,operatingIncomeRatio,-442.297469602366,-25.1161753887073,-14.554561895505,-17.4066296199739,0.0
,totalOtherIncomeExpensesNet,1751542.0,6300102.0,-11857637.0,2712937.0,-46769.0
,incomeBeforeTax,-15210654.0,-20502395.0,896480.0,-16266731.0,-21321129.0
,incomeBeforeTaxRatio,-499.857180414065,-36.25764858594,1.19037375781428,-20.8907529245868,0.0
,incomeTaxExpense,0.0,0.0,0.0,-920000.0,0.0
,netIncome,-15210654.0,-20502395.0,896480.0,-15346731.0,-21321129.0
,netIncomeRatio,-499.857180414065,-36.25764858594,1.19037375781428,-19.7092314074105,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.70595893537486,-3.84,0.1,-2.19,-16.48
,EPSDiluted,-1.70595893537486,-3.84,0.1,-2.19,-16.48
,weightedAverageShsOut,9156260.0,8916190.0,8733220.0,7020479.0,1295730.0
,weightedAverageShsOutDil,9156260.0,8916190.0,8733220.0,7020479.0,1295730.0
