date,,2020-10-02_FY,2019-09-27_FY,2018-09-28_FY,2017-09-29_FY,2016-09-30_FY,2015-10-02_FY,2014-10-03_FY,2013-09-27_FY,2012-09-28_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-46078000.0,-383798000.0,-139977000.0,-169493000.0,1434000.0,48589000.0,-15300000.0,18200000.0,-3700000.0,-1016000.0,6834000.0,4166000.0
,depreciationAndAmortization,78826000.0,104418000.0,112383000.0,92998000.0,70591000.0,54708000.0,52670000.0,14820000.0,12590000.0,10410000.0,11134000.0,6198000.0
,deferredIncomeTax,3340000.0,-41297000.0,-16528000.0,92171000.0,-9936000.0,7835000.0,-13330000.0,-4650000.0,1990000.0,-9073000.0,1245000.0,-386000.0
,stockBasedCompensation,35674000.0,23792000.0,31937000.0,36335000.0,26954000.0,19435000.0,11277000.0,6096000.0,3762000.0,1557000.0,1545000.0,868000.0
,changeInWorkingCapital,62823000.0,-28110000.0,-93922000.0,-75016000.0,208051000.0,25043000.0,93500000.0,36900000.0,-21740000.0,-14222000.0,-4362000.0,23084000.0
,accountsReceivables,23906000.0,27585000.0,38679000.0,-15754000.0,-17209000.0,-13089000.0,2223000.0,-8777000.0,-7972000.0,-690000.0,-2277000.0,-2725000.0
,inventory,16296000.0,14964000.0,-2166000.0,-4094000.0,-24708000.0,92000.0,-9586000.0,3464000.0,-4979000.0,-7121000.0,-2978000.0,4582000.0
,accountsPayables,-1603000.0,-12220000.0,-2609000.0,3449000.0,-1075000.0,-1858000.0,-7140000.0,-3490000.0,7164000.0,1547000.0,3205000.0,2096000.0
,otherWorkingCapital,386569000.0,323746000.0,351856000.0,445778000.0,520794000.0,312743000.0,287700000.0,194200000.0,157300000.0,660000.0,-614000.0,11877000.0
,otherNonCashItems,0.0,308335000.0,57813000.0,68208000.0,9318000.0,-16754000.0,18320000.0,10200000.0,41210000.0,44826000.0,2231000.0,3127000.0
,netCashProvidedByOperatingActivites,129441000.0,20700000.0,36293000.0,61050000.0,79232000.0,33678000.0,25290000.0,28900000.0,30380000.0,32813000.0,20735000.0,10724000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-17573000.0,-37963000.0,-53044000.0,-32804000.0,-32103000.0,-38252000.0,-16973000.0,-11769000.0,-15679000.0,-9781000.0,-5884000.0,-2615000.0
,acquisitionsNet,11000000.0,-375000.0,-1000000.0,-270008000.0,-78000000.0,-208352000.0,-260875000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-284918000.0,-178251000.0,-121289000.0,-123582000.0,-36316000.0,-8626000.0,-6532000.0,-77000.0,-685000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,183874000.0,173020000.0,100375000.0,44555000.0,51573000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,182698000.0,108214000.0,88824000.0,0.0,47805000.0,20137000.0,-820000.0,685000.0,3042000.0,0.0,0.0
,netCashUsedForInvestingActivites,-107195000.0,-33891000.0,-67119000.0,-337570000.0,-102363000.0,-207425000.0,-264240000.0,-13230000.0,-15680000.0,-8546000.0,-5884000.0,-24202000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-6885000.0,-1421000.0,-505000.0,-1137000.0,-14076000.0,-1504000.0,-40917000.0,7318000.0,19634000.0,-31426000.0,-5441000.0,-7882000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,127761000.0,0.0,0.0,0.0,0.0,0.0,25000000.0
,commonStockRepurchased,-6708000.0,3056000.0,129000.0,-10253000.0,-9995000.0,-3176000.0,5950000.0,10240000.0,49600000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-640000.0,-79137000.0,0.0,0.0
,otherFinancingActivites,0.0,-1691000.0,2882000.0,93324000.0,-1660000.0,4776000.0,344559000.0,1860000.0,20505000.0,-11273000.0,-1189000.0,0.0
,netCashUsedProvidedByFinancingActivities,-10716000.0,-5828000.0,-4451000.0,73653000.0,227354000.0,122407000.0,302360000.0,10220000.0,24230000.0,-2545000.0,-6263000.0,25118000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-138000.0,-151000.0,-6000.0,-1058000.0,-243000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,53922000.0,-19157000.0,-35428000.0,-202873000.0,210665000.0,-51583000.0,63410000.0,25890000.0,38930000.0,21722000.0,8588000.0,11640000.0
,cashAtEndOfPeriod,129441000.0,75519000.0,94676000.0,130104000.0,332977000.0,122317000.0,173910000.0,110390000.0,84630000.0,45668000.0,23946000.0,15358000.0
,cashAtBeginningOfPeriod,75519000.0,94676000.0,130104000.0,332977000.0,122312000.0,173900000.0,110500000.0,84500000.0,45700000.0,23946000.0,15358000.0,3718000.0
,operatingCashFlow,129441000.0,20700000.0,36293000.0,61050000.0,79232000.0,33678000.0,25290000.0,28900000.0,30380000.0,32813000.0,20735000.0,10724000.0
,capitalExpenditure,-17573000.0,-37963000.0,-53044000.0,-32804000.0,-32103000.0,-38252000.0,-16973000.0,-11769000.0,-15679000.0,-9781000.0,-5884000.0,-2615000.0
