date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,6371817000.0,13864704000.0,11411354000.0,10576022000.0,9867335000.0,0.0,10066214000.0,8956212000.0,8103559000.0,7539308000.0,0.0,6025382000.0,1960886000.0,4938331000.0,0.0,2669090000.0,1960886000.0,1400590000.0,677879000.0,230473000.0
,costOfRevenue,7522056000.0,10751733000.0,9954458000.0,2887737000.0,2695390000.0,0.0,3842276000.0,3610822000.0,8008574000.0,3060665000.0,1227001000.0,1536069000.0,459192000.0,1898840000.0,1227001000.0,808268000.0,459192000.0,970773650.0,0.0,0.0
,grossProfit,-1150239000.0,3112971000.0,1456896000.0,7688285000.0,7171945000.0,976000.0,6223938000.0,5345390000.0,94985000.0,4478643000.0,-1227001000.0,4489313000.0,1501694000.0,3039491000.0,-1227001000.0,1860822000.0,1501694000.0,429816350.0,0.0,0.0
,grossProfitRatio,-0.180519779522858,0.224524879867612,0.127670739160313,0.72695433122208,0.726837084177237,0.0,0.618299789772004,0.596836028445955,0.0117213930323701,0.594039001987981,0.0,0.745066951771688,0.765824224355725,0.615489524699742,0.0,0.697174692498192,0.765824224355725,0.306882349581248,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1319981000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529329000.0,0.0,0.0,0.0,0.0,0.0,234844770.0,96626000.0,0.0
,SellingAndMarketingExpenses,324185000.0,670392000.0,581977000.0,-590814000.0,-555984000.0,-884000.0,-667372000.0,-516059000.0,423682000.0,-402568000.0,414597000.0,364551000.0,261756000.0,367866000.0,414597000.0,335722000.0,261756000.0,191280000.0,0.0,35299000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-160281000.0,1007127000.0,77693000.0,1225517000.0,1011194000.0,1268828000.0,1140487000.0,834151000.0,1000598000.0,2302304000.0,2255911000.0,2036733000.0,2070341000.0,5754733660.0,3550171785.0,2380279167.5,1637635400.0,1293708770.0,0.0,0.0
,costAndExpenses,7361775000.0,11758860000.0,10032151000.0,2277427000.0,2227283000.0,-884000.0,3346750000.0,3267926000.0,9009172000.0,2427031000.0,4327561000.0,3572802000.0,1843777000.0,6860144000.0,4327561000.0,2856007000.0,1843777000.0,2264482420.0,615797000.0,228765000.0
,interestExpense,818529000.0,488278000.0,710787000.0,788996000.0,787661000.0,885947000.0,592443000.0,585599000.0,491396000.0,834541000.0,297256000.0,275466000.0,242099000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1870552000.0,32598000.0,23751000.0,505425000.0,447668000.0,419691000.0,463296000.0,560966000.0,519631000.0,395807000.0,281604000.0,142853000.0,125127000.0,121570000.0,69313000.0,15175000.0,10058000.0,13844000.0,7885000.0,0.0
,EBITDA,-3221089000.0,613210000.0,-53727000.0,1495180000.0,1144213000.0,419716000.0,968238000.0,-92261000.0,-573795000.0,-604611000.0,1080566000.0,1174455000.0,701428000.0,98597000.0,770770000.0,636526000.0,586359000.0,277979000.0,60884000.0,1708000.0
,EBITDARatio,-0.505521266539827,0.0442281349821821,-0.00470820552933508,0.141374516807926,0.115959679082549,0.0,0.0961869080073203,-0.010301341683292,-0.0708077771754361,-0.080194495303813,0.0,0.194917932174259,0.357709729173445,0.0199656523631162,0.0,0.238480530817619,0.299027582429575,0.19847278646856,0.0898154390385305,0.00741084638981573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-989958000.0,2105844000.0,1379203000.0,989755000.0,696545000.0,25000.0,504942000.0,-653227000.0,-905613000.0,-1000418000.0,798962000.0,2452580000.0,576301000.0,-22973000.0,701457000.0,621351000.0,576301000.0,-863892420.0,62082000.0,1708000.0
,operatingIncomeRatio,-0.155365102293427,0.151885247604276,0.120862344643764,0.0935848091087556,0.0705909954410183,0.0,0.0501620569560711,-0.0729356339488168,-0.111754970871441,-0.132693610607233,0.0,0.40704141247808,0.293898268435799,-0.00465197654835206,0.0,0.232795072477886,0.293898268435799,-0.616806074582854,0.0915827160894496,0.00741084638981573
,totalOtherIncomeExpensesNet,4827335000.0,1716899000.0,1861799000.0,0.0,0.0,3808000.0,0.0,0.0,679209000.0,0.0,0.0,1696444000.0,0.0,0.0,-97505000.0,-96171000.0,-10979000.0,-1128027420.0,9083000.0,5347000.0
,incomeBeforeTax,-5817293000.0,388945000.0,-482596000.0,989755000.0,696545000.0,-3783000.0,504942000.0,-653227000.0,-1584822000.0,-1000418000.0,798962000.0,756136000.0,0.0,0.0,798962000.0,717522000.0,587280000.0,264135000.0,52999000.0,-3639000.0
,incomeBeforeTaxRatio,-0.91297239076389,0.0280528888319578,-0.042290862241238,0.0935848091087556,0.0705909954410183,0.0,0.0501620569560711,-0.0729356339488168,-0.195571106473094,-0.132693610607233,0.0,0.125491794545143,0.0,0.0,0.0,0.268826453959964,0.299497268071678,0.188588380611028,0.0781835696341087,-0.0157892681572245
,incomeTaxExpense,77958000.0,209607000.0,297128000.0,0.0,0.0,0.0,0.0,0.0,-71907000.0,0.0,0.0,-134696000.0,0.0,0.0,0.0,0.0,0.0,88676000.0,17642000.0,0.0
,netIncome,-5988128000.0,-117273000.0,-1085393000.0,378209000.0,1102364000.0,-4460000.0,-1117281000.0,-724590000.0,-1512915000.0,-751538000.0,798962000.0,890832000.0,0.0,0.0,798962000.0,513230000.0,587280000.0,175459000.0,35357000.0,-3639000.0
,netIncomeRatio,-0.939783424414104,-0.00845838468675566,-0.0951151808979022,0.0357609883943131,0.11171851366149,0.0,-0.110993169825319,-0.0809036230942278,-0.18669759793197,-0.0996826233919612,0.0,0.147846559769986,0.0,0.0,0.0,0.19228650963437,0.299497268071678,0.125275062652168,0.0521582760345135,-0.0157892681572245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
