date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,240282000.0,196216000.0,193543000.0,124789000.0,300666000.0,83300000.0,72518000.0,58400000.0,62300000.0,63700000.0,73500000.0,53200000.0,31900000.0,42300000.0,181826000.0,33381000.0,-3843000.0,-13200000.0,-7900000.0,-6500000.0
,depreciationAndAmortization,29300000.0,23487000.0,21127000.0,20061000.0,16817000.0,15684000.0,12818000.0,11400000.0,9400000.0,7342000.0,6600000.0,6000000.0,5700000.0,5300000.0,3669000.0,2958000.0,2300000.0,1600000.0,500000.0,400000.0
,deferredIncomeTax,-4964000.0,-5965000.0,-8274000.0,17276000.0,5405000.0,-1974000.0,-320000.0,-8600000.0,-6800000.0,-1567000.0,-2200000.0,-3600000.0,400000.0,2700000.0,6400000.0,-27679000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,42225000.0,39233000.0,27417000.0,17187000.0,12503000.0,10825000.0,11005000.0,11674000.0,14097000.0,13676000.0,12303000.0,1926000.0,3121000.0,3892000.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,43486000.0,181121000.0,212682000.0,143179000.0,120352000.0,-6673000.0,5182000.0,38200000.0,-57182000.0,39582000.0,-82600000.0,63400000.0,44800000.0,91675000.0,-4088000.0,34213000.0,0.0,-16600000.0,4200000.0,-1100000.0
,accountsReceivables,-2229000.0,-23580000.0,10826000.0,-19772000.0,-21243000.0,-9900000.0,4862000.0,-9576000.0,-10130000.0,-7549000.0,-10905000.0,-8982000.0,-6244000.0,-3269000.0,0.0,0.0,0.0,-1000000.0,0.0,0.0
,inventory,-94434000.0,-21257000.0,-1885000.0,-22923000.0,-10831000.0,7505000.0,-13434000.0,-9453000.0,-524000.0,-3046000.0,-14088000.0,232000.0,1352000.0,1155000.0,-4981000.0,-5231000.0,0.0,-1600000.0,0.0,0.0
,accountsPayables,7637000.0,9934000.0,5211000.0,-4057000.0,7816000.0,-4319000.0,-1375000.0,968000.0,-1726000.0,5159000.0,5474000.0,777000.0,1847000.0,4345000.0,0.0,0.0,0.0,-700000.0,0.0,0.0
,otherWorkingCapital,867329000.0,823843000.0,642722000.0,430040000.0,286861000.0,166509000.0,173182000.0,168000000.0,129800000.0,186982000.0,147400000.0,230000000.0,166600000.0,121800000.0,30125000.0,34213000.0,0.0,0.0,16600000.0,12400000.0
,otherNonCashItems,0.0,40277000.0,25911000.0,28437000.0,0.0,11775000.0,12506000.0,14700000.0,18400000.0,4722000.0,19500000.0,16400000.0,26200000.0,6400000.0,5218000.0,1613000.0,1400000.0,900000.0,500000.0,200000.0
,netCashProvidedByOperatingActivites,210963000.0,221640000.0,239527000.0,56062000.0,416842000.0,117212000.0,95613000.0,54300000.0,75400000.0,78957000.0,61000000.0,47100000.0,78100000.0,28800000.0,189631000.0,4541000.0,-5100000.0,-12800000.0,-7800000.0,-7000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-72549000.0,-68375000.0,-17126000.0,-43684000.0,-24351000.0,-50393000.0,-75061000.0,-9090000.0,-10828000.0,-7508000.0,-9561000.0,-3636000.0,-6852000.0,-5325000.0,-6969000.0,-6411000.0,-3300000.0,-2100000.0,-1000000.0,-2300000.0
,acquisitionsNet,0.0,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,-37399000.0,0.0,0.0,0.0,-2000000.0,0.0,-1000000.0,-2000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-37555000.0,-18478000.0,-66272000.0,0.0,-150152000.0,-102453000.0,-19790000.0,-26268000.0,0.0,-75986000.0,-56989000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-91751000.0,9452000.0,62048000.0,0.0,145951000.0,99100000.0,15864000.0,22604000.0,0.0,-228183000.0,0.0,0.0,0.0,0.0,-47000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-6750000.0,-197681000.0,-26152000.0,-47908000.0,-25114000.0,-54594000.0,-78964000.0,-13000000.0,-51900000.0,-7508000.0,45500000.0,-64500000.0,-9400000.0,-7200000.0,-8289000.0,-8263000.0,-3800000.0,-2000000.0,-1000000.0,-2300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-2498000.0,-230075000.0,-1992000.0,3316000.0,-1660000.0,1255000.0,-50000.0,-60000.0,-833000.0,2376000.0,-3247000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,58424000.0,28339000.0,44748000.0,62205000.0,37290000.0,28285000.0,4680000.0,3289000.0,1642000.0,5943000.0,10239000.0,2575000.0,9755000.0,831000.0,14419000.0,1082000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-110540000.0,-9216000.0,26270000.0,-4067000.0,-68218000.0,-121867000.0,-97773000.0,-16500000.0,-24600000.0,-36187000.0,10200000.0,2600000.0,9800000.0,48100000.0,-628000.0,0.0,100000.0,16800000.0,3100000.0,17100000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57300000.0,0.0,-162000000.0,0.0,-13000.0,-37400000.0,-149703000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,28216000.0,44258000.0,62134000.0,-621000.0,91082000.0,128699000.0,1849000.0,1454000.0,140000.0,250343000.0,0.0,0.0,0.0,4201000.0,0.0,0.0,0.0,0.0,0.0
