Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,0.0,0.0,0.0,80000.0,6000.0,625000.0
Revenue Growth,0.0,0.0,0.0,-1.0,12.3333,-0.9904,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,80000.0,6000.0,625000.0
R&D Expenses,6413956.0,984749.0,72666.0,25948000.0,11772000.0,9700000.0,15807000.0
SG&A Expense,4655837.0,2704853.0,157925.0,11224000.0,8587000.0,6166000.0,6393000.0
Operating Expenses,16882312.0,11180488.0,630591.0,37172000.0,20359000.0,15866000.0,22200000.0
Operating Income,-16882312.0,-11180488.0,-630591.0,-37172000.0,-20279000.0,-15860000.0,-21575000.0
Interest Expense,0.0,0.0,42096.0,2432000.0,1083000.0,1487000.0,567000.0
Earnings before Tax,-16738815.0,-11503117.0,-672687.0,-39594000.0,-23342000.0,-17143000.0,-22101000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-16738815.0,-11503117.0,-672687.0,-39594000.0,-23342000.0,-17143000.0,-22101000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,73000.0
Net Income Com,-16738815.0,-11503117.0,-672687.0,-39594000.0,-23342000.0,-17143000.0,-22174000.0
EPS,-1.57,-3.56,-0.81,-15.6,-16.0,-250.5,-363.9
EPS Diluted,-1.57,-3.56,-0.81,-15.6,-16.0,-250.5,-363.9
Weighted Average Shs Out,11422161.0,6047161.0,2743568.0,2734678.0,2012505.0,,
Weighted Average Shs Out (Dil),10732421.0,3232278.0,835000.0,2543133.0,1454852.0,68433.0,60934.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,1.0,1.0,1.0
EBITDA Margin,-48.051,-276.663,-2576.5,-33.901,,,
EBIT Margin,0.0,0.0,0.0,0.0,-278.2375,-2609.3333,-34.4544
Profit Margin,-51.312,-291.775,-2857.167,-35.478,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,-240.575,-2770.1667,-33.896
EBITDA,-16736375.0,-11503117.0,-630591.0,-36970000.0,-22133000.0,-15459000.0,-21188000.0
EBIT,-16738815.0,-11503117.0,-630591.0,-37162000.0,-22259000.0,-15656000.0,-21534000.0
Consolidated Income,-16738815.0,-11503117.0,-672687.0,-39594000.0,-23342000.0,-17143000.0,-22101000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,-291.775,-2857.1667,-35.3616
Net Profit Margin,0.0,0.0,0.0,0.0,-291.775,-2857.1667,-35.3616
