Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,853000.0,723000.0,725000.0,706000.0,622000.0,607000.0
Stock-based compensation,3235000.0,2892000.0,2366000.0,505000.0,377000.0,329000.0
Operating Cash Flow,-32034000.0,-32358000.0,-27594000.0,-27856000.0,-18571000.0,-15303000.0
Capital Expenditure,-736000.0,-245000.0,-531000.0,-268000.0,-122000.0,-378000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,71000.0,20618000.0,-20525000.0,0.0,0.0
Investing Cash flow,-736000.0,-174000.0,20087000.0,-20793000.0,-122000.0,-378000.0
Issuance (repayment) of debt,11577000.0,-3869000.0,-4373000.0,-2072000.0,9890000.0,0.0
Issuance (buybacks) of shares,2926000.0,44676000.0,-669000.0,44468000.0,27487000.0,-10000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,39161000.0,40807000.0,-5452000.0,42265000.0,37374000.0,-10000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,6391000.0,8275000.0,-12959000.0,-6384000.0,18681000.0,-15691000.0
Free Cash Flow,-32770000.0,-32603000.0,-28125000.0,-28124000.0,-18693000.0,-15681000.0
Net Cash/Marketcap,0.0744,0.0882,0.0673,0.0919,0.0431,0.0689
