Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,
Gross Profit,0.0,0.0,0.0
R&D Expenses,31065000.0,16839000.0,0.0
SG&A Expense,8640000.0,2043000.0,1000.0
Operating Expenses,39705000.0,18882000.0,2000.0
Operating Income,-39705000.0,-18882000.0,-1000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-37588000.0,-33778000.0,-1000.0
Income Tax Expense,26000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,-37614000.0,-33778000.0,
Preferred Dividends,0.0,0.0,
Net Income Com,-37614000.0,-33778000.0,-1000.0
EPS,-1.42,-8.42,0.0
EPS Diluted,-1.42,-8.42,0.0
Weighted Average Shs Out,28055344.0,27196315.0,27196000.0
Weighted Average Shs Out (Dil),26439216.0,4009513.0,
Dividend per Share,0.0,0.0,
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,
EBITDA,-37508000.0,-33773000.0,
EBIT,-37588000.0,-33778000.0,-2000.0
Consolidated Income,-37614000.0,-33778000.0,
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,
