date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,599000000.0,-239000000.0,2602000000.0,1817000000.0,-4315000000.0,-12195000000.0,-1268000000.0,2658000000.0,3041000000.0,4560000000.0,4336000000.0,2749000000.0,-11067000000.0,2977000000.0,1456509000.0,995127000.0,202267000.0,181660000.0,164654000.0,113025000.0,76987000.0,136500000.0,153800000.0,245100000.0,226200000.0,253600000.0,130200000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128000000.0,1137000000.0,1899000000.0,1264000000.0,232539000.0,259108000.0,214909000.0,246999000.0,272475000.0,283889000.0,283556000.0,293200000.0,277400000.0,213900000.0,174000000.0,124100000.0,75100000.0
,deferredIncomeTax,167000000.0,59000000.0,-527000000.0,-317000000.0,239000000.0,-2039000000.0,-929000000.0,277000000.0,269000000.0,523000000.0,286000000.0,135000000.0,-4653000000.0,-288000000.0,15743000.0,-32347000.0,76253000.0,110653000.0,51476000.0,67086000.0,49154000.0,60100000.0,62200000.0,61700000.0,54200000.0,22700000.0,77500000.0
,stockBasedCompensation,99000000.0,63000000.0,76000000.0,71000000.0,86000000.0,85000000.0,106000000.0,173000000.0,100000000.0,117000000.0,121000000.0,102000000.0,98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,665000000.0,-2685000000.0,1650000000.0,-429000000.0,3015000000.0,-718000000.0,-1326000000.0,-1755000000.0,-153000000.0,1019000000.0,1657000000.0,2356000000.0,41000000.0,855412000.0,525184000.0,-108981000.0,294034000.0,368244000.0,180264000.0,-15367000.0,-114190000.0,22000000.0,40000000.0,-75900000.0,-63200000.0,-45300000.0,34500000.0
,accountsReceivables,132000000.0,119000000.0,649000000.0,427000000.0,-175000000.0,813000000.0,215000000.0,49000000.0,-365000000.0,1246000000.0,-680000000.0,-962000000.0,542000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,42000000.0,259000000.0,-631000000.0,-393000000.0,117000000.0,379000000.0,-249000000.0,-288000000.0,-729000000.0,-431000000.0,-593000000.0,-159000000.0,-478000000.0,272000000.0,-146188000.0,-108225000.0,-91744000.0,-30607000.0,-23793000.0,20844000.0,-39624000.0,-52900000.0,6300000.0,52000000.0,-6500000.0,-47300000.0,-60800000.0
,accountsPayables,115000000.0,-60000000.0,-106000000.0,110000000.0,-28000000.0,-217000000.0,-394000000.0,-359000000.0,209000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,4706000000.0,7391000000.0,5741000000.0,6170000000.0,3155000000.0,3873000000.0,5199000000.0,6954000000.0,7107000000.0,6088000000.0,4431000000.0,2075000000.0,2034000000.0,1178588000.0,653404000.0,762385000.0,468351000.0,100107000.0,-80157000.0,-64790000.0,49400000.0,27400000.0,-12600000.0,63300000.0,126500000.0,171800000.0
,otherNonCashItems,-3000000.0,33000000.0,279000000.0,305000000.0,743000000.0,331000000.0,41000000.0,18000000.0,-236000000.0,-396000000.0,5491000000.0,211000000.0,-9712000000.0,562000000.0,93492000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,100000.0,100000.0,0.0,35400000.0,18900000.0
,netCashProvidedByOperatingActivites,3017000000.0,1482000000.0,3863000000.0,4682000000.0,3729000000.0,3220000000.0,5631000000.0,6139000000.0,3774000000.0,6620000000.0,6273000000.0,4397000000.0,3370000000.0,6225000000.0,1866424000.0,1552545000.0,341355000.0,572072000.0,512732000.0,508983000.0,516020000.0,568800000.0,478800000.0,513600000.0,600500000.0,393100000.0,336200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2534000000.0,-1412000000.0,0.0,0.0,-1755000000.0,-250540000.0,-142986000.0,-140999000.0,-139186000.0,-188004000.0,-166972000.0,-176676000.0,-160800000.0,-292100000.0,-594500000.0,-492200000.0,-586900000.0,-743500000.0
,acquisitionsNet,0.0,452000000.0,-3500000000.0,0.0,5932000000.0,0.0,3193000000.0,-5441000000.0,0.0,0.0,0.0,0.0,0.0,-13313000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000000.0,0.0,0.0,0.0,-1945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25000000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430000000.0,0.0,0.0,0.0,21804000.0,73629000.0,47938000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,147000000.0,97000000.0,-4000000.0,47000000.0,3095000000.0,107000000.0,3131000000.0,-181000000.0,2000000.0,-1000000.0,43000000.0,-39000000.0,-39000000.0,-53000000.0,-4576000.0,2016000.0,15338000.0,-67261000.0,-8227000.0,-133832000.0,-4538000.0,800000.0,5000000.0,1900000.0,3500000.0,-6200000.0,0.0
,netCashUsedForInvestingActivites,-1264000000.0,-2103000000.0,-5018000000.0,-1363000000.0,3550000000.0,-6246000000.0,-3801000000.0,-10908000000.0,-3463000000.0,-2535000000.0,-1869000000.0,-1601000000.0,-2318000000.0,-14861000000.0,-223498000.0,-134339000.0,-63972000.0,-132818000.0,-148293000.0,-300804000.0,-181214000.0,-160000000.0,-287100000.0,-592600000.0,-488700000.0,-618100000.0,-743500000.0
