date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-817120000.0,-445324000.0,38809000.0,224443000.0,176370000.0,157838000.0,591596000.0,104690000.0
,depreciationAndAmortization,113276000.0,116877000.0,103810000.0,88639000.0,83106000.0,80818000.0,27647000.0,9260000.0
,deferredIncomeTax,-103582000.0,-44920000.0,16693000.0,-108845000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,15155000.0,7588000.0,9423000.0,2627000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-2737000.0,-19593000.0,-9263000.0,4933000.0,37410000.0,394000.0,1828000.0,6655000.0
,accountsReceivables,3733000.0,2262000.0,-1164000.0,-5006000.0,-13579000.0,-5535000.0,-20886000.0,-6823000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,3993000.0,874000.0,2512000.0,-432000.0,-1548000.0,-3395000.0,5815000.0,-1498000.0
,otherWorkingCapital,-8520000.0,23634000.0,43227000.0,52490000.0,47557000.0,10147000.0,9753000.0,7925000.0
,otherNonCashItems,5289000.0,-16816000.0,-22840000.0,-8517000.0,-24906000.0,-25435000.0,-7865000.0,-58000.0
,netCashProvidedByOperatingActivites,138616000.0,101484000.0,163548000.0,185929000.0,199153000.0,190055000.0,97129000.0,117743000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-21257000.0,-14233000.0,-32774000.0,-9701000.0,-9108000.0,-8576000.0,-10678000.0
,acquisitionsNet,0.0,0.0,-157000000.0,0.0,-115000000.0,8000000.0,555000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-2216000.0,0.0,-2000000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-599000.0,0.0,0.0,0.0,0.0,-7093000.0,0.0
,netCashUsedForInvestingActivites,-16712000.0,-21856000.0,-171375000.0,-32774000.0,-126753000.0,-1146000.0,537366000.0,-7397000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-615625000.0,-58125000.0,-82500000.0,-91250000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-40000000.0,-97190000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,-650000000.0,0.0,0.0,-598321000.0,-90000000.0
,otherFinancingActivites,-17344000.0,-3131000.0,-2960000.0,-725238000.0,-63604000.0,-188996000.0,-75392000.0,0.0
,netCashUsedProvidedByFinancingActivities,-67734000.0,-91542000.0,12727000.0,-141488000.0,-63604000.0,-188996000.0,-673713000.0,-90000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,54170000.0,-11914000.0,4900000.0,11667000.0,8796000.0,-87000.0,-39218000.0,20346000.0
,cashAtEndOfPeriod,67719000.0,13549000.0,25463000.0,20563000.0,8896000.0,100000.0,187000.0,39405000.0
,cashAtBeginningOfPeriod,13549000.0,25463000.0,20563000.0,8896000.0,100000.0,187000.0,39405000.0,19059000.0
,operatingCashFlow,138616000.0,101484000.0,163548000.0,185929000.0,199153000.0,190055000.0,97129000.0,117743000.0
,capitalExpenditure,-16712000.0,-21257000.0,-14233000.0,-32774000.0,-9701000.0,-9108000.0,-8576000.0,-10678000.0
,freeCashFlow,121904000.0,80227000.0,149315000.0,153155000.0,189452000.0,180947000.0,88553000.0,107065000.0
