date,,2020-07-03_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY
,revenue,796610000.0,654744000.0,493184000.0,408588000.0,270154000.0,234847000.0,208729000.0,208791000.0,244929000.0,228710000.0,199830000.0,188939000.0,209903000.0,223705000.0,236117000.0,250172000.0,185595000.0,180242000.0,150115000.0,180492000.0,140944000.0,106600000.0,85500000.0
,costOfRevenue,439766000.0,368588000.0,267326000.0,217045000.0,145380000.0,124628000.0,113985000.0,126123000.0,108773000.0,98811000.0,87298000.0,83509000.0,83833000.0,99290000.0,96918000.0,84466000.0,60537000.0,62048000.0,52244000.0,59815000.0,34047000.0,29700000.0,26800000.0
,grossProfit,356844000.0,286156000.0,225858000.0,191543000.0,124774000.0,110219000.0,94744000.0,82668000.0,136156000.0,129899000.0,112532000.0,105430000.0,126070000.0,124415000.0,139199000.0,165706000.0,125058000.0,118194000.0,97871000.0,120677000.0,106897000.0,76900000.0,58700000.0
,grossProfitRatio,0.447953201692171,0.437050205881994,0.457958895665715,0.468792524499006,0.461862493244594,0.469322580233088,0.453909135769347,0.395936606462922,0.555899873024427,0.5679637969481,0.563138667867688,0.558010786550156,0.600610758302645,0.556156545450482,0.589534002210768,0.662368290616056,0.67382203184353,0.655751711587754,0.651973486993305,0.668600270372094,0.758435974571461,0.721388367729831,0.686549707602339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,98485000.0,68925000.0,58807000.0,54086000.0,33543000.0,32554000.0,35693000.0,32687000.0,45984000.0,44500000.0,41548000.0,42372000.0,54794000.0,58489000.0,61154000.0,50072000.0,38648000.0,38383000.0,34354000.0,30484000.0,28862000.0,20700000.0,14500000.0
,GeneralAndAdministrativeExpenses,132253000.0,110717000.0,88365000.0,76491000.0,52952000.0,49010000.0,53685000.0,57579000.0,57159000.0,57868000.0,51519000.0,51185000.0,81870000.0,88708000.0,87010000.0,70742000.0,54805000.0,53981000.0,48939000.0,50636000.0,39475000.0,33000000.0,27900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,35044000.0,-8880000.0,-1594000.0,771000.0,2354000.0,453000.0,1532000.0,558000.0,1686000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,266726000.0,207556000.0,173176000.0,150257000.0,95337000.0,88572000.0,96706000.0,98983000.0,102004000.0,104352000.0,94777000.0,95971000.0,158785000.0,156394000.0,156140000.0,123167000.0,93420000.0,92364000.0,83293000.0,81120000.0,73436000.0,58200000.0,45700000.0
,costAndExpenses,706492000.0,576144000.0,440502000.0,367302000.0,240717000.0,213200000.0,210691000.0,225106000.0,210777000.0,203163000.0,182075000.0,179480000.0,242618000.0,255684000.0,253058000.0,207633000.0,153957000.0,154412000.0,135537000.0,140935000.0,107483000.0,87900000.0,72500000.0
,interestExpense,1145000.0,9109000.0,2850000.0,7568000.0,1172000.0,34000.0,49000.0,38000.0,40000.0,79000.0,381000.0,2551000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,49330000.0,27914000.0,26004000.0,19680000.0,8842000.0,7008000.0,7328000.0,8717000.0,3799000.0,1984000.0,1710000.0,2414000.0,7289000.0,7223000.0,7976000.0,2353000.0,7406000.0,8212000.0,7086000.0,6128000.0,5099000.0,4500000.0,3300000.0
,EBITDA,139448000.0,106514000.0,78686000.0,60966000.0,38279000.0,28655000.0,5366000.0,-7598000.0,37951000.0,27531000.0,19465000.0,11873000.0,-25426000.0,-24756000.0,-8965000.0,44892000.0,39044000.0,34042000.0,21664000.0,45685000.0,38560000.0,23200000.0,16300000.0
,EBITDARatio,0.175051781925911,0.16268037584155,0.159546943939787,0.149211430585333,0.14169325643892,0.122015610163213,0.0257079754130954,-0.036390457443089,0.154946943808206,0.120375147566788,0.0974077966271331,0.0628403876383383,-0.121132141989395,-0.11066359714803,-0.0379684647865253,0.179444542154997,0.21037204666074,0.188868299286515,0.144316024381308,0.253113711411032,0.273583834714497,0.217636022514071,0.190643274853801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,90118000.0,78600000.0,52682000.0,41286000.0,29437000.0,21647000.0,-1962000.0,-16315000.0,34152000.0,25547000.0,17755000.0,9459000.0,-32715000.0,-31979000.0,-16941000.0,42539000.0,31638000.0,25830000.0,14578000.0,39557000.0,33461000.0,18700000.0,13000000.0
,operatingIncomeRatio,0.113126875133378,0.120046919101206,0.106820172592785,0.10104555199859,0.108963776216528,0.0921749053639178,-0.00939974799860106,-0.078140341298236,0.139436326445623,0.111700406628481,0.0888505229445028,0.0500637771979316,-0.155857705702158,-0.142951655081469,-0.0717483281593447,0.170039013158947,0.170467954416875,0.143307331254647,0.0971122139692902,0.219162068124903,0.237406345782722,0.175422138836773,0.152046783625731
,totalOtherIncomeExpensesNet,2670000.0,-10896000.0,-7291000.0,-3112000.0,-3110000.0,-2839000.0,-3911000.0,-6816000.0,-2354000.0,1065000.0,786000.0,-949000.0,-18979000.0,-7817000.0,-2505000.0,-343000.0,33000.0,6108000.0,4640000.0,2655000.0,1185000.0,200000.0,1100000.0
,incomeBeforeTax,93933000.0,59527000.0,42573000.0,31068000.0,25286000.0,18795000.0,-5913000.0,-23162000.0,31771000.0,26567000.0,18692000.0,8018000.0,-33716000.0,-32259000.0,-17110000.0,43123000.0,32233000.0,32870000.0,21983000.0,45124000.0,36345000.0,20100000.0,14100000.0
,incomeBeforeTaxRatio,0.117915918705515,0.0909164497880088,0.0863227517518817,0.0760374754030955,0.0935984660600991,0.080030828582013,-0.0283285983260591,-0.110933900407585,0.129715141939093,0.116160202877006,0.093539508582295,0.0424369770137452,-0.160626575132323,-0.144203303457679,-0.0724640750136585,0.172373407095918,0.173673859748377,0.182365930249331,0.14644106185258,0.250005540411763,0.257868373254626,0.188555347091932,0.164912280701754
,incomeTaxExpense,8221000.0,12752000.0,1690000.0,6193000.0,5544000.0,4366000.0,-1841000.0,-9954000.0,9152000.0,8060000.0,-9377000.0,109000.0,1683000.0,2561000.0,-942000.0,12937000.0,9348000.0,10193000.0,6155000.0,14440000.0,11449000.0,6600000.0,5400000.0
,netIncome,85712000.0,46775000.0,40883000.0,24875000.0,19742000.0,10369000.0,-11425000.0,-13208000.0,22619000.0,18442000.0,28358000.0,-1262000.0,-35413000.0,-37820000.0,-16168000.0,30186000.0,22885000.0,22677000.0,15828000.0,30684000.0,24896000.0,13500000.0,8700000.0
,netIncomeRatio,0.10759593778637,0.0714401353811566,0.0828960388009343,0.060880397857989,0.0730768376555594,0.0441521501232717,-0.054736045302761,-0.0632594316804843,0.0923492114041212,0.0806348651130252,0.141910624030426,-0.00667940446387458,-0.168711261868577,-0.169061934243759,-0.0684745274588446,0.120660985242153,0.123306123548587,0.12581418315376,0.10543916330813,0.170001994548235,0.176637529799069,0.126641651031895,0.101754385964912
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.57137095295714,0.98,0.88,0.59,0.58,0.32,-0.37,-0.44,0.77,0.73,1.26,-0.0569751693002257,-1.64,-1.78,-0.77,1.44,1.08,1.07,0.73,1.42,1.19,0.66,0.605
,EPSDiluted,1.55514832622698,0.96,0.86,0.58,0.56,0.31,-0.37,-0.44,0.75,0.7,1.23,-0.0562990720913633,-1.64,-1.78,-0.77,1.25,1.05,1.03,0.69,1.33,1.1,0.625,0.47
,weightedAverageShsOut,54546000.0,47831000.0,46719000.0,41986000.0,34241000.0,32114000.0,31000000.0,30128000.0,29477000.0,25322000.0,22559000.0,22150000.0,21639000.0,21221000.0,20977000.0,21028000.0,21122000.0,21131000.0,21731000.0,21576000.0,21000000.0,20336000.0,14470000.0
,weightedAverageShsOutDil,55115000.0,48500000.0,47471000.0,43018000.0,35097000.0,32939000.0,31000000.0,30128000.0,30085000.0,26209000.0,23008000.0,22416000.0,21639000.0,21221000.0,20977000.0,25970000.0,21803000.0,21948000.0,22918000.0,23104000.0,22703000.0,21600000.0,18540000.0
