Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30
Cash and cash equivalents,46735000.0,80757000.0,31227000.0,28596000.0
Short-term investments,91372000.0,0.0,30977000.0,27324000.0
Cash and short-term investments,138107000.0,80757000.0,62204000.0,55920000.0
Receivables,12104000.0,5419000.0,2346000.0,723000.0
Inventories,7330000.0,6028000.0,1827000.0,1228000.0
Total current assets,160135000.0,95671000.0,67869000.0,59039000.0
Property Plant & Equipment Net,20835000.0,12331000.0,14834000.0,14617000.0
Goodwill and Intangible Assets,1646000.0,1850000.0,2058000.0,2271000.0
Long-term investments,0.0,579000.0,202000.0,322000.0
Tax assets,127000.0,0.0,0.0,0.0
Total non-current assets,26859000.0,20120000.0,17788000.0,17424000.0
Total assets,186994000.0,115791000.0,85657000.0,76463000.0
Payables,9760000.0,7531000.0,2849000.0,2337000.0
Short-term debt,3333000.0,2500000.0,0.0,1367000.0
Total current liabilities,30354000.0,18537000.0,9477000.0,8678000.0
Long-term debt,4400000.0,7218000.0,9154000.0,9814000.0
Total debt,7733000.0,9718000.0,9154000.0,11181000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,3291000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,4685000.0,8193000.0,9905000.0,10359000.0
Total liabilities,34912000.0,26730000.0,19382000.0,19037000.0
Other comprehensive income,437552325,87000.0,33000.0,9000.0
Retained earnings (deficit),-318524000.0,-210855000.0,-139619000.0,-80309000.0
Total shareholders equity,152082000.0,-201422000.0,-133358000.0,-76611000.0
Investments,91372000.0,579000.0,31179000.0,27646000.0
Net Debt,-39002000.0,-71039000.0,-53050000.0,-44739000.0
Other Assets,0.0,3467000.0,1492000.0,1168000.0
Other Liabilities,0.0,8506000.0,6628000.0,4974000.0
