Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,35000000.0,32000000.0,34000000.0,35000000.0,28000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,76000000.0,71000000.0,69000000.0,70000000.0,81000000.0
Inventories,73000000.0,68000000.0,63000000.0,58000000.0,52000000.0
Total current assets,183000000.0,184000000.0,181000000.0,177000000.0,167000000.0
Property, Plant & Equipment Net,98000000.0,95000000.0,89000000.0,88000000.0,82000000.0
Goodwill and Intangible Assets,65000000,71000000,75000000,72000000,67000000
Long-term investments,,,,,
Tax assets,15000000.0,16000000.0,16000000.0,15000000.0,14000000.0
Total non-current assets,76000000.0,65000000.0,74000000.0,64000000.0,65000000.0
Total assets,387000000.0,371000000.0,362000000.0,347000000.0,336000000.0
Payables,121000000.0,115000000.0,99000000.0,88000000.0,86000000.0
Short-term debt,57000000.0,59000000.0,43000000.0,57000000.0,47000000.0
Total current liabilities,211000000.0,201000000.0,176000000.0,174000000.0,160000000.0
Long-term debt,47000000.0,34000000.0,44000000.0,29000000.0,38000000.0
Total debt,47000000.0,34000000.0,44000000.0,29000000.0,38000000.0
Deferred revenue,,,,,
Tax Liabilities,3000000.0,5000000.0,5000000.0,5000000.0,5000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,76000000.0,65000000.0,74000000.0,64000000.0,65000000.0
Total liabilities,287000000.0,267000000.0,250000000.0,237000000.0,224000000.0
Other comprehensive income,53000000.0,55000000.0,57000000.0,58000000.0,101000000.0
Retained earnings (deficit),37000000.0,40000000.0,47000000.0,42000000.0,1000000.0
Total shareholders equity,99000000.0,104000000.0,113000000.0,110000000.0,111000000.0
Investments,,,,,
Net Debt,69000000,61000000,53000000,51000000,57000000
Other Assets,23000000,18000000,17000000,9000000,12000000
Other Liabilities,33000000,31000000,33000000,33000000,25000000
