date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,6237000000.0,5836000000.0,5810000000.0,5670000000.0,5599000000.0,5344000000.0,5029000000.0,5145000000.0,5235000000.0,5553000000.0,6963000000.0,7090000000.0,6916187000.0,7254201000.0,5415546000.0,4634051000.0,3767388000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2148000000.0,1964000000.0,2032000000.0,2062000000.0,2012000000.0,1988000000.0,1810000000.0,1818000000.0,1763000000.0,1604000000.0,2518000000.0,2269000000.0,2355939000.0,2471869000.0,1922990000.0,1739017000.0,1425075000.0
,SellingAndMarketingExpenses,94000000.0,97000000.0,92000000.0,93000000.0,101000000.0,98000000.0,95000000.0,98000000.0,87000000.0,0.0,0.0,0.0,0.0,134050000.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,5341000000.0,4727000000.0,4401000000.0,4089000000.0,4161000000.0,4144000000.0,3810000000.0,4078000000.0,4342000000.0,6234000000.0,7970000000.0,9235000000.0,15546000000.0,8884000000.0,5687000000.0,4599000000.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,368000000.0,851000000.0,602000000.0,373000000.0,313000000.0,268000000.0,309000000.0,384000000.0,603000000.0,842000000.0,1257000000.0,1997000000.0,2720434000.0,3676297000.0,2340816000.0,1489756000.0,842651000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,421000000.0,43000000.0,56000000.0,75000000.0,103000000.0,28000000.0,51000000.0,28000000.0,83000000.0,269000000.0,284000000.0,284000000.0,286381000.0,522519000.0,304491000.0,297579000.0,246171000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.210678210678211,0.340130226182317,0.336488812392427,0.329982363315697,0.298624754420432,0.286302395209581,0.317955856034997,0.308454810495627,0.317287488061127,0.0289933369349901,-0.127100387763895,-0.169534555712271,-0.85775977428025,0.281057831179478,0.361739148739573,0.306879445219744,0.312041658570872
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1314000000.0,1985000000.0,1955000000.0,1871000000.0,1672000000.0,1530000000.0,1599000000.0,1587000000.0,1661000000.0,161000000.0,-885000000.0,-1202000000.0,-5932427000.0,2038850000.0,1959015000.0,1422095000.0,1175582000.0
,incomeBeforeTaxRatio,0.210678210678211,0.340130226182317,0.336488812392427,0.329982363315697,0.298624754420432,0.286302395209581,0.317955856034997,0.308454810495627,0.317287488061127,0.0289933369349901,-0.127100387763895,-0.169534555712271,-0.85775977428025,0.281057831179478,0.361739148739573,0.306879445219744,0.312041658570872
,incomeTaxExpense,220000000.0,403000000.0,387000000.0,614000000.0,514000000.0,455000000.0,457000000.0,452000000.0,482000000.0,-28000000.0,-346000000.0,-171000000.0,-348114000.0,645687000.0,605870000.0,421551000.0,351817000.0
,netIncome,1094000000.0,1582000000.0,1759000000.0,1263000000.0,1163000000.0,1062000000.0,1155000000.0,1122000000.0,1120000000.0,-215000000.0,-539000000.0,-1031000000.0,-5595774000.0,1251095000.0,1353145000.0,1000544000.0,823765000.0
,netIncomeRatio,0.175404842071509,0.271076079506511,0.302753872633391,0.222751322751323,0.207715663511341,0.19872754491018,0.229667926029032,0.218075801749271,0.213944603629417,-0.0387178101926886,-0.0774091627172196,-0.145416078984485,-0.809083675730572,0.172464893101253,0.249863079364481,0.215911305248906,0.218656798821889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.09949748743719,1.51,1.55,1.01,0.926693227091633,0.801509433962264,0.84,0.78,0.72,-0.34,-0.62,-1.27,-8.09,1.77,2.7,2.17,2.22
,EPSDiluted,1.09949748743719,1.5,1.54,1.0,0.922283901665345,0.796101949025487,0.832732516222062,0.77,0.71,-0.34,-0.62,-1.27,-8.09,1.76,2.67,2.15,2.19
,weightedAverageShsOut,995000000.0,995000000.0,1092000000.0,1186000000.0,1255000000.0,1325000000.0,1375000000.0,1395000000.0,1381000000.0,1258000000.0,1227000000.0,989000000.0,695003000.0,707981000.0,501681000.0,461171000.0,368656000.0
