date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,691873000.0,673266000.0,567137000.0,577775000.0,645957000.0,443567000.0,500781000.0,382589000.0,321143000.0,477634000.0,418813000.0,312548000.0,192655000.0,222622000.0,217417000.0,110161000.0,130826000.0,116353000.0,105700000.0,85247000.0,75850000.0,163614000.0,159200000.0,163900000.0,158300000.0,155900000.0,128700000.0,81800000.0,100700000.0,117600000.0,132900000.0,99400000.0,102300000.0,87100000.0,60900000.0,79400000.0
,costOfRevenue,546170000.0,649867000.0,488038000.0,420789000.0,454451000.0,405056000.0,415580000.0,316443000.0,177627000.0,212639000.0,223994000.0,211479000.0,174796000.0,162504000.0,164264000.0,112431000.0,89586000.0,61197000.0,59449000.0,60053000.0,63088000.0,129476000.0,127900000.0,126700000.0,126900000.0,125800000.0,104700000.0,71100000.0,83300000.0,84900000.0,100400000.0,74800000.0,60500000.0,53000000.0,57200000.0,71000000.0
,grossProfit,145703000.0,23399000.0,79099000.0,156986000.0,191506000.0,38511000.0,85201000.0,66146000.0,143516000.0,264995000.0,216424000.0,101069000.0,17859000.0,60118000.0,53153000.0,-2270000.0,41240000.0,55156000.0,46251000.0,25194000.0,12762000.0,34138000.0,31300000.0,37200000.0,31400000.0,30100000.0,24000000.0,10700000.0,17400000.0,32700000.0,32500000.0,24600000.0,41800000.0,34100000.0,3700000.0,8400000.0
,grossProfitRatio,0.210592117339454,0.0347544655455645,0.139470709899019,0.271707844749254,0.296468650390041,0.0868211566685529,0.170136247181902,0.17289049084004,0.446891260279689,0.554807656071385,0.516755688099462,0.323371130194402,0.092699384910851,0.270045188705519,0.244474903066458,-0.0206062036473888,0.315227859905523,0.47404020523751,0.437568590350047,0.29554119206541,0.16825313117996,0.208649626560074,0.196608040201005,0.226967663209274,0.198357548957675,0.193072482360487,0.186480186480186,0.13080684596577,0.17279046673287,0.278061224489796,0.244544770504138,0.24748490945674,0.408602150537634,0.39150401836969,0.0607553366174056,0.105793450881612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,2442000.0,3685000.0,10328000.0,8724000.0,3380000.0,4213000.0,1969000.0,14148000.0,17916000.0,31405000.0,0.0,0.0,0.0,1027000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,35561000.0,35832000.0,36542000.0,35611000.0,45040000.0,34201000.0,31538000.0,28925000.0,21253000.0,18540000.0,23553000.0,15063000.0,43421000.0,17570000.0,26658000.0,21835000.0,24128000.0,8407000.0,7121000.0,10686000.0,33664000.0,43483000.0,13200000.0,15400000.0,49800000.0,16500000.0,19500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-6196000.0,-4429000.0,-907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,63169000.0,90280000.0,77059000.0,72014000.0,71556000.0,63598000.0,73619000.0,80066000.0,57603000.0,246374000.0,25797000.0,43218000.0,-24490000.0,51453000.0,39233000.0,42172000.0,42089000.0,13960000.0,10951000.0,33946000.0,67221000.0,35800000.0,36700000.0,70600000.0,40300000.0,34300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,612819000.0,713036000.0,578318000.0,497848000.0,526465000.0,476612000.0,479178000.0,390062000.0,257693000.0,270242000.0,470368000.0,237276000.0,218014000.0,138014000.0,215717000.0,151664000.0,131758000.0,103286000.0,73409000.0,71004000.0,97034000.0,196697000.0,163700000.0,163400000.0,197500000.0,166100000.0,139000000.0,95900000.0,155700000.0,131700000.0,133700000.0,113100000.0,91300000.0,74700000.0,75300000.0,90800000.0
,interestExpense,49569000.0,48447000.0,40944000.0,38012000.0,21796000.0,25389000.0,26775000.0,21689000.0,2427000.0,2962000.0,2211000.0,11326000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
