date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY
,revenue,1465069000.0,1104081000.0,862210000.0,685571000.0,544043000.0,409221000.0,313222000.0,210151000.0
,costOfRevenue,408928000.0,303369000.0,245281000.0,211439000.0,173681000.0,142214000.0,115658000.0,82602000.0
,grossProfit,1056141000.0,800712000.0,616929000.0,474132000.0,370362000.0,267007000.0,197564000.0,127549000.0
,grossProfitRatio,0.720881405585675,0.72522939892997,0.715520580832976,0.691587012869564,0.680758690030016,0.652476290317457,0.630747520927649,0.606939771878316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,294220000.0,209895000.0,158783000.0,132051000.0,96750000.0,65976000.0,41156000.0,26327000.0
,GeneralAndAdministrativeExpenses,149113000.0,114267000.0,86413000.0,60391000.0,48841000.0,41458000.0,30239000.0,20411000.0
,SellingAndMarketingExpenses,235014000.0,190331000.0,148867000.0,130898000.0,116803000.0,80984000.0,56203000.0,41507000.0
,otherExpenses,16199000.0,27478000.0,15777000.0,7842000.0,1667000.0,28000.0,-2780000.0,-804000.0
,operatingExpenses,678347000.0,514493000.0,394063000.0,323340000.0,262394000.0,188418000.0,127598000.0,88245000.0
,costAndExpenses,1087275000.0,817862000.0,639344000.0,534779000.0,436075000.0,330632000.0,243256000.0,170847000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,29455000.0,19859000.0,14071000.0,14277000.0,13825000.0,8464000.0,3929000.0,2410000.0
,EBITDA,407249000.0,306078000.0,236937000.0,165069000.0,121793000.0,87053000.0,73895000.0,41714000.0
,EBITDARatio,0.277972573305421,0.277224225396506,0.274801962398952,0.240775937138531,0.223866495846836,0.21272857453552,0.235918932897434,0.198495367616619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,377794000.0,286219000.0,222866000.0,150792000.0,107968000.0,78589000.0,69966000.0,39304000.0
,operatingIncomeRatio,0.257867718175731,0.259237320450221,0.258482272300252,0.219950960586139,0.198454901542709,0.192045374015508,0.223375114136299,0.1870274231386
,totalOtherIncomeExpensesNet,16199000.0,2293000.0,389000.0,-541000.0,-2810000.0,-4589000.0,-6317000.0,-804000.0
,incomeBeforeTax,393993000.0,313697000.0,238643000.0,158634000.0,109635000.0,78617000.0,67186000.0,38500000.0
,incomeBeforeTaxRatio,0.268924535294925,0.284124987206555,0.276780598694054,0.231389600785331,0.201518997579235,0.192113796701538,0.214499620077772,0.183201602657137
,incomeTaxExpense,13995000.0,12579000.0,8811000.0,16668000.0,40831000.0,24157000.0,26803000.0,14885000.0
,netIncome,379998000.0,301118000.0,229832000.0,141966000.0,68804000.0,54460000.0,40383000.0,23615000.0
,netIncomeRatio,0.259372084181701,0.272731801380515,0.266561510536876,0.207077020469069,0.126467944629377,0.133082124328908,0.128927725383274,0.112371580435021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.52,2.04,1.59,1.01,0.51,0.41,0.31,0.24
,EPSDiluted,2.36,1.9,1.47,0.92,0.47,0.38,0.28,0.18
,weightedAverageShsOut,150666000.0,147796000.0,144244000.0,140311000.0,135698000.0,132020000.0,127713000.0,51725000.0
,weightedAverageShsOutDil,160732000.0,158296000.0,156117000.0,153681000.0,147578000.0,144977000.0,144204000.0,129270000.0
