Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,160556000.0,161000000.0,152116000.0,152000000.0,141644000.0,142000000.0,143664000.0,144000000.0,133814000.0,134000000.0,129131000.0,124257000.0
Revenue Growth,-0.00275776397515528,0.0584027978647874,0.000763157894736842,0.0731128745305131,-0.00250704225352113,-0.0115825815792405,-0.00233333333333333,0.0761205852900294,-0.00138805970149254,0.0377058955634201,0.0392251543172618,0.0
Cost of Revenue,10524000.0,11000000.0,9754000.0,10000000.0,10387000.0,10000000.0,21195000.0,21000000.0,22401000.0,22000000.0,22602000.0,25086000.0
Gross Profit,150032000.0,150000000.0,142362000.0,142000000.0,131257000.0,131000000.0,122469000.0,122000000.0,111413000.0,111000000.0,106529000.0,99171000.0
R&D Expenses,45180000.0,45000000.0,44668000.0,45000000.0,40351000.0,40000000.0,35820000.0,36000000.0,29877000.0,30000000.0,26229000.0,24276000.0
SG&A Expense,83890000.0,84000000.0,73438000.0,73000000.0,67860000.0,68000000.0,69947000.0,70000000.0,62791000.0,63000000.0,61219000.0,59398000.0
Operating Expenses,135842000.0,136000000.0,124496000.0,124000000.0,114021000.0,114000000.0,113572000.0,113000000.0,98906000.0,97000000.0,92280000.0,89092000.0
Operating Income,14190000.0,14000000.0,17866000.0,18000000.0,17236000.0,18000000.0,8897000.0,10000000.0,12507000.0,14000000.0,14249000.0,10079000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Earnings before Tax,13559000.0,14000000.0,17684000.0,18000000.0,13733000.0,14000000.0,6925000.0,7000000.0,10635000.0,11000000.0,14307000.0,10013000.0
Income Tax Expense,8025000.0,8000000.0,5564000.0,6000000.0,8269000.0,8000000.0,6463000.0,6000000.0,4841000.0,5000000.0,5658000.0,4025000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,5534000.0,6000000.0,12120000.0,12000000.0,5464000.0,5000000.0,462000.0,0000000.0,5794000.0,6000000.0,8714000.0,6040000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,5534000.0,6000000.0,12120000.0,12000000.0,5464000.0,5000000.0,462000.0,0000000.0,5794000.0,6000000.0,8714000.0,6040000.0
EPS,0.22,0.22,0.48,0.48,0.22,0.22,0.02,0.02,0.24,0.24,0.35,0.21
EPS Diluted,0.22,0.22,0.47,0.47,0.21,0.21,0.02,0.02,0.23,0.23,0.35,0.2
Weighted Average Shs Out,25018000.0,25000000.0,25314000.0,25000000.0,25164000.0,25000000.0,25210000.0,25000000.0,24620000.0,25000000.0,24649000.0,29060000.0
Weighted Average Shs Out (Dil),25322000.0,25000000.0,25640000.0,26000000.0,25530000.0,26000000.0,25589000.0,26000000.0,25596000.0,26000000.0,25218000.0,29692000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.934452776601,0.93167701863354,0.935877882668,0.93421052631579,0.926668266923,0.92253521126761,0.852468259272,0.84722222222222,0.832595991451,0.82835820895522,0.824968442899,0.798111977595
EBITDA Margin,0.130558808142,0.1304347826087,0.159338925557,0.15789473684211,0.160825732117,0.16197183098592,0.110438244793,0.11805555555556,0.129366135083,0.14179104477612,0.14016773664,0.11895506893
EBIT Margin,0.0883803781858,0.08695652173913,0.117449840911,0.11842105263158,0.121685352009,0.091549295774648,0.0619292237443,0.041666666666667,0.0934655566682,0.082089552238806,0.110345308253,0.0811141424628
Profit Margin,0.0344677246568,0.037267080745342,0.0796760367088,0.078947368421053,0.0385755838581,0.035211267605634,0.00321583695289,0,0.0432989074387,0.044776119402985,0.067481859507,0.0486089314888
Free Cash Flow margin,0.148976058198,,0.17904099503,,0.141869757985,,0.133847031963,,0.154116908545,,0.17456691267,0.0998656011331
EBITDA,20962000.0,21000000.0,24238000.0,24000000.0,22780000.0,23000000.0,15866000.0,17000000.0,17311000.0,19000000.0,18100000.0,14781000.0
EBIT,14190000.0,14000000,17866000.0,18000000,17236000.0,13000000,8897000.0,6000000,12507000.0,11000000,14249000.0,10079000.0
Consolidated Income,5534000.0,6000000.0,12120000.0,12000000.0,5464000.0,5000000.0,462000.0,0000000.0,5794000.0,6000000.0,8714000.0,6040000.0
Earnings Before Tax Margin,0.0844502852587,0.08695652173913,0.116253385574,0.11842105263158,0.0969543362232,0.098591549295775,0.0482027508631,0.048611111111111,0.0794759890594,0.082089552238806,0.110794464536,0.0805829852644
Net Profit Margin,0.0344677246568,0.037267080745342,0.0796760367088,0.078947368421053,0.0385755838581,0.035211267605634,0.00321583695289,0,0.0432989074387,0.044776119402985,0.067481859507,0.0486089314888
