date,,2020-12-30_FY,2019-12-25_FY,2018-12-26_FY,2017-12-27_FY,2016-12-28_FY,2015-12-30_FY,2014-12-31_FY,2013-12-25_FY,2012-12-26_FY,2011-12-28_FY,2010-12-29_FY,2009-12-30_FY,2008-12-31_FY,2007-12-26_FY,2006-12-27_FY,2005-12-28_FY,2004-12-29_FY,2003-12-31_FY,2002-12-25_FY,2001-12-26_FY,2000-12-27_FY,1999-12-29_FY,1998-12-30_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-5116000.0,117410000.0,43693000.0,39594000.0,19402000.0,35976000.0,32725000.0,24600000.0,22300000.0,112300000.0,22700000.0,41600000.0,14662000.0,29500000.0,30300000.0,-7300000.0,-37700000.0,-31483000.0,67000000.0,-88500000.0,-98000000.0,-381900000.0,1213500000.0,-134500000.0,-85460000.0,-55199000.0,364093000.0,-1686600000.0,-225000000.0,-67600000.0,-67800000.0,-57300000.0
,depreciationAndAmortization,16161000.0,19846000.0,27039000.0,23720000.0,22178000.0,21472000.0,21218000.0,21500000.0,22300000.0,28000000.0,29600000.0,32300000.0,39766000.0,49300000.0,55300000.0,56100000.0,56600000.0,61094000.0,84100000.0,92800000.0,108800000.0,130800000.0,103000000.0,133800000.0,129948000.0,132872000.0,129633000.0,-258800000.0,-239200000.0,-218100000.0,-209900000.0,-163100000.0
,deferredIncomeTax,3981000.0,16005000.0,6193000.0,10271000.0,8844000.0,14006000.0,13215000.0,9100000.0,11400000.0,3200000.0,300000.0,700000.0,837000.0,5800000.0,12800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13700000.0,-200000.0,-9031000.0,-3451000.0,-2793000.0,-85400000.0,-20800000.0,-27000000.0,-25500000.0,23600000.0
,stockBasedCompensation,7948000.0,6694000.0,6038000.0,8541000.0,7610000.0,6635000.0,5846000.0,4852000.0,3496000.0,4219000.0,2840000.0,4671000.0,0.0,4774000.0,7627000.0,1682000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,14336000.0,4279000.0,6485000.0,3851000.0,7676000.0,-40794000.0,-4045000.0,6900000.0,-1300000.0,1900000.0,6000000.0,19858000.0,19942000.0,-1000000.0,14200000.0,5800000.0,67868000.0,-41368000.0,43500000.0,77400000.0,11000000.0,-257400000.0,12800000.0,286220000.0,-170432000.0,6070000.0,176342000.0,-20700000.0,72800000.0,-35400000.0,307700000.0,9600000.0
,accountsReceivables,6378000.0,-2030000.0,-4722000.0,-807000.0,-2922000.0,1440000.0,0.0,116000.0,-1740000.0,2232000.0,-1713000.0,-736000.0,0.0,1420000.0,-2164000.0,0.0,0.0,0.0,-5500000.0,1800000.0,8600000.0,-100000.0,-4000000.0,0.0,0.0,0.0,0.0,-24600000.0,-6900000.0,-2100000.0,5700000.0,-1700000.0
,inventory,101000.0,1668000.0,141000.0,-192000.0,71000.0,-166000.0,-71000.0,9000.0,548000.0,598000.0,128000.0,1290000.0,1030000.0,1714000.0,9000.0,0.0,0.0,-443000.0,300000.0,2200000.0,2000000.0,4500000.0,1500000.0,3000000.0,-833000.0,-848000.0,340000.0,-4800000.0,-1200000.0,-6900000.0,3500000.0,-1600000.0
,accountsPayables,-10682000.0,-5170000.0,-5147000.0,10025000.0,4770000.0,2345000.0,1561000.0,-5520000.0,-1217000.0,2042000.0,1366000.0,-1366000.0,0.0,2329000.0,-2338000.0,0.0,0.0,0.0,5200000.0,14000000.0,4200000.0,20100000.0,9100000.0,0.0,0.0,0.0,0.0,21800000.0,-9600000.0,-5700000.0,-3800000.0,22300000.0
,otherWorkingCapital,-28512000.0,-42848000.0,-47127000.0,-53612000.0,-57463000.0,-65139000.0,-24345000.0,-20300000.0,-27200000.0,-25900000.0,-27800000.0,-33800000.0,-53658000.0,-73600000.0,-72600000.0,-86800000.0,-92600000.0,-160468000.0,-119100000.0,-162600000.0,-240000000.0,-251000000.0,6400000.0,-6400000.0,-292620000.0,-122188000.0,-128258000.0,-304600000.0,-283900000.0,-356700000.0,-321300000.0,-629000000.0
,otherNonCashItems,0.0,-86997000.0,9206000.0,13812000.0,35240000.0,9603000.0,1753000.0,14300000.0,12600000.0,-78300000.0,4000000.0,-10900000.0,5223000.0,-24200000.0,-28700000.0,10100000.0,28400000.0,0.0,-99300000.0,31200000.0,12000000.0,290400000.0,-1263000000.0,11000000.0,-19004000.0,-30674000.0,-413758000.0,522400000.0,546700000.0,525900000.0,502700000.0,326900000.0
,netCashProvidedByOperatingActivites,-3137000.0,43327000.0,73690000.0,78269000.0,71162000.0,83285000.0,74911000.0,57000000.0,59200000.0,59500000.0,38300000.0,33300000.0,20483000.0,50300000.0,40200000.0,57300000.0,30100000.0,26608000.0,8800000.0,8200000.0,-8400000.0,-31100000.0,-3100000.0,76000000.0,16726000.0,14091000.0,54557000.0,171000000.0,223000000.0,188700000.0,219000000.0,140600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,2000000.0,-13975000.0,-22025000.0,-18811000.0,-19749000.0,-26977000.0,0.0,-16818000.0,-14164000.0,-16089000.0,-27400000.0,-18400000.0,-27880000.0,-30900000.0,-32300000.0,-47200000.0,-36100000.0,-32025000.0,-41700000.0,-41100000.0,-37500000.0,-76800000.0,-45300000.0,-63600000.0,-55026000.0,-123739000.0,-154480000.0,-133100000.0,-135500000.0,-109500000.0,-140000000.0,-156000000.0
,acquisitionsNet,0.0,-11000000.0,-10000000.0,-12000000.0,-14000000.0,-6000000.0,0.0,-4000000.0,-1422000.0,0.0,0.0,0.0,0.0,-2000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1400000.0,-1760000.0,-61237000.0,-83050000.0,-51643000.0,-92644000.0,0.0,-25039000.0,-21618000.0,-21569000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
