Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,73357000.0,9502000.0,62685000.0,
Short-term investments,44901000.0,0.0,0.0,
Cash and short-term investments,118258000.0,9502000.0,62685000.0,
Receivables,2844000.0,11916000.0,5696000.0,
Inventories,0.0,0.0,0.0,
Total current assets,121102000.0,47437000.0,81187000.0,
Property Plant & Equipment Net,6100000.0,6777000.0,7995000.0,
Goodwill and Intangible Assets,25213000.0,26044000.0,26263000.0,
Long-term investments,71783000.0,37000000.0,81000000.0,39000000.0
Tax assets,4306000.0,5987000.0,9008000.0,
Total non-current assets,963222000.0,,,
Total assets,1084324000.0,969659000.0,915998000.0,857000000.0
Payables,0.0,0.0,0.0,
Short-term debt,0.0,10000000.0,19736000.0,
Total current liabilities,0.0,826314000.0,773796000.0,
Long-term debt,0.0,23000000.0,58000000.0,51000000.0
Total debt,0.0,41998000.0,57635000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,937758000.0,816117000.0,753900000.0,
Total non-current liabilities,4306000.0,,,
Total liabilities,967449000.0,867813000.0,820070000.0,
Other comprehensive income,141359000,-928000.0,-799000.0,
Retained earnings (deficit),-23199000.0,-27296000.0,-27028000.0,-28000000.0
Total shareholders equity,116875000.0,101846000.0,95928000.0,
Investments,116684000.0,890339000.0,784198000.0,
Net Debt,-73357000.0,,,
Other Assets,0.0,,,
Other Liabilities,963143000.0,816314000.0,754060000.0,
