date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-44731000.0,-44675000.0,-50368000.0,-90130000.0,-110583000.0,-61668000.0,-42877000.0,-19559000.0,-7569000.0
,depreciationAndAmortization,1062000.0,1149000.0,1186000.0,1289000.0,708000.0,358000.0,213000.0,257000.0,192000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6111000.0,4890000.0,12414000.0,13661000.0,12611000.0,7716000.0,1692000.0,183000.0,191000.0
,changeInWorkingCapital,27069000.0,-41927000.0,-21675000.0,-72733000.0,10123000.0,24579000.0,115987000.0,32572000.0,-596000.0
,accountsReceivables,0.0,60000.0,-1000.0,-16000.0,-91000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,153000.0,-1435000.0,0.0,0.0,0.0,0.0
,accountsPayables,-374000.0,127000.0,68000.0,-398000.0,-2158000.0,1659000.0,-309000.0,874000.0,641000.0
,otherWorkingCapital,77721000.0,50652000.0,92579000.0,114254000.0,186987000.0,176864000.0,152285000.0,36298000.0,3726000.0
,otherNonCashItems,191000.0,189000.0,-506000.0,3818000.0,358000.0,447000.0,39000.0,2504000.0,761000.0
,netCashProvidedByOperatingActivites,-38874000.0,-36925000.0,-38434000.0,-75307000.0,-94305000.0,-49896000.0,-35219000.0,-19467000.0,-10828000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-134000.0,-700000.0,-496000.0,-1259000.0,-2546000.0,-2019000.0,-782000.0,-486000.0,-185000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-68581000.0,-85004000.0,-104270000.0,-129308000.0,-261242000.0,-41332000.0,-16224000.0,0.0,0.0
,salesMaturitiesOfInvestments,48500000.0,114000000.0,142750000.0,199565000.0,114371000.0,31370000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-2000.0,-695000.0,75000.0,-25000.0,0.0
,netCashUsedForInvestingActivites,-20215000.0,28296000.0,37984000.0,68998000.0,-149419000.0,-12676000.0,-16931000.0,-511000.0,-185000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,64187000.0,242000.0,303000.0,448000.0,108850000.0,80731000.0,104126000.0,5000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,64663000.0,195000.0,15165000.0,1070000.0,109216000.0,81426000.0,154676000.0,52599000.0,8014000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5574000.0,-8434000.0,14715000.0,-5239000.0,-134508000.0,18854000.0,102526000.0,32621000.0,-2999000.0
,cashAtEndOfPeriod,31469000.0,25895000.0,34329000.0,19614000.0,24156000.0,158664000.0,139810000.0,37284000.0,4663000.0
,cashAtBeginningOfPeriod,25895000.0,34329000.0,19614000.0,24853000.0,158664000.0,139810000.0,37284000.0,4663000.0,7662000.0
,operatingCashFlow,-38874000.0,-36925000.0,-38434000.0,-75307000.0,-94305000.0,-49896000.0,-35219000.0,-19467000.0,-10828000.0
,capitalExpenditure,-134000.0,-700000.0,-496000.0,-1259000.0,-2546000.0,-2019000.0,-782000.0,-486000.0,-185000.0
,freeCashFlow,-39008000.0,-37625000.0,-38930000.0,-76566000.0,-96851000.0,-51915000.0,-36001000.0,-19953000.0,-11013000.0
