date,,2020-06-28_FY,2019-06-30_FY,2018-06-24_FY,2017-06-25_FY,2016-06-26_FY,2015-06-28_FY,2014-06-29_FY,2013-06-30_FY,2012-06-24_FY,2011-06-26_FY,2010-06-27_FY,2009-06-28_FY,2008-06-29_FY,2007-06-24_FY,2006-06-25_FY,2005-06-26_FY,2004-06-27_FY,2003-06-29_FY,2002-06-30_FY,2001-06-24_FY,2000-06-25_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2251753000.0,2191430000.0,2380681000.0,1697763000.0,914049000.0,655577000.0,632000000.0,113879000.0,169000000.0,724000000.0,347000000.0,-302000000.0,439000000.0,686000000.0,335000000.0,297000000.0,83000000.0,-8000000.0,-90051000.0,52000000.0,205000000.0,-112913000.0,-144599000.0,-33634000.0,141091000.0,89211000.0
,depreciationAndAmortization,268525000.0,309281000.0,326395000.0,306905000.0,291028000.0,277920000.0,292300000.0,304116000.0,100800000.0,74800000.0,71400000.0,72400000.0,54700000.0,38100000.0,22000000.0,25500000.0,28200000.0,38800000.0,64338000.0,58700000.0,46000000.0,50924000.0,62265000.0,53109000.0,33756000.0,23532000.0
,deferredIncomeTax,-17777000.0,-4980000.0,3046000.0,104936000.0,-49003000.0,5551000.0,7500000.0,-70155000.0,42400000.0,-10700000.0,13700000.0,30500000.0,-26700000.0,17100000.0,37200000.0,89300000.0,10900000.0,-8600000.0,-34166000.0,-7000000.0,18600000.0,-3508000.0,-25686000.0,-24437000.0,-21519000.0,-12529000.0
,stockBasedCompensation,189197000.0,187234000.0,172216000.0,149975000.0,142348000.0,135354000.0,103700000.0,99330000.0,81559000.0,53012000.0,50463000.0,53042000.0,42516000.0,22768000.0,22768000.0,864000.0,3167000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1502334000.0,189156000.0,-192780000.0,-602726000.0,3155621000.0,437488000.0,812646000.0,-598646000.0,396000000.0,1394000000.0,343000000.0,-425000000.0,537000000.0,-395000000.0,272000000.0,347000000.0,-137000000.0,-101880000.0,-319120000.0,344000000.0,238125000.0,-108705000.0,186648000.0,-53260000.0,132806000.0,-81118000.0
,accountsReceivables,-641577000.0,732138000.0,-501628000.0,-411287000.0,-169034000.0,-294155000.0,-201549000.0,162634000.0,66064000.0,-89716000.0,-246653000.0,152086000.0,99887000.0,-178542000.0,-178542000.0,13470000.0,-297054000.0,-84516000.0,0.0,75000000.0,-153000000.0,0.0,0.0,0.0,0.0,0.0
,inventory,-359884000.0,281355000.0,-701008000.0,-307875000.0,-66371000.0,-207462000.0,-190058000.0,76351000.0,73987000.0,-77461000.0,-79701000.0,46052000.0,19684000.0,-59038000.0,-59038000.0,-2588000.0,5136000.0,63454000.0,96511000.0,-58000000.0,-43000000.0,33727000.0,4467000.0,60930000.0,-150965000.0,-55832000.0
,accountsPayables,208478000.0,-131472000.0,35655000.0,126819000.0,41645000.0,76617000.0,18704000.0,-58081000.0,12145000.0,42320000.0,71600000.0,-39381000.0,-40125000.0,48341000.0,48341000.0,-33108000.0,57847000.0,-24306000.0,0.0,20000000.0,-26000000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,7691093000.0,6188759000.0,5999603000.0,6192383000.0,6795109000.0,3639488000.0,3202000000.0,2389354000.0,2988000000.0,2592000000.0,1198000000.0,855000000.0,1280000000.0,743000000.0,1138000000.0,866000000.0,519000000.0,656000000.0,757880000.0,1077000000.0,733000000.0,494875000.0,603580000.0,416932000.0,470192000.0,337386000.0
,otherNonCashItems,195825000.0,1642000.0,262818000.0,230510000.0,246432000.0,267312000.0,77900000.0,68759000.0,120900000.0,71300000.0,78800000.0,216100000.0,48900000.0,53600000.0,32600000.0,21800000.0,11200000.0,40200000.0,0.0,162800000.0,-23100000.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,2126451000.0,3176013000.0,2655747000.0,2029282000.0,1350277000.0,785503000.0,717000000.0,719933000.0,499000000.0,881000000.0,350700000.0,-78100000.0,590300000.0,823600000.0,367400000.0,425900000.0,157100000.0,69200000.0,21797000.0,261300000.0,119900000.0,-37215000.0,51245000.0,80166000.0,26611000.0,19096000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-203239000.0,0.0,-273469000.0,-157419000.0,-175330000.0,-198265000.0,-145503000.0,0.0,-107272000.0,-127495000.0,-35600000.0,-44300000.0,-76800000.0,-60000000.0,-42100000.0,-22800000.0,-24000000.0,-12300000.0,-10619000.0,-64400000.0,-50400000.0,-33183000.0,-50207000.0,-39548000.0,-66588000.0,-63405000.0
,acquisitionsNet,0.0,0.0,-115697000.0,0.0,0.0,-1137000.0,-30227000.0,-10000000.0,418681000.0,0.0,0.0,-19457000.0,-482574000.0,-181000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2897627000.0,-2930049000.0,-2653249000.0,-811672000.0,-158389000.0,-573240000.0,-244859000.0,-1097956000.0,-772663000.0,-211733000.0,-192755000.0,-209298000.0,-310873000.0,-129464000.0,-129464000.0,-247392000.0,-463476000.0,-671068000.0,-2745248000.0,0.0,0.0,-3771267000.0,-8248736000.0,-589223000.0,-405819000.0,-348204000.0
,salesMaturitiesOfInvestments,1647379000.0,1603841000.0,650255000.0,2697965000.0,1673826000.0,2137068000.0,1028278000.0,1039551000.0,841440000.0,210962000.0,114768000.0,383062000.0,329695000.0,312252000.0,312252000.0,184083000.0,530406000.0,1026558000.0,2669349000.0,0.0,0.0,3881078000.0,7919910000.0,618308000.0,432610000.0,289968000.0
,otherInvestingActivites,0.0,-7355000.0,5140600000.0,-1089522000.0,926202000.0,-342471000.0,156479000.0,-9521000.0,730980000.0,-140685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1609000.0,0.0,0.0,-6667000.0,-59600000.0,-11695000.0,-7947000.0,-3026000.0
,netCashUsedForInvestingActivites,-244084000.0,-1637054000.0,2748440000.0,-2058613000.0,592483000.0,-1106096000.0,-265200000.0,-238637000.0,269700000.0,-479900000.0,-103400000.0,6000000.0,-495800000.0,-82800000.0,-244300000.0,-58700000.0,48500000.0,296400000.0,-88127000.0,-427500000.0,-91700000.0,69961000.0,-438633000.0,-22158000.0,-47744000.0,-124667000.0
