Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,364810000.0,342029000.0,341159000.0,324705000.0,366367000.0,369826000.0,360826000.0,367813000.0,349918000.0,342111000.0
Revenue Growth,0.0666,0.0026,0.0507,-0.1137,-0.0094,0.0249,-0.019,0.0511,0.0228,-0.0805
Cost of Revenue,95691000.0,91037000.0,90937000.0,85345000.0,91584000.0,92344000.0,91369000.0,89409000.0,89264000.0,68512000.0
Gross Profit,269119000.0,250992000.0,250222000.0,239360000.0,274783000.0,277482000.0,269457000.0,278404000.0,260654000.0,273599000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,138431000.0,129635000.0,120273000.0,107702000.0,119927000.0,118383000.0,104716000.0,109606000.0,119024000.0,135061000.0
Operating Expenses,263768000.0,249605000.0,240183000.0,225488000.0,255735000.0,253899000.0,235591000.0,258239000.0,249391000.0,261166000.0
Operating Income,5351000.0,1387000.0,10039000.0,13872000.0,19048000.0,23583000.0,33866000.0,20165000.0,11263000.0,12433000.0
Interest Expense,387000.0,289000.0,16000.0,130000.0,187000.0,231000.0,178000.0,89000.0,0.0,30000.0
Earnings before Tax,3548000.0,4097000.0,10730000.0,16427000.0,9276000.0,25532000.0,35911000.0,22012000.0,4288000.0,14325000.0
Income Tax Expense,4402000.0,17039000.0,8591000.0,1740000.0,-743000.0,7923000.0,10531000.0,4411000.0,5521000.0,8210000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,-1031000.0,-219000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,-2116000.0,9957000.0,44000.0,-472000.0,0.0,9702000.0,439000.0
Net Income,-854000.0,-12942000.0,2139000.0,14687000.0,10019000.0,17609000.0,25380000.0,17601000.0,-1233000.0,6115000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-854000.0,-12942000.0,2139000.0,14687000.0,10019000.0,17609000.0,25380000.0,17601000.0,-1233000.0,6115000.0
EPS,-0.04,-0.69,0.11,0.79,0.58,1.1,1.62,1.13,-0.08,0.39
EPS Diluted,-0.04,-0.69,0.11,0.77,0.56,1.07,1.59,1.12,-0.08,0.39
Weighted Average Shs Out,19203682.0,18901898.0,18754314.0,18588176.0,18741816.0,16207747.0,15763560.0,15566802.0,15513909.0,15510159.0
Weighted Average Shs Out (Dil),19123000.0,18882000.0,18731000.0,18656000.0,17108000.0,15997000.0,15648000.0,15550000.0,15515000.0,15510000.0
Dividend per Share,0.0,0.1,0.4,0.4,1.9,1.9,0.15,0.0,0.0,0.0
Gross Margin,0.7377,0.7338,0.7334,0.7372,0.75,0.7503,0.7468,0.7569,0.7449,0.7997
EBITDA Margin,0.038,0.038,0.046,0.065,0.038,0.082,0.111,0.072,0.024,0.055
EBIT Margin,0.0108,0.0128,0.0315,0.051,0.0258,0.0697,0.1,0.0601,0.0123,0.042
Profit Margin,-0.002,-0.038,0.006,0.045,0.027,0.048,0.07,0.048,-0.004,0.018
Free Cash Flow margin,0.0604,0.0162,-0.0223,-0.0284,-0.0328,0.0569,0.0556,0.0041,0.0387,-0.0065
EBITDA,13741000.0,13020000.0,15554000.0,21082000.0,13872000.0,30229000.0,40167000.0,26463000.0,8542000.0,18856000.0
EBIT,3935000.0,4386000.0,10746000.0,16557000.0,9463000.0,25763000.0,36089000.0,22101000.0,4288000.0,14355000.0
Consolidated Income,-854000.0,-12942000.0,2139000.0,13656000.0,9800000.0,17609000.0,25380000.0,17601000.0,-1233000.0,6115000.0
Earnings Before Tax Margin,0.0097,0.012,0.0315,0.0506,0.0253,0.069,0.0995,0.0598,0.0123,0.0419
Net Profit Margin,-0.0023,-0.0378,0.0063,0.0452,0.0273,0.0476,0.0703,0.0479,-0.0035,0.0179
