date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-37153000.0,65234000.0,12479000.0,83006000.0,37147000.0,66291000.0,-16720000.0,7902000.0,3144000.0,-69849000.0,78285000.0,5808000.0,-27528000.0,-11265000.0,-47910000.0,-30339000.0,-14210000.0,-10127000.0,-15110000.0
,depreciationAndAmortization,140937000.0,135593000.0,129765000.0,121176000.0,102713000.0,65915000.0,65837000.0,63106000.0,51909000.0,36242000.0,36737000.0,29841000.0,23105000.0,12952000.0,8350000.0,4359000.0,2307000.0,1796000.0,1432000.0
,deferredIncomeTax,-18007000.0,5844000.0,-11396000.0,-12384000.0,26265000.0,34757000.0,-23231000.0,-11341000.0,4525000.0,-30967000.0,-53664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,18145000.0,30297000.0,25673000.0,22391000.0,26924000.0,26203000.0,33687000.0,33240000.0,26312000.0,32070000.0,28225000.0,23793000.0,20947000.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,168403000.0,118670000.0,40427000.0,65376000.0,-270264000.0,112238000.0,72116000.0,69382000.0,-34983000.0,121662000.0,440000.0,5864000.0,138303000.0,-18048000.0,103407000.0,-29827000.0,54881000.0,524000.0,-1898000.0
,accountsReceivables,3030000.0,-16407000.0,4562000.0,-29389000.0,-33250000.0,-9463000.0,-18465000.0,-17384000.0,-2005000.0,-9929000.0,-16411000.0,-8582000.0,-25152000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-40765000.0,-54872000.0,-38646000.0,-35300000.0,-22636000.0,-25984000.0,-21343000.0,-21002000.0,-11022000.0,-17170000.0,-18664000.0,-23133000.0,-32451000.0,-18339000.0,-8878000.0,-6864000.0,-1494000.0,-2927000.0,-529000.0
,accountsPayables,8756000.0,-3253000.0,20518000.0,-5580000.0,11854000.0,7742000.0,22318000.0,21803000.0,2938000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,725822000.0,557419000.0,438749000.0,398322000.0,332946000.0,603210000.0,490972000.0,418856000.0,349474000.0,384457000.0,262795000.0,262355000.0,256491000.0,118188000.0,136236000.0,32829000.0,62656000.0,7775000.0,7251000.0
,otherNonCashItems,66873000.0,26938000.0,52739000.0,37099000.0,39649000.0,35432000.0,29681000.0,22452000.0,21852000.0,9868000.0,6911000.0,5870000.0,21066000.0,15330000.0,23641000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,185911000.0,235290000.0,219183000.0,178979000.0,156295000.0,88727000.0,115548000.0,97439000.0,130082000.0,62965000.0,65827000.0,46419000.0,-5002000.0,-887000.0,-25605000.0,-19855000.0,-8565000.0,-7622000.0,-13998000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-105729000.0,-122883000.0,-101921000.0,-110221000.0,-88372000.0,-75772000.0,-58424000.0,-47597000.0,-41189000.0,-53370000.0,-45846000.0,-32878000.0,-39795000.0,-24403000.0,-20396000.0,-12675000.0,-6139000.0,-2841000.0,-1259000.0
,acquisitionsNet,0.0,-4000000.0,-55000000.0,-62000000.0,-489000000.0,-1000000.0,-1000000.0,-3000000.0,-11000000.0,-38000000.0,-1000000.0,-46000000.0,-41000000.0,-7000000.0,0.0,-9000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-233488000.0,0.0,0.0,0.0,-128956000.0,-490570000.0,-220958000.0,-218454000.0,-349200000.0,-257746000.0,-203415000.0,-157278000.0,-159186000.0,-98675000.0,-132506000.0,-44918000.0,-108342000.0,-4017000.0,0.0
,salesMaturitiesOfInvestments,61143000.0,0.0,3584000.0,0.0,407032000.0,592165000.0,174816000.0,216299000.0,253583000.0,151966000.0,204439000.0,108308000.0,95926000.0,146818000.0,63525000.0,88566000.0,61723000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,241000.0,0.0,0.0,-7199000.0,0.0,0.0,-304000.0,-2483000.0,-452000.0,-75000.0,70000.0,-48000.0,-757000.0
,netCashUsedForInvestingActivites,-281934000.0,-134484000.0,-161285000.0,-174861000.0,-304885000.0,-7514000.0,-104825000.0,-64570000.0,-147894000.0,-201724000.0,-45795000.0,-127903000.0,-144615000.0,14287000.0,-89829000.0,22098000.0,-52688000.0,-6906000.0,-1963000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,1873000.0,0.0,-100000000.0,-123317000.0,-489519000.0,0.0,0.0,-74311000.0,0.0,-236061000.0,0.0,0.0,-46058000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,6170000.0,6415000.0,8127000.0,9991000.0,9492000.0,12106000.0,23354000.0,8422000.0,4884000.0,6852000.0,14831000.0,12556000.0,11850000.0,7339000.0,144665000.0,1760000.0,0.0,9972000.0,14827000.0
,commonStockRepurchased,-80665000.0,-14478000.0,-2928000.0,-11860000.0,-24734000.0,-56929000.0,-3782000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-62697000.0,1419000.0,-19777000.0,-21842000.0,-68556000.0,14479000.0,10705000.0,13407000.0,-27440000.0,-255000.0,-7749000.0,1902000.0,31786000.0,-300000.0,-300000.0,0.0,0.0,34000.0,98000.0
