date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,4667000000.0,6495000000.0,6323000000.0,5466000000.0,4762000000.0,6636000000.0,10737000000.0,22284000000.0,37691000000.0,38466000000.0,33862000000.0,29614000000.0,41165000000.0,31647000000.0,28067000000.0,22747000000.0,16733000000.0,14311000000.0,11932000000.0,13413000000.0,11993000000.0,7039100000.0,6590000000.0,8233700000.0,8272200000.0,7302300000.0,6602000000.0
,costOfRevenue,3416000000.0,5279000000.0,4959000000.0,5714000000.0,6288000000.0,7424000000.0,7252000000.0,16626000000.0,30618000000.0,29126000000.0,25331000000.0,22766000000.0,32401000000.0,24154000000.0,21162000000.0,18048000000.0,12796000000.0,10743000000.0,7978000000.0,9446000000.0,8963000000.0,5205800000.0,5361900000.0,6674200000.0,6348600000.0,5518500000.0,4699300000.0
,grossProfit,1251000000.0,1216000000.0,1364000000.0,-248000000.0,-1526000000.0,-788000000.0,3485000000.0,5658000000.0,7073000000.0,9340000000.0,8531000000.0,6848000000.0,8764000000.0,7493000000.0,6905000000.0,4699000000.0,3937000000.0,3568000000.0,3954000000.0,3967000000.0,3030000000.0,1833300000.0,1228100000.0,1559500000.0,1923600000.0,1783800000.0,1902700000.0
,grossProfitRatio,0.268052281979859,0.187220939183988,0.215720385892772,-0.0453713867544823,-0.320453590928181,-0.118746232670283,0.324578560119214,0.253904146472806,0.187657530975564,0.242811833827276,0.251934321658496,0.231241980144526,0.212899307664278,0.236768098081967,0.246018455837817,0.206576691431837,0.235283571385884,0.249318705890574,0.331377807576266,0.295757846864982,0.252647377636955,0.260445227372818,0.186358118361153,0.189404520446458,0.232537898019874,0.244279199704203,0.288200545289306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,357000000.0,397000000.0,473000000.0,434000000.0,415000000.0,557000000.0,588000000.0,709000000.0,707000000.0,702000000.0,662000000.0,647000000.0,1697000000.0,614000000.0,471000000.0,357000000.0,342000000.0,340000000.0,256000000.0,313000000.0,766000000.0,618800000.0,753300000.0,649800000.0,618400000.0,634300000.0,590600000.0
,SellingAndMarketingExpenses,936000000.0,0.0,0.0,0.0,0.0,0.0,0.0,867000000.0,1057000000.0,1069000000.0,1021000000.0,1008000000.0,0.0,944000000.0,940000000.0,842000000.0,737000000.0,709000000.0,703000000.0,663000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,50000000.0,-7000000.0,111000000.0,25000000.0,59000000.0,-126000000.0,-121000000.0,-37000000.0,98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
