Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,119193000.0,82388000.0,-41844000.0,-190992000.0,-148831000.0,-289631000.0,-430099000.0,-182128000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,-83398000.0,16940000.0,46592000.0,263066000.0,-34057000.0,98816000.0,171508000.0,152892000.0
Issuance (buybacks) of shares,71813000.0,0.0,76921000.0,-27000.0,234419000.0,56857000.0,287692000.0,172927000.0
Dividend payments,-95909000.0,-94695000.0,-80291000.0,-78063000.0,-52589000.0,-24396000.0,-10968000.0,0.0
Financing Cash Flow,-115283000.0,-81677000.0,40330000.0,183524000.0,147773000.0,131277000.0,448232000.0,325819000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,3910000.0,711000.0,-1514000.0,-7468000.0,-1058000.0,-158354000.0,18133000.0,143691000.0
Free Cash Flow,119193000.0,82388000.0,-41844000.0,-190992000.0,-148831000.0,-289631000.0,-430099000.0,-182128000.0
Net Cash/Marketcap,-0.5039,-0.7242,-0.7242,-0.7242,-0.7242,-0.7242,-0.7242,-0.7242
