date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY
,revenue,2967100000.0,2577800000.0,2761800000.0,2749500000.0,2545400000.0,2868800000.0,2906300000.0,5551800000.0,5800100000.0,1978000000.0,4164300000.0,3228300000.0,3206200000.0,2735200000.0,2282000000.0,1893100000.0,1706200000.0
,costOfRevenue,2107200000.0,2105500000.0,2167100000.0,2066700000.0,1736300000.0,1894200000.0,1910400000.0,3341600000.0,2948600000.0,1435000000.0,2544000000.0,1998600000.0,2035900000.0,1755100000.0,1660900000.0,1500600000.0,1549900000.0
,grossProfit,859900000.0,472300000.0,594700000.0,682800000.0,809100000.0,974600000.0,995900000.0,2210200000.0,2851500000.0,543000000.0,1620300000.0,1229700000.0,1170300000.0,980100000.0,621100000.0,392500000.0,156300000.0
,grossProfitRatio,0.289811600552728,0.183218248118551,0.215330581504816,0.248336061102019,0.317867525732694,0.339723926380368,0.342669373430135,0.398105119060485,0.491629454664575,0.274519716885743,0.389093004826742,0.380912554595298,0.365011540140977,0.35832845861363,0.272173531989483,0.207331889493423,0.0916070800609542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,29600000.0,38600000.0,31800000.0,25400000.0,9400000.0,42200000.0,46600000.0,14100000.0,187600000.0,0.0,54800000.0,72600000.0,61000000.0,52200000.0,42000000.0,68500000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-67600000.0,-44800000.0,-19000000.0,-97200000.0,-27200000.0,-44200000.0,-93100000.0,-77400000.0,0.0,-30000000.0,-31900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,112400000.0,138300000.0,171800000.0,117600000.0,662900000.0,798400000.0,810800000.0,1057600000.0,1078300000.0,0.0,835100000.0,577800000.0,461500000.0,440400000.0,311200000.0,343000000.0,0.0
,costAndExpenses,2219600000.0,2243800000.0,2338900000.0,2184300000.0,2399200000.0,2692600000.0,2721200000.0,4399200000.0,4026900000.0,1435000000.0,3379100000.0,2576400000.0,2497400000.0,2195500000.0,1972100000.0,1843600000.0,1549900000.0
,interestExpense,100900000.0,86000000.0,80400000.0,78300000.0,71200000.0,80800000.0,72400000.0,70100000.0,54300000.0,0.0,65200000.0,73900000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,610000000.0,668400000.0,771300000.0,679200000.0,594400000.0,677300000.0,568500000.0,729900000.0,745300000.0,389000000.0,631100000.0,433500000.0,400500000.0,388200000.0,269200000.0,274500000.0,0.0
,EBITDA,1357500000.0,1002400000.0,1194200000.0,1244400000.0,740600000.0,853500000.0,753600000.0,1882500000.0,2518500000.0,583000000.0,1416300000.0,1085400000.0,1109300000.0,927900000.0,579100000.0,324000000.0,186000000.0
,EBITDARatio,0.457517441272623,0.388858716735201,0.432399159968137,0.452591380250955,0.290956234776459,0.297511154489682,0.259298764752434,0.339079217551065,0.434216651437044,0.29474216380182,0.340105179742094,0.336214106495679,0.345985902314266,0.339243930973969,0.253768624014023,0.171147852728329,0.109014183565819
