date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY
,revenue,1273705000.0,1303634000.0,1229747000.0,1135229000.0,1062106000.0,1130266000.0,1128436000.0,907292000.0,839542000.0,782648000.0,726799000.0,703633000.0,669544000.0,534543000.0,368778000.0,249824000.0,192744000.0,157775000.0,120612000.0,141677000.0
,costOfRevenue,415594000.0,463766000.0,449213000.0,446787000.0,422629000.0,428906000.0,415148000.0,306420000.0,282004000.0,268361000.0,238344000.0,239935000.0,258250000.0,230042000.0,191271000.0,112774000.0,89302000.0,78053000.0,61898000.0,81793000.0
,grossProfit,858111000.0,839868000.0,780534000.0,688442000.0,639477000.0,701360000.0,713288000.0,600872000.0,557538000.0,514287000.0,488455000.0,463698000.0,411294000.0,304501000.0,177507000.0,137050000.0,103442000.0,79722000.0,58714000.0,59884000.0
,grossProfitRatio,0.673712515849431,0.644251377303752,0.634711042189979,0.606434472692294,0.602083972786144,0.62052649553291,0.632103194155451,0.662269699280937,0.664097805708351,0.657111498400303,0.672063390290851,0.65900547586597,0.61428972554455,0.569647343618755,0.481338366171518,0.5485862046881,0.5366807786494,0.505289177626367,0.48680065001824,0.422679757476513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,240169000.0,231683000.0,209106000.0,190643000.0,171070000.0,177650000.0,173748000.0,126539000.0,115906000.0,111001000.0,96525000.0,83797000.0,88309000.0,94350000.0,53029000.0,31961000.0,23233000.0,17357000.0,21307000.0,14249000.0
,GeneralAndAdministrativeExpenses,0.0,488871000.0,426183000.0,414960000.0,406952000.0,412728000.0,415266000.0,327385000.0,317637000.0,293906000.0,297365000.0,291813000.0,282147000.0,259183000.0,148229000.0,83070000.0,63020000.0,52314000.0,46955000.0,48162000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-55315000.0,-338000.0,-898000.0,-841000.0,-3861000.0,-4634000.0,-155000.0,-1689000.0,-1847000.0,-974000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,749406000.0,752012000.0,666299000.0,639812000.0,622111000.0,633508000.0,634177000.0,478586000.0,457985000.0,427809000.0,415350000.0,397878000.0,395705000.0,373201000.0,204422000.0,116512000.0,86253000.0,69671000.0,68262000.0,67449000.0
,costAndExpenses,1165000000.0,1215778000.0,1115512000.0,1086599000.0,1044740000.0,1062414000.0,1049325000.0,785006000.0,739989000.0,696170000.0,653694000.0,637813000.0,653955000.0,603243000.0,395693000.0,229286000.0,175555000.0,147724000.0,130160000.0,149242000.0
,interestExpense,39975000.0,40378000.0,37344000.0,35959000.0,34962000.0,33885000.0,36661000.0,29780000.0,31034000.0,32358000.0,29896000.0,24964000.0,37211000.0,36862000.0,444000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,30995000.0,31458000.0,31010000.0,34209000.0,44089000.0,43130000.0,45163000.0,24662000.0,24442000.0,22902000.0,21460000.0,22268000.0,25249000.0,19668000.0,3164000.0,12903000.0,10069000.0,9407000.0,5671000.0,0.0
,EBITDA,139700000.0,119314000.0,145245000.0,82839000.0,61455000.0,110982000.0,124274000.0,146948000.0,123995000.0,109380000.0,94565000.0,88088000.0,40838000.0,-49032000.0,-23751000.0,33441000.0,27258000.0,19458000.0,-3877000.0,-7565000.0
,EBITDARatio,0.109680027949957,0.0915241547857758,0.118109659954446,0.0729711802640701,0.0578614563894752,0.0981910452937627,0.110129418061813,0.161963292964117,0.147693623428012,0.139756314460652,0.130111626460686,0.125190262537431,0.06099375097081,-0.0917269518074318,-0.0644046011421506,0.133858236198284,0.141420744614618,0.12332752337189,-0.0321443969090969,-0.0533961052252659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,108705000.0,87856000.0,114235000.0,48630000.0,17366000.0,67852000.0,79111000.0,122286000.0,99553000.0,86478000.0,73105000.0,65820000.0,15589000.0,-68700000.0,-26915000.0,20538000.0,17189000.0,10051000.0,-9548000.0,-7565000.0
,operatingIncomeRatio,0.0853455077902654,0.0673931486905067,0.0928930910179086,0.042837172059558,0.0163505337508686,0.0600318862993313,0.0701067672424488,0.134781305246822,0.118580130595015,0.110494117406548,0.100584893484994,0.0935430828286905,0.0232830105265673,-0.128520998310707,-0.0729842886506245,0.0822098757525298,0.0891804673556635,0.0637046426873713,-0.0791629356946241,-0.0533961052252659
,totalOtherIncomeExpensesNet,-55315000.0,205000.0,-3906000.0,3752000.0,-6926000.0,-12277000.0,-22117000.0,-30154000.0,-1286000.0,-8624000.0,-5138000.0,-17264000.0,-39156000.0,-69697000.0,-20933000.0,-4267000.0,1369000.0,1755000.0,-245000.0,0.0
,incomeBeforeTax,16223000.0,53303000.0,77762000.0,18900000.0,-23474000.0,23180000.0,21403000.0,63315000.0,67764000.0,46157000.0,38525000.0,24208000.0,-58906000.0,-169816000.0,-39457000.0,21002000.0,19859000.0,12317000.0,-10189000.0,-8062000.0
,incomeBeforeTaxRatio,0.0127368582207026,0.0408880099782608,0.0632341449094814,0.01664862331741,-0.0221013721794247,0.0205084466842319,0.0189669595794533,0.0697845897461898,0.080715437702938,0.0589754270118878,0.0530064020451321,0.0344042988319195,-0.0879792814213853,-0.317684451952415,-0.106993909614999,0.0840671832970411,0.103033038641929,0.0780668673744256,-0.0844774980930587,-0.0569040846432378
,incomeTaxExpense,16330000.0,17620000.0,7542000.0,22354000.0,2772000.0,952000.0,-14999000.0,4539000.0,8960000.0,5532000.0,9940000.0,7108000.0,19671000.0,27729000.0,141000.0,1930000.0,1921000.0,2170000.0,355000.0,0.0
,netIncome,-7267000.0,28684000.0,65991000.0,-6627000.0,-29380000.0,17638000.0,30931000.0,53757000.0,54002000.0,36993000.0,25581000.0,15617000.0,-80388000.0,-198609000.0,-40519000.0,19072000.0,17938000.0,10147000.0,-10544000.0,-8559000.0
,netIncomeRatio,-0.00570540274239325,0.0220031082343664,0.0536622573586274,-0.00583758871558073,-0.0276620224346722,0.0156051761266817,0.0274105044504075,0.0592499437887692,0.064323166678975,0.0472664595067003,0.0351968013164575,0.0221948089415931,-0.120063804619263,-0.371549155072651,-0.109873690946857,0.0763417445881901,0.0930664508363425,0.0643131041039455,-0.0874208204822074,-0.0604120640612096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.109891273117694,0.433758260369883,1.02,-0.1,-0.47,0.29,0.53,1.01,0.97,0.58,0.33,0.480848574419607,-2.88,-6.43,-1.26,0.62,0.65,0.46,-0.57,-0.46
,EPSDiluted,-0.109891273117694,0.425862964887536,1.0,-0.1,-0.47,0.28,0.52,0.99,0.96,0.56,0.31,0.471428140187762,-2.88,-6.43,-1.26,0.58,0.61,0.43,-0.57,-0.46
,weightedAverageShsOut,66129000.0,66129000.0,64913000.0,63312000.0,62593000.0,61813000.0,58096000.0,52967000.0,39748000.0,38419000.0,34544000.0,32478000.0,32394000.0,32222000.0,32156000.0,30761290.0,27596923.0,22058696.0,18169000.0,18606522.0
,weightedAverageShsOutDil,66129000.0,67355000.0,66245000.0,63312000.0,62593000.0,62921000.0,59374000.0,53878000.0,40312000.0,39499000.0,37179000.0,33127000.0,32394000.0,32222000.0,32156000.0,32882759.0,29406557.0,23597674.0,18169000.0,18606522.0
