date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,192194000.0,127068000.0,76569000.0,48324000.0,40631000.0,28144000.0,27306000.0,22098000.0,20451000.0
,costOfRevenue,63117000.0,45455000.0,32987000.0,21371000.0,21122000.0,10273000.0,8541000.0,9078000.0,7930000.0
,grossProfit,129077000.0,81613000.0,43582000.0,26953000.0,19509000.0,17871000.0,18765000.0,13020000.0,12521000.0
,grossProfitRatio,0.671597448411501,0.642278150281739,0.569185962987632,0.557755980465193,0.480150623907854,0.634984366117112,0.687211601845748,0.589193592180288,0.612243900053787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,48941000.0,30711000.0,14514000.0,12388000.0,12385000.0,9333000.0,3846000.0,3176000.0,4752000.0
,GeneralAndAdministrativeExpenses,48806000.0,36540000.0,21959000.0,18913000.0,20725000.0,12247000.0,8436000.0,4809000.0,4694000.0
,SellingAndMarketingExpenses,53858000.0,38894000.0,21670000.0,12808000.0,11166000.0,8349000.0,6472000.0,5892000.0,5417000.0
,otherExpenses,4002000.0,-719000.0,-178000.0,-1490000.0,-1920000.0,-188000.0,147000.0,-536000.0,-14000.0
,operatingExpenses,151605000.0,106145000.0,58143000.0,44109000.0,44276000.0,29929000.0,18754000.0,13877000.0,14863000.0
,costAndExpenses,214722000.0,151600000.0,91130000.0,65480000.0,65398000.0,40202000.0,27295000.0,22955000.0,22793000.0
,interestExpense,0.0,0.0,3701000.0,5863000.0,1860000.0,1587000.0,2116000.0,2149000.0,2703000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,9544000.0,5523000.0,4215000.0,3759000.0,2920000.0,796000.0,512000.0,663000.0,1072000.0
,EBITDA,-12984000.0,-19009000.0,-10346000.0,-13397000.0,-21847000.0,-11262000.0,523000.0,-194000.0,-1270000.0
,EBITDARatio,-0.0675567395444187,-0.149597066137816,-0.13511995716282,-0.277232844963165,-0.537692894587876,-0.40015633882888,0.0191532996411045,-0.00877907502941443,-0.0620996528287125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-22528000.0,-24532000.0,-14561000.0,-17156000.0,-24767000.0,-12058000.0,11000.0,-857000.0,-2342000.0
,operatingIncomeRatio,-0.117214897447371,-0.193061982560519,-0.190168344891536,-0.355020279778164,-0.609559203563781,-0.428439454235361,0.0004028418662565,-0.0387817902072586,-0.114517627499878
,totalOtherIncomeExpensesNet,2507000.0,-400000.0,-29953000.0,-34250000.0,-14735000.0,-62000.0,1386000.0,-536000.0,-14000.0
,incomeBeforeTax,-19750000.0,-23947000.0,-48215000.0,-57269000.0,-41362000.0,-13707000.0,-719000.0,-3542000.0,-5059000.0
,incomeBeforeTaxRatio,-0.102760752156675,-0.188458148392986,-0.629693479084225,-1.18510470987501,-1.01799118899363,-0.48703098351336,-0.0263312092580385,-0.160285998732917,-0.247371766661777
,incomeTaxExpense,-1036000.0,-1979000.0,-1434000.0,-1709000.0,-1606000.0,0.0,-1500000.0,0.0,0.0
,netIncome,-18714000.0,-21968000.0,-46756000.0,-55469000.0,-39469000.0,-13707000.0,781000.0,-3542000.0,-5059000.0
,netIncomeRatio,-0.0973703653600008,-0.172883810243334,-0.610638770259505,-1.14785613773694,-0.971401146907534,-0.48703098351336,0.0286017725042115,-0.160285998732917,-0.247371766661777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.443968733156785,-0.52,-1.31,-2.38,-2.39,-1.16,0.13,-0.41,-0.68618
,EPSDiluted,-0.443968733156785,-0.52,-1.31,-2.38,-2.39,-1.16,0.1,-0.41,-0.68618
,weightedAverageShsOut,42151617.0,42151617.0,35638956.0,23332503.0,16496911.0,11860885.0,5815928.0,7371515.0,7372700.0
,weightedAverageShsOutDil,42151617.0,42151617.0,35638956.0,23332503.0,16496911.0,11860885.0,9283001.0,7371515.0,7372700.0
