date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-142605000.0,-104327000.0,-94347000.0,-66738000.0,-42211000.0
,depreciationAndAmortization,975000.0,912000.0,843000.0,955000.0,287000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,16088000.0,13312000.0,9991000.0,8615000.0,3571000.0
,changeInWorkingCapital,-10616000.0,-3573000.0,-11938000.0,2383000.0,2300000.0
,accountsReceivables,-5756000.0,1959000.0,-11563000.0,0.0,0.0
,inventory,-6257000.0,-2368000.0,-4271000.0,-3868000.0,0.0
,accountsPayables,3231000.0,-924000.0,-2770000.0,4088000.0,205000.0
,otherWorkingCapital,86944000.0,149154000.0,80710000.0,160018000.0,-7000.0
,otherNonCashItems,27923000.0,2982000.0,2731000.0,664000.0,1955000.0
,netCashProvidedByOperatingActivites,-108235000.0,-90694000.0,-92720000.0,-54121000.0,-34098000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-886000.0,-1942000.0,-1335000.0,-1578000.0,-480000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-113592000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,76250000.0,37325000.0,0.0,0.0,0.0
,otherInvestingActivites,-4561000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,70803000.0,-78209000.0,-1335000.0,-1578000.0,-480000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-78080000.0,-32000.0,-30000.0,-21847000.0,-1111000.0
,commonStockIssued,41232000.0,158557000.0,8425000.0,70766000.0,96255000.0
,commonStockRepurchased,1585000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,77817000.0,2103000.0,587000.0,75185000.0,8552000.0
,netCashUsedProvidedByFinancingActivities,42554000.0,160628000.0,8982000.0,124104000.0,103696000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5122000.0,-8275000.0,-85073000.0,68405000.0,69118000.0
,cashAtEndOfPeriod,94878000.0,89756000.0,98031000.0,183104000.0,114699000.0
,cashAtBeginningOfPeriod,89756000.0,98031000.0,183104000.0,114699000.0,45581000.0
,operatingCashFlow,-108235000.0,-90694000.0,-92720000.0,-54121000.0,-34098000.0
,capitalExpenditure,-886000.0,-1942000.0,-1335000.0,-1578000.0,-480000.0
,freeCashFlow,-109121000.0,-92636000.0,-94055000.0,-55699000.0,-34578000.0
