date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,362048000.0,390255000.0,387289000.0,326674000.0,228504000.0,69606000.0,32573000.0,23500000.0,18150000.0
,costOfRevenue,112146000.0,121905000.0,113965000.0,98981000.0,75433000.0,28120000.0,11278000.0,9473000.0,7527000.0
,grossProfit,249902000.0,268350000.0,273324000.0,227693000.0,153071000.0,41486000.0,21295000.0,14027000.0,10623000.0
,grossProfitRatio,0.690245492310412,0.687627320598071,0.705736542995024,0.697003740732351,0.669883240555964,0.596011838059937,0.653762318484635,0.596893617021277,0.585289256198347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,45600000.0,59017000.0,48459000.0,37560000.0,33729000.0,21382000.0,19824000.0,20345000.0,15659000.0
,GeneralAndAdministrativeExpenses,267154000.0,305812000.0,266608000.0,219712000.0,142423000.0,82471000.0,29777000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-495000.0,-697000.0,-1164000.0,1067000.0,-1097000.0,-1741000.0,-1880000.0,-654000.0,186000.0
,operatingExpenses,312754000.0,364829000.0,315067000.0,257272000.0,176152000.0,103853000.0,49601000.0,39178000.0,29753000.0
,costAndExpenses,424900000.0,486734000.0,429032000.0,356253000.0,251585000.0,131973000.0,60879000.0,48651000.0,37280000.0
,interestExpense,0.0,10931000.0,10401000.0,9902000.0,6394000.0,2732000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4794000.0,7800000.0,3887000.0,2507000.0,1717000.0,614000.0,96000.0,47000.0,39000.0
,EBITDA,-58058000.0,-88679000.0,-37856000.0,-27072000.0,-21364000.0,-61753000.0,-28210000.0,-25104000.0,-19091000.0
,EBITDARatio,-0.160359952271522,-0.227233475548039,-0.0977461275688181,-0.0828716090046958,-0.0934950810489094,-0.887179266155216,-0.8660547078869,-1.06825531914894,-1.05184573002755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-62852000.0,-96479000.0,-41743000.0,-29579000.0,-23081000.0,-62367000.0,-28306000.0,-25151000.0,-19130000.0
,operatingIncomeRatio,-0.173601290436627,-0.247220407169671,-0.107782560310259,-0.0905459265200169,-0.101009172705948,-0.896000344797862,-0.869001934117214,-1.07025531914894,-1.05399449035813
,totalOtherIncomeExpensesNet,-495000.0,-697000.0,-1164000.0,1067000.0,-2365000.0,-1741000.0,-1880000.0,-654000.0,186000.0
,incomeBeforeTax,-82197000.0,-102087000.0,-48437000.0,-35250000.0,-30155000.0,-66265000.0,-30202000.0,-25652000.0,-18805000.0
,incomeBeforeTaxRatio,-0.227033432031112,-0.261590498520198,-0.125066810572983,-0.107905740891531,-0.131967055281308,-0.952001264258828,-0.927209652165904,-1.09157446808511,-1.03608815426997
,incomeTaxExpense,868000.0,1599000.0,768000.0,1408000.0,1623000.0,1166000.0,478000.0,362000.0,162000.0
,netIncome,-83065000.0,-103686000.0,-49205000.0,-36658000.0,-31778000.0,-67431000.0,-30680000.0,-26014000.0,-18967000.0
,netIncomeRatio,-0.2294309041895,-0.265687819502633,-0.127049825840651,-0.112215848215652,-0.139069775583797,-0.968752693733299,-0.941884382771007,-1.10697872340426,-1.04501377410468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.69657658621617,-3.37,-1.64,-1.25,-1.12,-2.54,-6.94,-40.559676,-28.046251
,EPSDiluted,-2.69657658621617,-3.37,-1.64,-1.25,-1.12,-2.54,-6.94,-40.559676,-28.046251
,weightedAverageShsOut,34509133.0,30803872.0,30051961.0,29424054.0,28485003.0,26581890.0,4440663.0,646358.0,679770.0
,weightedAverageShsOutDil,34509133.0,30803872.0,30051961.0,29424054.0,28485003.0,26581890.0,4440663.0,646358.0,679770.0
