Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,6282000.0,7067000.0,5132000.0,3322000.0,3848000.0,3411000.0,2417000.0
Stock-based compensation,4901000.0,3064000.0,1608000.0,1202000.0,959000.0,709000.0,511000.0
Operating Cash Flow,50989000.0,40713000.0,24806000.0,15051000.0,11040000.0,20180000.0,14942000.0
Capital Expenditure,-4260000.0,-2018000.0,-4048000.0,-805000.0,-5755000.0,-3013000.0,-1920000.0
Acquisitions and disposals,0.0,9119000.0,66517000.0,-19865000.0,0.0,37622000.0,0.0
Investment purchases and sales,-76197000.0,-159778000.0,-14575000.0,-4595000.0,-86444000.0,36848000.0,-83169000.0
Investing Cash flow,-77072000.0,-150953000.0,51442000.0,-21633000.0,-90959000.0,76396000.0,-86878000.0
Issuance (repayment) of debt,-1253000.0,20451000.0,-105606000.0,6057000.0,-18363000.0,-64335000.0,-315000.0
Issuance (buybacks) of shares,-20949000.0,-10977000.0,-3301000.0,-2660000.0,-4883000.0,3352000.0,-1010000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,120676000.0,136070000.0,-30764000.0,21493000.0,1649000.0,-31601000.0,61810000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,94593000.0,25830000.0,45484000.0,14911000.0,-78270000.0,64975000.0,-10126000.0
Free Cash Flow,46729000.0,38695000.0,20758000.0,14246000.0,5285000.0,17167000.0,13022000.0
Net Cash/Marketcap,0.3733,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527
