date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,131000000.0,914000000.0,1175893000.0,647908000.0,745933000.0,509724000.0,493241000.0,377215000.0,3472702000.0,426961000.0,43055000.0,-342790000.0,-5313288000.0,-565252000.0,-1104867000.0,-862997000.0,-712162000.0,-226215000.0,-422481000.0,-235763000.0,-134744000.0,-62822000.0,-2831000.0,-4736802.0,-4064767.0
,depreciationAndAmortization,562000000.0,468000000.0,300720000.0,298602000.0,268979000.0,272214000.0,266423000.0,253314000.0,266295000.0,267880000.0,273691000.0,309450000.0,202596000.0,106780000.0,105749000.0,98555000.0,95370000.0,95353000.0,94658000.0,8997000.0,2352000.0,861000.0,53000.0,29687.0,48847.0
,deferredIncomeTax,238000000.0,259000000.0,256575000.0,583520000.0,323562000.0,365499000.0,327461000.0,259787000.0,-3001818000.0,8264000.0,2308000.0,5981000.0,2476000.0,2435000.0,2065000.0,2311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,223000000.0,250000000.0,133175000.0,124069000.0,108604000.0,84310000.0,78212000.0,68876000.0,63822000.0,53190000.0,60437000.0,73981000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14044000.0,7176000.0,1206000.0,0.0,0.0,0.0
,changeInWorkingCapital,-268000000.0,34445000.0,26192000.0,-324685000.0,-91354000.0,-1170552000.0,555845000.0,-833485000.0,484236000.0,387292000.0,-141073000.0,397469000.0,-1219341000.0,-137190000.0,-662280000.0,-137045000.0,43865000.0,346372000.0,-131643000.0,138951000.0,-160029000.0,123044000.0,10072215.0,169152427.0,-559714.0
,accountsReceivables,0.0,-137000000.0,-42083000.0,-73777000.0,-44188000.0,-61440000.0,-72628000.0,-36189000.0,-38985000.0,-13211000.0,-39236000.0,-42158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-2000000.0,11000000.0,-1999000.0,1874000.0,1932000.0,-2898000.0,-5534000.0,11474000.0,11374000.0,-14793000.0,-5725000.0,8269000.0,8291000.0,4965000.0,-20246000.0,-6329000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,42000000.0,109000000.0,-20086000.0,41367000.0,78920000.0,52696000.0,-17191000.0,-44009000.0,46043000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-246000000.0,-2290000000.0,-2324445000.0,-2350637000.0,-2025952000.0,-1934598000.0,-764046000.0,-1319891000.0,-486406000.0,-970642000.0,-1357934000.0,-1216861000.0,-1614330000.0,-394989000.0,-257799000.0,404481000.0,541526000.0,497661000.0,151289000.0,282932000.0,143981000.0,304010000.0,180966000.0,170893785.0,1741358.0
,otherNonCashItems,44000000.0,17000000.0,9297000.0,9050000.0,8608000.0,6478000.0,17258000.0,-186156000.0,-253126000.0,195987000.0,-108776000.0,-110670000.0,4929388000.0,92171000.0,463900000.0,0.0,0.0,0.0,51090000.0,102548000.0,89394000.0,57975000.0,511000.0,1867816.0,0.0
,netCashProvidedByOperatingActivites,2018000000.0,2017000000.0,1880418000.0,1855589000.0,1719237000.0,1244051000.0,1253244000.0,1102832000.0,806765000.0,543630000.0,512895000.0,433830000.0,-152797000.0,-148766000.0,-414549000.0,-273740000.0,-334463000.0,-284487000.0,-320811000.0,-148826000.0,-68474000.0,-272601000.0,-1720000.0,-2988297.0,-3580134.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-350000000.0,-363000000.0,-355703000.0,-287970000.0,-205829000.0,-134892000.0,-121646000.0,-173617000.0,-97293000.0,-137429000.0,-311868000.0,-248511000.0,-130551000.0,-65264000.0,-99827000.0,-49888000.0,-28589000.0,-20118000.0,-41625000.0,-81345000.0,-398442000.0,-167933000.0,0.0,-49300000.0,0.0
,acquisitionsNet,-300000000.0,313000000.0,-2000000.0,-108000000.0,0.0,0.0,1000000.0,-525000000.0,0.0,0.0,0.0,0.0,820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-8000000.0,-7000000.0,-7605000.0,-7847000.0,-4295000.0,-3966000.0,0.0,-1719000.0,-26000.0,-826000.0,0.0,0.0,-3000000.0,-310000.0,-135839000.0,-170191000.0,-89706000.0,-24826000.0,-273196000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,73000000.0,0.0,0.0,0.0,0.0,24178000.0,0.0,0.0,0.0,9454000.0,0.0,65869000.0,40191000.0,255715000.0,47932000.0,25000000.0,150000000.0,514500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,11000000.0,0.0,3242000.0,-130794000.0,0.0,0.0,24178000.0,0.0,0.0,10367000.0,0.0,0.0,-23519000.0,-29444000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6291614.0,0.0
,netCashUsedForInvestingActivites,-741000000.0,-3000000.0,-379276000.0,-1146812000.0,-210124000.0,-138858000.0,-96324000.0,-700688000.0,-97319000.0,-127888000.0,-302414000.0,-248511000.0,728425000.0,-54186000.0,20176000.0,-172075000.0,-92852000.0,105056000.0,199679000.0,-236074000.0,-186062000.0,-309059000.0,0.0,-138944739.0,-22228.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
