date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-150397000.0,-3351000.0,157541000.0,35152000.0,35292000.0,137658000.0,100542000.0,-94998000.0,21115000.0
,depreciationAndAmortization,231391000.0,222211000.0,180255000.0,178217000.0,156668000.0,137865000.0,132043000.0,134053000.0,132298000.0
,deferredIncomeTax,114066000.0,-1832000.0,-66778000.0,-3175000.0,6962000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10886000.0,16848000.0,11289000.0,7922000.0,-11846000.0,19726000.0,12775000.0,16438000.0,8166000.0
,changeInWorkingCapital,-17375000.0,77351000.0,-174118000.0,99337000.0,-1010000.0,2908000.0,-9620000.0,25128000.0,16330000.0
,accountsReceivables,16425000.0,0.0,-2054000.0,-4610000.0,-3492000.0,178000.0,-6700000.0,2228000.0,-2574000.0
,inventory,10344000.0,-397000.0,-17749000.0,-6999000.0,-510000.0,-2389000.0,-73000.0,-1606000.0,3559000.0
,accountsPayables,-21411000.0,9686000.0,2677000.0,-1184000.0,8934000.0,4954000.0,2911000.0,-3613000.0,3541000.0
,otherWorkingCapital,0.0,5634000.0,-71717000.0,102401000.0,3064000.0,1067000.0,0.0,913000.0,25000.0
,otherNonCashItems,11105000.0,18128000.0,20247000.0,22027000.0,21094000.0,26159000.0,25445000.0,24717000.0,75219000.0
,netCashProvidedByOperatingActivites,212790000.0,316632000.0,346007000.0,289058000.0,346208000.0,349440000.0,269791000.0,250690000.0,217836000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-306000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-14013000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,11023000.0,9842000.0,585000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,2066000.0,-5987000.0,-2490000.0,-11409000.0,23152000.0,23008000.0,65659000.0,-2459000.0,166398000.0
,netCashUsedForInvestingActivites,-69557000.0,-405137000.0,-606682000.0,-281653000.0,-444096000.0,-106273000.0,-42887000.0,-94237000.0,97101000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1932241000.0,-585252000.0,-223566000.0,-1159830000.0,-1593735000.0,-62684000.0,-71129000.0,-2161248000.0,-896643000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-7307000.0,-27899000.0,-27698000.0,-26980000.0,-10645000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-18792000.0,-23037000.0,-49928000.0,-80999000.0,-153079000.0,-242176000.0,-171789000.0,-118845000.0,-60014000.0
,netCashUsedProvidedByFinancingActivities,-150443000.0,103162000.0,144189000.0,90284000.0,115041000.0,-249860000.0,-241668000.0,-148536000.0,-279970000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-7210000.0,14657000.0,-116486000.0,97689000.0,17153000.0,-6693000.0,-14764000.0,7917000.0,34967000.0
,cashAtEndOfPeriod,125705000.0,132915000.0,118258000.0,231465000.0,133776000.0,116623000.0,123316000.0,138080000.0,130163000.0
,cashAtBeginningOfPeriod,132915000.0,118258000.0,234744000.0,133776000.0,116623000.0,123316000.0,138080000.0,130163000.0,95196000.0
,operatingCashFlow,212790000.0,316632000.0,346007000.0,289058000.0,346208000.0,349440000.0,269791000.0,250690000.0,217836000.0
,capitalExpenditure,-58496000.0,-57354000.0,-36106000.0,-248427000.0,-162377000.0,-129925000.0,-102748000.0,-86728000.0,-62048000.0
,freeCashFlow,154294000.0,-36637000.0,-233280000.0,40631000.0,183831000.0,219515000.0,167043000.0,163962000.0,155788000.0
