date,,2020-12-28_FY,2019-12-30_FY,2018-12-31_FY,2018-01-01_FY,2017-01-02_FY,2015-12-28_FY,2014-12-29_FY,2013-12-30_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,177535000.0,41301000.0,173584000.0,124214000.0,34861000.0,-25882000.0,14693000.0,21877000.0,-174595000.0,41868000.0,71531000.0,4857000.0,-35270000.0,34683000.0,35039000.0,30841000.0,28330000.0,7442000.0,1585000.0,10994000.0,28072000.0,-227350.0
,depreciationAndAmortization,120947000.0,219870000.0,225734000.0,174443000.0,180481000.0,152396000.0,103736000.0,101400000.0,98970000.0,87125000.0,62542000.0,22707000.0,27874000.0,34095000.0,15686000.0,10555000.0,9811000.0,9270000.0,10122000.0,13195000.0,20218000.0,10786612.0
,deferredIncomeTax,6653000.0,-12454000.0,-98291000.0,-9190000.0,900000.0,23892000.0,2018000.0,8100000.0,-544000.0,4169000.0,15894000.0,-4841000.0,-37026000.0,1831000.0,4925000.0,-8564000.0,9211000.0,4227000.0,3004000.0,2513000.0,-8828000.0,1827.0
,stockBasedCompensation,16073000.0,16816000.0,20681000.0,18290000.0,11090000.0,9661000.0,7800000.0,8985000.0,10266000.0,8075000.0,6913000.0,6265000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,334694000.0,-137682000.0,32749000.0,177175000.0,46250000.0,-24585000.0,-44889000.0,-48732000.0,161338000.0,-23905000.0,-64813000.0,42713000.0,181560000.0,-28566000.0,16181000.0,28579000.0,30293000.0,11947000.0,11306000.0,6913000.0,8191308.0,-13310134.0
,accountsReceivables,122547000.0,19501000.0,1366000.0,-51115000.0,23212000.0,66062000.0,-22485000.0,-96394000.0,-20927000.0,0.0,0.0,25686000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,1380000.0,-12642000.0,18254000.0,-25376000.0,-289000.0,8482000.0,-7113000.0,-9332000.0,-16581000.0,6273000.0,-8830000.0,10850000.0,-4854000.0,1628000.0,-623000.0,-3571000.0,-376000.0,1939000.0,1796000.0,3767000.0,-901000.0,-2375234.0
,accountsPayables,1210000.0,42045000.0,-45739000.0,54602000.0,-7796000.0,-31916000.0,23937000.0,35362000.0,65923000.0,-17843000.0,23400000.0,-9996000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,730712000.0,396018000.0,533700000.0,500951000.0,323776000.0,277526000.0,302111000.0,347000000.0,395732000.0,234394000.0,258299000.0,323112000.0,280399000.0,98839000.0,127405000.0,111224000.0,82645000.0,52352000.0,40405000.0,29099000.0,22186000.0,13994692.0
,otherNonCashItems,0.0,28939000.0,10898000.0,40010000.0,76624000.0,10283000.0,20874000.0,-6100000.0,7956000.0,671000.0,1084000.0,5607000.0,128319000.0,-219000.0,-1047000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,287176000.0,311937000.0,273138000.0,332755000.0,298336000.0,237462000.0,129810000.0,71400000.0,182565000.0,179345000.0,125819000.0,73977000.0,75518000.0,73984000.0,32784000.0,31027000.0,48810000.0,18582000.0,10011000.0,38245000.0,43692000.0,-2227357.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-103289000.0,-142576000.0,-150127000.0,-151345000.0,-85139000.0,-99925000.0,-109624000.0,-103347000.0,-139550000.0,-142750000.0,-68489000.0,-11857000.0,-17675000.0,-14040000.0,-14299000.0,-7962000.0,-17502000.0,-6564000.0,-7674000.0,-12071000.0,-22921000.0,-4489758.0
,acquisitionsNet,507000000.0,0.0,-596000000.0,-596000000.0,0.0,-169162000.0,0.0,0.0,0.0,0.0,-29000000.0,0.0,0.0,0.0,-231000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19522000.0,0.0,-40909000.0,-68915000.0,-46017000.0,-8508000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898000.0,388000.0,1351000.0,2631000.0,15865000.0,11000000.0,51335000.0,63290000.0,52769000.0,1000000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,6604000.0,0.0,30615000.0,1089000.0,17439000.0,5443000.0,64095000.0,0.0,0.0,120000000.0,-120000000.0,0.0,0.0,0.0,0.0,0.0,-350000.0,0.0,-1210000.0,-1178000.0,0.0
,netCashUsedForInvestingActivites,404292000.0,-135972000.0,-746192000.0,-124090000.0,-77968000.0,-247660000.0,-108571000.0,-35700000.0,-136444000.0,-140617000.0,32956000.0,-128497000.0,-21167000.0,-1705000.0,-234579000.0,-13583000.0,-9276000.0,-14087000.0,-8517000.0,-13176000.0,-24079000.0,-99906327.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-649975000.0,-30010000.0,-292982000.0,-700875000.0,-1022625000.0,-276178000.0,-96204000.0,-113055000.0,-412180000.0,-67122000.0,-425967000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28591000.0,1712000.0,4957000.0,858000.0,1788000.0,3320000.0,15754000.0,814000.0,91958000.0,37500000.0
,commonStockRepurchased,0.0,0.0,0.0,74000.0,1743000.0,495000.0,4053000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
