Date,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-8237962.0,40719209.0,41320754.0,-48120606.0,-63819064.0,-159612799.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,17202500.0,-30736871.0,-19635588.0,63715124.0,7914487.0,76500000.0
Issuance (buybacks) of shares,-390178.0,0.0,0.0,0.0,111549990.0,0.0
Dividend payments,-13665207.0,-17768707.0,-24787592.0,-18570586.0,-2476851.0,0.0
Financing Cash Flow,3211706.0,-48505578.0,-44423180.0,44958025.0,88517137.0,159612799.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-5026256.0,-7786369.0,-3102426.0,-3162581.0,24698073.0,0.0
Free Cash Flow,-8237962.0,40719209.0,41320754.0,-48120606.0,-63819064.0,-159612799.0
Net Cash/Marketcap,-0.8908,-1.0143,-1.0143,-1.0143,-1.0143,-1.0143
