Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Depreciation & Amortization,180917.0,129439.0,99228.0,89000.0
Stock-based compensation,0.0,0.0,0.0,
Operating Cash Flow,239192.0,1920161.0,293042.0,182000.0
Capital Expenditure,-598806.0,-1029693.0,-179176.0,-60000.0
Acquisitions and disposals,0.0,0.0,0.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,-610085.0,-1050725.0,-186308.0,-96000.0
Issuance (repayment) of debt,2551589.0,-314216.0,-50560.0,
Issuance (buybacks) of shares,6490494.0,0.0,0.0,
Dividend payments,0.0,0.0,0.0,
Financing Cash Flow,9042083.0,-314216.0,-50560.0,-129000.0
Effect of forex changes on cash,-37024.0,36977.0,-2043.0,-2000.0
Net cash flow / Change in cash,8634166.0,592197.0,54131.0,-44000.0
Free Cash Flow,-359614.0,890468.0,113866.0,
Net Cash/Marketcap,,,,
