date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY
,revenue,3273308000.0,2562984000.0,1715016000.0,1043099660.0,619948780.0,433969570.0,313900000.0,225900000.0,177500000.0,110600000.0
,costOfRevenue,1468569000.0,1164454000.0,882316000.0,522326990.0,303634830.0,203073960.0,151500000.0,115700000.0,95600000.0,56100000.0
,grossProfit,1804739000.0,1398530000.0,832700000.0,520772670.0,316313950.0,230895610.0,162400000.0,110200000.0,81900000.0,54400000.0
,grossProfitRatio,0.551350193748954,0.545664740786521,0.485534828829585,0.499254951343767,0.510225941568915,0.532054839697631,0.517362217266645,0.487826471890217,0.461408450704225,0.491862567811935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1647765000.0,1305774000.0,754394000.0,462860080.0,288471250.0,199872830.0,133774000.0,23245031000.0,9995938000.0,9963938000.0
,SellingAndMarketingExpenses,0.0,-242102000.0,-126005000.0,-73568000.0,-53882000.0,-35761000.0,-27674000.0,-23166231000.0,-9934938000.0,-9934938000.0
,otherExpenses,-9467000.0,-6724000.0,-4651000.0,-3113880.0,-3327170.0,-464330.0,-1100000.0,-600000.0,-200000.0,-100000.0
,operatingExpenses,1638298000.0,1056948000.0,623738811.0,386178198.0,231262085.0,163647498.0,104956158.0,78166863.0,60981193.0,28871415.0
,costAndExpenses,3289835000.0,2279493000.0,1508625000.0,916580080.0,542400860.0,366721460.0,256500000.0,194500000.0,156700000.0,84900000.0
,interestExpense,61171000.0,16640000.0,13145000.0,7499000.0,5811000.0,12004370.0,9800000.0,5300000.0,59212000.0,59212000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,115188000.0,88835000.0,59214000.0,33561800.0,19183020.0,12465780.0,10000000.0,7300000.0,5700000.0,3500000.0
,EBITDA,98661000.0,372326000.0,265605000.0,160081380.0,96730940.0,79713890.0,67400000.0,38700000.0,26500000.0,29200000.0
,EBITDARatio,0.0301410683015469,0.145270512808508,0.154870275262738,0.153467004293722,0.156030535296803,0.183685436746176,0.214718063077413,0.171314741035857,0.149295774647887,0.264014466546112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
