date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,43814661000.0,39644010000.0,46159478000.0,36917619000.0,37651667000.0,43581241000.0,42546339000.0,39863037000.0,37981668000.0,35406780000.0,31393209000.0,26540050000.0,41907845000.0,28157431228.16,25257820475.0,20768409775.68,18465185829.96,13072615829.73,11557250353.32,5388966819.0,5219297861.46,3310046157.1,2277577820.0
,costOfRevenue,37884102000.0,35440726000.0,40010100000.0,33312995000.0,34187941000.0,39290526000.0,37406328000.0,34728460000.0,33234102000.0,30298232000.0,25873476000.0,22107346000.0,31018946000.0,21157050353.92,18718716077.5,15327446432.55,12852442101.96,9941037885.88,8317288505.52,3812334126.0,3555509371.49,2031562530.4,1474487280.0
,grossProfit,5930559000.0,4203284000.0,6149378000.0,3604624000.0,3463726000.0,4290715000.0,5140011000.0,5134577000.0,4747566000.0,5108548000.0,5519733000.0,4432704000.0,10888899000.0,7000380874.24,6539104397.5,5440963343.13,5612743728.0,3131577943.85,3239961847.8,1576632693.0,1663788489.97,1278483626.7,803090540.0
,grossProfitRatio,0.13535558337425,0.106025702243542,0.133220267352243,0.0976396663067572,0.091993961382905,0.0984532542338572,0.120809712910904,0.128805464571101,0.124996248190048,0.14428163193603,0.17582570166688,0.167019429126923,0.259829609468108,0.248615749693778,0.258894246396769,0.261982665110037,0.303963565798144,0.239552510732252,0.280340197603254,0.292566784312205,0.318776305574671,0.386243443753094,0.352607288737998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1017435000.0,954117000.0,1082449000.0,1129943000.0,1528262000.0,1797483000.0,2036926000.0,1953014000.0,1884306000.0,1797937000.0,1805914000.0,1714494000.0,2284857000.0,2457000083.2,1751842352.5,1562757437.22,1364301506.4,1120144171.14,1184211382.8,666288770.7,634373312.82,443000711.8,334429760.0
,SellingAndMarketingExpenses,512950000.0,476339000.0,570431000.0,524965000.0,710766000.0,785002000.0,691021000.0,658862000.0,587369000.0,603747000.0,551547000.0,627816000.0,688640000.0,0.0,546056480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
