date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5145000000.0,3321000000.0,4083000000.0,4018000000.0,3646000000.0,3064000000.0,3280000000.0,3326000000.0,2823000000.0,3438000000.0,1811000000.0,1748000000.0,1867684000.0,1922493610.0,1871234412.33,1495271321.38,1309553141.76,1075183318.52,509073715.09,581061470.0,634056928.96,601449658.32,536237874.0,467724077.73,567536000.0
,depreciationAndAmortization,1831000000.0,1872000000.0,1362000000.0,1272000000.0,1268000000.0,1289000000.0,1010000000.0,951000000.0,863000000.0,724000000.0,534000000.0,499000000.0,548093420.0,261316470.0,214226239.84,203390901.76,209514398.24,215140840.44,221414002.77,279853590.0,223214223.08,172809149.31,138642516.0,98725355.82,164591000.0
,deferredIncomeTax,1938000000.0,1226000000.0,1511000000.0,970000000.0,1229000000.0,935000000.0,1075000000.0,1071000000.0,1000000000.0,0.0,0.0,-39000000.0,-66805620.0,8230440.0,-2123805.07,-16052021.72,17963983.36,106969339.51,103854670.6,-144984390.0,-131945775.02,14724986.43,-511596.0,0.0,0.0
,stockBasedCompensation,1084000000.0,1835000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,591000000.0,-740000000.0,-786000000.0,443000000.0,-42000000.0,-182000000.0,-41000000.0,-292000000.0,230000000.0,-744000000.0,947000000.0,730000000.0,-356296640.0,-296981710.0,-236569002.56,-143378191.27,286485404.8,83486696.29,276981683.47,-39336850.0,422173668.96,-156067762.97,-21828096.0,-145175309.37,0.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297000000.0,-426000000.0,0.0,640000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2661850.0,-366708.51,-15006816.0,0.0,0.0
,accountsPayables,293000000.0,328000000.0,93000000.0,389000000.0,513000000.0,757000000.0,573000000.0,-176000000.0,408000000.0,-380000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,128000000.0,401000000.0,-1015000000.0,363000000.0,120000000.0,-95000000.0,-328000000.0,-6000000.0,120000000.0,62000000.0,-46000000.0,253000000.0,-306012840.0,224965360.0,33638405.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-2285000000.0,-1508000000.0,34000000.0,-220000000.0,76000000.0,5000000.0,-445000000.0,122000000.0,106000000.0,1311000000.0,-359000000.0,78000000.0,142231320.0,21261970.0,-163661.04,0.0,-737.68,-794.03,0.0,0.0,0.0,0.0,0.0,0.0,-248630000.0
,netCashProvidedByOperatingActivites,7194000000.0,3496000000.0,4303000000.0,5045000000.0,4628000000.0,3638000000.0,3499000000.0,3832000000.0,3822000000.0,3775000000.0,2932000000.0,3015000000.0,2157893360.0,1941697970.0,1846673890.98,1606679714.5,1825595710.4,1502288879.4,1688226379.74,989040800.0,679723627.56,638541876.28,626875632.0,422206850.52,483497000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-445000000.0,-334000000.0,-225000000.0,-339056480.0,-401919820.0,-366706806.2,-261563016.45,-211706783.2,-274856660.62,-309026252.69,-377633760.0,-285314118.84,-354492843.32,-388386630.0,-290489709.51,0.0
,acquisitionsNet,0.0,-6892000000.0,-2527000000.0,-350000000.0,-112000000.0,251000000.0,-8594000000.0,-1598000000.0,-8036000000.0,-244000000.0,-5565000000.0,-103000000.0,-6213000000.0,-987000000.0,-666000000.0,-280000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2535000000.0,-900000000.0,-1116000000.0,-2914000000.0,-1549000000.0,-1871000000.0,-1021000000.0,-1531000000.0,-1022000000.0,-2046000000.0,-842000000.0,-1073000000.0,-395805340.0,-789436370.0,-2055157598.31,-199249561.21,-580228843.12,-638262752.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,735000000.0,778000000.0,1488000000.0,3272000000.0,793000000.0,2146000000.0,833000000.0,1421000000.0,1654000000.0,1398000000.0,1332000000.0,1027000000.0,594785520.0,1041836530.0,2765112370.62,540840501.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,1000000.0,1000000.0,-1000000.0,-1000000.0,1000000.0,-2000000.0,-1000000.0,0.0,0.0,0.0,0.0,2000000.0,550248440.0,-550753610.0,-1812394.48,-457806834.06,-42717573.44,-31787402.99,47539861.42,-349536010.0,-537177301.1,-149927134.56,101722338.0,-39806323.83,-206987000.0
,netCashUsedForInvestingActivites,-2986000000.0,-7022000000.0,-3065000000.0,-1111000000.0,-1800000000.0,-332000000.0,-7239000000.0,-1781000000.0,-5964000000.0,-1226000000.0,-3994000000.0,-299000000.0,-3768411640.0,-1394373710.0,-133811084.76,-583012096.89,-885983187.2,-909693173.98,-223652529.3,-1040740660.0,-385128170.14,-454347868.73,-251705232.0,-288182439.09,-206987000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
