date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,8480177000.0,9210939000.0,9838708000.0,9318275000.0,9723431000.0,9772946000.0,9440182000.0,9071532000.0,8908145000.0,8627912000.0,8123608000.0,8037624000.0,7243237000.0,6800466000.0,5533736000.0,4822414000.0,4525105000.0,4244067000.0,3959781000.0,3814994000.0,3503583000.0,3186400000.0,3082100000.0,3116800000.0,3019000000.0,2976500000.0,2395800000.0,1397000000.0,1177300000.0,1027400000.0,1219600000.0,952900000.0,731600000.0,576800000.0,467600000.0,367300000.0
,costOfRevenue,7199343000.0,8082448000.0,8471745000.0,8146409000.0,8536121000.0,8558373000.0,8270216000.0,7954457000.0,7983491000.0,7770375000.0,7315883000.0,7250709000.0,6525977000.0,6085482000.0,4936940000.0,4306302000.0,4061806000.0,3798073000.0,3539911000.0,3406758000.0,3127911000.0,2851600000.0,2755200000.0,2800000000.0,2720600000.0,2708700000.0,2163500000.0,1249700000.0,1053000000.0,921500000.0,1109200000.0,867100000.0,659200000.0,519400000.0,417700000.0,323600000.0
,grossProfit,1280834000.0,1128491000.0,1366963000.0,1171866000.0,1187310000.0,1214573000.0,1169966000.0,1117075000.0,924654000.0,857537000.0,807725000.0,786915000.0,717260000.0,714984000.0,596796000.0,516112000.0,463299000.0,445994000.0,419870000.0,408236000.0,375672000.0,334800000.0,326900000.0,316800000.0,298400000.0,267800000.0,232300000.0,147300000.0,124300000.0,105900000.0,110400000.0,85800000.0,72400000.0,57400000.0,49900000.0,43700000.0
,grossProfitRatio,0.151038592708619,0.122516390565609,0.138937246638481,0.125759971668576,0.122108132407172,0.124279106832269,0.123934686852436,0.123140721986099,0.103798714547192,0.0993910229960621,0.0994293422331555,0.0979039328040227,0.0990247868459916,0.105137500871264,0.107846850662916,0.10702357781808,0.102384143572359,0.105086465411597,0.106033641759481,0.107008294115273,0.107225089287167,0.105071554104946,0.106064047240518,0.101642710472279,0.0988406757204372,0.0899714429699311,0.0969613490274647,0.105440229062276,0.105580565701181,0.1030757251314,0.0905214824532634,0.0900409276944066,0.0989611809732094,0.0995145631067961,0.106715141146279,0.118976313640076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1041336000.0,1023065000.0,1261748000.0,1016978000.0,970424000.0,933596000.0,926977000.0,863656000.0,682595000.0,610657000.0,585535000.0,565620000.0,521401000.0,545271000.0,468789000.0,380506000.0,340985000.0,329775000.0,307015000.0,296807000.0,268205000.0,242200000.0,239500000.0,241500000.0,240200000.0,225900000.0,193200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-10812000.0,-3757000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
