date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-15680000.0,383550000.0,25630000.0,19668000.0,119339000.0,89740000.0,111639000.0,37346000.0,23708000.0,104884000.0,37426000.0,40745000.0,32841000.0,61881000.0,38661000.0,77638000.0,45564000.0,44887000.0,51836000.0,52353000.0,45139000.0,44301000.0,41064000.0,30136000.0,27964000.0,26103329.0,23122240.0,23200000.0,20400000.0,18400000.0,16100000.0,14300000.0
,depreciationAndAmortization,2794000.0,141179000.0,121228000.0,112056000.0,108406000.0,108935000.0,96011000.0,97901000.0,103934000.0,100528000.0,95746000.0,94447000.0,86898000.0,71024000.0,54170000.0,47233000.0,41093000.0,35755000.0,29212000.0,26736000.0,22723000.0,19590000.0,15399000.0,10911000.0,7496000.0,5083742.0,3978301.0,3700000.0,3400000.0,3300000.0,3100000.0,3000000.0
,deferredIncomeTax,0.0,0.0,0.0,-84000.0,-698000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,7874000.0,7743000.0,6746000.0,4771000.0,3491000.0,5112000.0,4995000.0,6246000.0,5856000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1081416000.0,-45261000.0,-971000.0,15177000.0,-28056000.0,-8551000.0,-91482000.0,91377000.0,11006000.0,-58079000.0,84960000.0,2907000.0,392146000.0,-156200000.0,-52600000.0,81600000.0,-121800000.0,46600000.0,-53200000.0,-2500000.0,32200000.0,11800000.0,42900000.0,-93700000.0,19000000.0,-28200000.0,1918696.0,-2200000.0,-200000.0,0.0,-200000.0,1200000.0
,accountsReceivables,5422000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12489000.0,-17927000.0,-6735000.0,-8654000.0,-6202000.0,-9267000.0,-1949000.0,-3382000.0,-2800000.0,-2900000.0,-2000000.0,-1800000.0,-400000.0,1900000.0,-1100000.0,-100000.0,0.0,-100000.0,600000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15427000.0,7005000.0,4391000.0,1867000.0,1950000.0,2402000.0,1609000.0,1061000.0,-800000.0,6800000.0,3500000.0,3900000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-996443000.0,84973000.0,130234000.0,131205000.0,116028000.0,144084000.0,152635000.0,244117000.0,152740000.0,141734000.0,199813000.0,114853000.0,111946000.0,-280200000.0,-124000000.0,-71400000.0,-153000000.0,-31200000.0,-77800000.0,-24600000.0,-22100000.0,-54300000.0,-66100000.0,-109000000.0,-15300000.0,-34300000.0,-6100000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,3185000.0,2101000.0,1897000.0,2511000.0,3486000.0,3588000.0,4158000.0,3867000.0,0.0,13326000.0,1553000.0,4346000.0,-23242000.0,15355000.0,-32661000.0,7655000.0,4252000.0,6865000.0,559000.0,2321000.0,3664000.0,-3942000.0,-1512000.0,-2136000.0,203469.0,821811.0,300000.0,100000.0,-300000.0,100000.0,-700000.0
,netCashProvidedByOperatingActivites,112991000.0,130923000.0,147369000.0,130626000.0,116931000.0,107355000.0,80701000.0,113318000.0,131103000.0,117855000.0,111933000.0,102901000.0,97017000.0,115539000.0,86342000.0,87522000.0,79709000.0,76390000.0,70345000.0,74672000.0,61974000.0,52445000.0,53593000.0,42499000.0,37560000.0,30987211.0,29818808.0,25000000.0,23700000.0,21400000.0,19100000.0,17800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-491000.0,-963000.0,-3866000.0,-920000.0,-2129000.0,-1719000.0,-162000.0,-555000.0,-281701000.0,-157218000.0,-2135000.0,-15304000.0,-338488000.0,-266050000.0,-172398000.0,-88473000.0,-147520000.0,-83346000.0,-73803000.0,-43116000.0,-71918000.0,-79706000.0,-152717000.0,-81860000.0,-59118173.0,-36516161.0,0.0,-38500000.0,0.0,0.0,-9700000.0
,acquisitionsNet,0.0,-529000000.0,-106000000.0,-138000000.0,-227000000.0,-152000000.0,-195000000.0,-48000000.0,-52000000.0,-282000000.0,-156000000.0,-20000000.0,-168000000.0,-294000000.0,-227000000.0,-123000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19828000.0,-168230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151849280.0,-83995496.0,-31300000.0,-92900000.0,-24200000.0,-15200000.0,-19100000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36842000.0,40231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75900000.0,49000000.0,53200000.0,77000000.0,0.0,7400000.0,0.0
