Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,33213000.0,51455000.0,17000000.0,15000000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,33213000.0,51455000.0,17000000.0,15000000.0
Receivables,98596000.0,73513000.0,43000000.0,38000000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,131809000.0,150891000.0,90770000.0,0.0
Property Plant & Equipment Net,24780000.0,21397000.0,15000000.0,16000000.0
Goodwill and Intangible Assets,1622690000.0,1037771000.0,316505000.0,0.0
Long-term investments,0.0,11500000.0,11500000.0,0.0
Tax assets,70009000.0,0.0,,
Total non-current assets,1805969000.0,,,
Total assets,1937778000.0,1234837000.0,752941000.0,0.0
Payables,8935000.0,39450000.0,6941000.0,0.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,15150000.0,29378000.0,33242000.0,0.0
Long-term debt,0.0,981000000.0,457000000.0,333000000.0
Total debt,0.0,980502000.0,,
Deferred revenue,6215000.0,6094000.0,,
Tax Liabilities,0.0,0.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,6536000.0,,,
Total liabilities,1468116000.0,1148749000.0,562339000.0,0.0
Other comprehensive income,471614000,0.0,,
Retained earnings (deficit),-590000.0,0.0,-262000000.0,-274000000.0
Total shareholders equity,469662000.0,-778661000.0,-261883000.0,0.0
Investments,0.0,0.0,-12854000.0,-3066000.0
Net Debt,-33213000.0,,,
Other Assets,0.0,,,
Other Liabilities,1446430000.0,-10072000.0,26301000.0,0.0
