date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-02-13_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,3676000000.0,3106000000.0,2702900000.0,2754400000.0,3127300000.0,3151200000.0,2989800000.0,2464300000.0,1402900000.0,1417938000.0,1105421000.0,831156000.0,927818000.0,1106722000000.0,1106722000.0,945045000.0,836732000.0,684866000.0
,costOfRevenue,2038000000.0,1763800000.0,1582200000.0,1613700000.0,1817900000.0,1902300000.0,1839400000.0,1449400000.0,688300000.0,674848000.0,549994000.0,437414000.0,526861000.0,571896000000.0,571896000.0,484507000.0,412790000.0,323852000.0
,grossProfit,1638000000.0,1342200000.0,1120700000.0,1140700000.0,1309400000.0,1248900000.0,1150400000.0,1014900000.0,714600000.0,743090000.0,555427000.0,393742000.0,400957000.0,534826000000.0,534826000.0,460538000.0,423942000.0,361014000.0
,grossProfitRatio,0.445593035908596,0.432131358660657,0.414628732102557,0.414137380191693,0.418699836920027,0.396325209444021,0.384774901331193,0.411841090776285,0.509373440729917,0.524063816612574,0.502457434769197,0.473728156928423,0.43215048641005,0.483252343406926,0.483252343406926,0.487318593294499,0.506664021454898,0.527130854794953
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5926000000.0,5926000.0,3728000.0,2696000.0,2283000.0
,GeneralAndAdministrativeExpenses,382500000.0,345100000.0,294200000.0,273000000.0,278200000.0,322000000.0,280600000.0,266300000.0,147200000.0,125689000.0,109803000.0,95357000.0,0.0,-102362000000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,740000000.0,666300000.0,587800000.0,601300000.0,648500000.0,648000000.0,619900000.0,522900000.0,319100000.0,276870000.0,199722000.0,153440000.0,0.0,193574000000.0,0.0,0.0,0.0,0.0
,otherExpenses,382000000.0,4500000.0,1000000.0,8000000.0,200000.0,-12900000.0,13700000.0,-5000000.0,-300000.0,0.0,0.0,0.0,0.0,-630000000.0,0.0,0.0,0.0,0.0
,operatingExpenses,1122000000.0,1011400000.0,882000000.0,867900000.0,907200000.0,951700000.0,882400000.0,775500000.0,466300000.0,402559000.0,309525000.0,248797000.0,267093000.0,290712000000.0,290712000.0,251233000.0,233088000.0,209979000.0
,costAndExpenses,3160000000.0,2775200000.0,2464200000.0,2481600000.0,2725100000.0,2854000000.0,2721800000.0,2224900000.0,1154600000.0,1077407000.0,859519000.0,686211000.0,793954000.0,862608000000.0,862608000.0,735740000.0,645878000.0,533831000.0
,interestExpense,-77000000.0,85700000.0,92300000.0,108000000.0,85200000.0,96100000.0,91900000.0,110800000.0,18800000.0,11948000.0,14501000.0,17349000.0,0.0,30484000000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,98000000.0,89700000.0,87100000.0,81300000.0,73300000.0,71400000.0,76300000.0,74600000.0,36300000.0,34295000.0,32361000.0,40905000.0,41857000.0,33414000000.0,41045000.0,26696000.0,30035000.0,32007000.0
,EBITDA,630000000.0,420500000.0,325800000.0,354100000.0,475500000.0,368600000.0,344300000.0,314000000.0,284600000.0,374826000.0,278263000.0,185850000.0,175721000.0,277528000000.0,285159000.0,236001000.0,220889000.0,183042000.0
,EBITDARatio,0.171381936887922,0.135383129426916,0.120537200784343,0.12855794365379,0.152048092603844,0.116971312515867,0.115158204562178,0.127419551191008,0.202865492907549,0.264345831764153,0.251725813061268,0.223604233140349,0.189391669486904,0.250765774964264,0.257660912135116,0.249724616288113,0.26399014260241,0.267266881404538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,532000000.0,330800000.0,238700000.0,272800000.0,402200000.0,297200000.0,268000000.0,239400000.0,248300000.0,340531000.0,245902000.0,144945000.0,133864000.0,244114000000.0,244114000.0,209305000.0,190854000.0,151035000.0
,operatingIncomeRatio,0.144722524483134,0.106503541532518,0.0883125531836176,0.0990415335463259,0.128609343523167,0.0943132774815943,0.089638102883136,0.0971472629144179,0.176990519637893,0.240159301746621,0.222450993784269,0.174389645265149,0.144278295958906,0.220573911063483,0.220573911063483,0.22147622599982,0.228094539231199,0.220532191698814
,totalOtherIncomeExpensesNet,-2000000.0,20400000.0,18600000.0,23600000.0,-33700000.0,-1000000.0,-1200000.0,-600000.0,-300000.0,-192000.0,-536000.0,441000.0,-1319000.0,-630000000.0,-756000.0,-10620000.0,-4118000.0,-5298000.0
,incomeBeforeTax,452000000.0,265500000.0,165000000.0,188400000.0,283300000.0,200100000.0,174900000.0,128000000.0,229200000.0,328391000.0,230865000.0,128037000.0,107422000.0,212874000000.0,212874000.0,174765000.0,166472000.0,122187000.0
,incomeBeforeTaxRatio,0.122959738846572,0.0854797166773986,0.0610455436753117,0.0683996514667441,0.0905893262558757,0.0634996191926885,0.0584988962472406,0.0519417278740413,0.163375864281132,0.231597573377679,0.208848031654908,0.154046893723922,0.115779172208343,0.192346406776047,0.192346406776047,0.184927701855467,0.198954982001405,0.178410083140352
,incomeTaxExpense,-102000000.0,74700000.0,49600000.0,47700000.0,86800000.0,125400000.0,64900000.0,49100000.0,122400000.0,108783000.0,73720000.0,43044000.0,48554000.0,71415000000.0,71415000.0,62443000.0,67143000.0,47180000.0
,netIncome,554000000.0,189500000.0,100500000.0,151400000.0,202100000.0,73500000.0,108900000.0,78600000.0,106800000.0,219608000.0,157145000.0,84993000.0,58868000.0,141459000000.0,141459000.0,112322000.0,99329000.0,75007000.0
,netIncomeRatio,0.150707290533188,0.0610109465550547,0.0371822856931444,0.0549665988963114,0.0646244364147987,0.0233244478293983,0.0364238410596026,0.0318954672726535,0.0761280205289044,0.154878422046662,0.142158507934986,0.102258781744943,0.0634477882515752,0.127818006690027,0.127818006690027,0.118853599564042,0.11871065048307,0.109520694559228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
