Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,352000.0,946000.0,738000.0
Revenue Growth,0.0,-1,-0.627906976744186,0.281842818428184,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,352000.0,946000.0,738000.0
R&D Expenses,19751000.0,13075000.0,14017000.0,7539000.0,6132000.0
SG&A Expense,8719000.0,8178000.0,5739000.0,5003000.0,2412000.0
Operating Expenses,28470000.0,21253000.0,19756000.0,12542000.0,8544000.0
Operating Income,-28470000.0,-21253000.0,-19404000.0,-11596000.0,-7806000.0
Interest Expense,0.0,0.0,0.0,0.0,1907000.0
Earnings before Tax,0.0,0.0,0.0,-11564000.0,-9712000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-22854000.0,-27679000.0,-17366000.0,-11564000.0,-9712000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-22854000.0,-27679000.0,-17366000.0,-11564000.0,-9712000.0
EPS,-1.59,-2.48,-2.39,-2.03,-3.11
EPS Diluted,-1.88,-2.48,-2.39,-2.03,-3.11
Weighted Average Shs Out,14372174.0,11153269.0,7256671.0,7325091.0,
Weighted Average Shs Out (Dil),14618976.0,11153269.0,7256671.0,5682799.0,3118344.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,1.0,1.0,1.0
EBITDA Margin,0.0,0.0,-54.7897727273,,
EBIT Margin,0.0,0.0,-55.125,-12.2241,-10.5759
Profit Margin,0.0,0.0,-49.3352272727,,
Free Cash Flow margin,0.0,0.0,-45.6306818182,-9.0909,-10.0705
EBITDA,-28182000.0,-21095000.0,-19286000.0,-11476000.0,-7763000.0
EBIT,-28470000.0,-21253000.0,-19404000.0,-11564000.0,-7805000.0
Consolidated Income,-22854000.0,-27679000.0,-17366000.0,-11564000.0,-9712000.0
Earnings Before Tax Margin,0.0,0.0,0.0,-12.2241,-13.1599
Net Profit Margin,0.0,0.0,-49.3352272727,-12.2241,-13.1599
