Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,261000.0,188000.0,212000.0,70000.0,16000.0,12000.0,11000.0
Stock-based compensation,9627000.0,8301000.0,10113000.0,8582000.0,1553000.0,395000.0,121000.0
Operating Cash Flow,-51487000.0,-43784000.0,-51975000.0,-59554000.0,-28241000.0,-15004000.0,-13589000.0
Capital Expenditure,-108000.0,-55000.0,-660000.0,-595000.0,-58000.0,-17000.0,-2000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-6759000.0,35702000.0,52072000.0,-91504000.0,-57200000.0,0.0,0.0
Investing Cash flow,-6867000.0,35647000.0,51447000.0,-92118000.0,-57315000.0,-17000.0,-2000.0
Issuance (repayment) of debt,0.0,16367000.0,-2935000.0,-1381000.0,7386000.0,0.0,5989000.0
Issuance (buybacks) of shares,66908000.0,195000.0,220000.0,130545000.0,100363000.0,-196000.0,13000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,66908000.0,16562000.0,-2715000.0,129164000.0,108142000.0,40603000.0,22059000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,8554000.0,8425000.0,-3243000.0,-22508000.0,22586000.0,25582000.0,8468000.0
Free Cash Flow,-51595000.0,-43839000.0,-52635000.0,-60149000.0,-28299000.0,-15021000.0,-13591000.0
Net Cash/Marketcap,0.5338,0.6231,1.4183,1.0431,0.1541,0.2823,0.2823
