Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,111000000.0,101000000.0,88000000.0,66000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,22000000.0,23000000.0,22000000.0,13000000.0,000000.0
Gross Profit,90000000.0,77000000.0,65000000.0,53000000.0,000000.0
R&D Expenses,26000000.0,19000000.0,16000000.0,10000000.0,000000.0
SG&A Expense,37000000.0,42000000.0,56000000.0,37000000.0,000000.0
Operating Expenses,63000000.0,61000000.0,72000000.0,47000000.0,000000.0
Operating Income,26000000.0,17000000.0,-7000000.0,7000000.0,000000.0
Interest Expense,1000000.0,1000000.0,000000.0,000000.0,000000.0
Earnings before Tax,26000000.0,16000000.0,-6000000.0,7000000.0,000000.0
Income Tax Expense,16000000.0,7000000.0,-2000000.0,3000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,10000000.0,9000000.0,-4000000.0,4000000.0,000000.0
Preferred Dividends,,,,,
Net Income Com,10000000.0,9000000.0,-4000000.0,4000000.0,000000.0
EPS,0.23,0.21,-0.12,43,
EPS Diluted,0.22,0.21,-0.12,42,
Weighted Average Shs Out,43000000.0,43000000.0,43000000.0,,
Weighted Average Shs Out (Dil),45000000.0,44000000.0,43000000.0,,
Dividend per Share,,,,,
Gross Margin,0.81081081081081,0.76237623762376,0.73863636363636,0.8030303030303,
EBITDA Margin,0.31531531531532,0.26732673267327,0.011363636363636,0.18181818181818,
EBIT Margin,0.24324324324324,0.16831683168317,-0.068181818181818,0.10606060606061,
Profit Margin,0.09009009009009,0.089108910891089,-0.045454545454545,0.060606060606061,
Free Cash Flow margin,,,,,
EBITDA,35000000.0,27000000.0,1000000.0,12000000.0,000000.0
EBIT,27000000,17000000,-6000000,7000000,0
Consolidated Income,10000000.0,9000000.0,-4000000.0,4000000.0,000000.0
Earnings Before Tax Margin,0.23423423423423,0.15841584158416,-0.068181818181818,0.10606060606061,
Net Profit Margin,0.09009009009009,0.089108910891089,-0.045454545454545,0.060606060606061,
