date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,427536000.0,410830000.0,381111000.0,378194000.0,349876000.0,328655000.0,313934000.0,297713000.0,273553000.0,237246000.0,183738000.0,123553000.0,185830000.0,282392000.0,191472000.0,146218000.0,114113000.0,70341000.0,55771000.0,35294000.0,36717000.0
,costOfRevenue,271541000.0,198668000.0,181335000.0,163708000.0,155197000.0,144040000.0,138202000.0,135954000.0,129787000.0,108238000.0,94289000.0,14668000.0,24119000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,155995000.0,212162000.0,199776000.0,214486000.0,194679000.0,184615000.0,175732000.0,161759000.0,143766000.0,129008000.0,89449000.0,108885000.0,161711000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.364869858912466,0.516422851301025,0.524193738831994,0.567132212568153,0.556422846951491,0.56172886461487,0.559773710397727,0.543338718833239,0.52555080733898,0.543773130000084,0.486829071830541,0.881281717157819,0.870209331109078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,56286000.0,47632000.0,48265000.0,52623000.0,51558000.0,50853000.0,47337000.0,46802000.0,39431000.0,119575000.0,102831000.0,86312000.0,94791000.0,33777000.0,28786000.0,23300000.0,12974000.0,8007000.0,32312000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,-699000.0,780000.0,-1003000.0,-504000.0,-745000.0,-1028000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,60938000.0,52028000.0,52738000.0,59740000.0,59168000.0,57066000.0,53791000.0,55417000.0,47334000.0,42004000.0,36663000.0,91322000.0,102832000.0,172099000.0,196462000.0,99518000.0,116523000.0,58469000.0,-14285000.0,28489000.0,24432000.0
,costAndExpenses,332479000.0,250696000.0,234073000.0,223448000.0,214365000.0,201106000.0,191993000.0,191371000.0,177121000.0,150242000.0,130952000.0,105990000.0,126951000.0,172099000.0,196462000.0,99518000.0,116523000.0,58469000.0,-14285000.0,28489000.0,24432000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
