Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1495098000.0,895558000.0,732272000.0,141823000.0
Revenue Growth,0.669459711152153,0.22298544803024,4.16328099109453,
Cost of Revenue,843399000.0,84831000.0,69255000.0,16988000.0
Gross Profit,651699000.0,810727000.0,663017000.0,124835000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,124069000.0,80339000.0,75512000.0,24446000.0
Operating Expenses,8615000.0,267677000.0,197951000.0,49107000.0
Operating Income,643084000.0,543050000.0,465066000.0,75728000.0
Interest Expense,0.0,34801000.0,16761000.0,4616000.0
Earnings before Tax,594419000.0,185246000.0,163396000.0,70112000.0
Income Tax Expense,83142000.0,212402000.0,98243000.0,20708000.0
Net Income - Non-Controlling int,0.0,349613000.0,321920000.0,23337000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,218398000.0,-27156000.0,65153000.0,49404000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,218398000.0,-27156000.0,65153000.0,26067000.0
EPS,0.86,-0.11,0.26,0.86
EPS Diluted,0.86,-0.11,0.26,0.86
Weighted Average Shs Out,254432000.0,203540800.0,203540800.0,204000000.0
Weighted Average Shs Out (Dil),255033000.0,254432000.0,254432000.0,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.435890490122,0.9053,0.9054,0.8802
EBITDA Margin,0.575515451161,0.36,0.332,0.674
EBIT Margin,0.430128326036,0.2457,0.246,0.5269
Profit Margin,0.146076043176,-0.03,0.089,0.184
Free Cash Flow margin,-0.0964297992506,0.3234,-0.0482,-2.2447
EBITDA,860452000.0,322261000.0,242848000.0,95545000.0
EBIT,643084000.0,220047000.0,180157000.0,74728000.0
Consolidated Income,218398000.0,322457000.0,387073000.0,49404000.0
Earnings Before Tax Margin,0.397578620264,0.2068,0.2231,0.4944
Net Profit Margin,0.146076043176,-0.0303,0.089,0.3483
