Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,58000000.0,50000000.0,25000000.0,24000000.0,25000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,20000000.0,32000000.0,20000000.0,43000000.0,44000000.0
Inventories,34000000.0,32000000.0,32000000.0,39000000.0,45000000.0
Total current assets,49000000.0,88000000.0,58000000.0,62000000.0,71000000.0
Property, Plant & Equipment Net,24000000.0,28000000.0,26000000.0,32000000.0,39000000.0
Goodwill and Intangible Assets,24000000,48000000,23000000,24000000,24000000
Long-term investments,,,,,
Tax assets,000000.0,000000.0,000000.0,000000.0,1000000.0
Total non-current assets,45000000.0,51000000.0,11000000.0,9000000.0,6000000.0
Total assets,164000000.0,205000000.0,141000000.0,172000000.0,187000000.0
Payables,5000000.0,21000000.0,13000000.0,22000000.0,13000000.0
Short-term debt,0000000.0,0000000.0,0000000.0,0000000.0,16000000.0
Total current liabilities,28000000.0,49000000.0,29000000.0,44000000.0,54000000.0
Long-term debt,38000000.0,35000000.0,0000000.0,0000000.0,0000000.0
Total debt,38000000.0,35000000.0,0000000.0,0000000.0,0000000.0
Deferred revenue,4000000.0,7000000.0,4000000.0,3000000.0,1000000.0
Tax Liabilities,0000000.0,9000000.0,9000000.0,6000000.0,3000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,45000000.0,51000000.0,11000000.0,9000000.0,6000000.0
Total liabilities,73000000.0,99000000.0,40000000.0,53000000.0,60000000.0
Other comprehensive income,-0000000.0,12000000.0,5000000.0,5000000.0,5000000.0
Retained earnings (deficit),-284000000.0,-247000000.0,-204000000.0,-180000000.0,-158000000.0
Total shareholders equity,91000000.0,106000000.0,101000000.0,119000000.0,127000000.0
Investments,,,,,
Net Debt,-20000000,-15000000,-25000000,-24000000,-9000000
Other Assets,1000000,1000000,1000000,1000000,1000000
Other Liabilities,14000000,16000000,8000000,10000000,12000000
