Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,362000.0,373000.0,400000.0,377000.0,388000.0,429000.0,85000.0
Stock-based compensation,2955000.0,2841000.0,2758000.0,1751000.0,1839000.0,1721000.0,1449000.0
Operating Cash Flow,-15495000.0,-15896000.0,-17213000.0,-46264000.0,-70562000.0,-57231000.0,-36224000.0
Capital Expenditure,0.0,0.0,-22000.0,-458000.0,0.0,-727000.0,-3478000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,3000000.0,2577000.0,12221000.0,-17847000.0,0.0,0.0,0.0
Investing Cash flow,3000000.0,2577000.0,12199000.0,-18305000.0,0.0,-727000.0,-3478000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-24000.0,25485000.0,13335000.0,54013000.0,37000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,166000.0,27784000.0,13207000.0,54014000.0,87377000.0,57958000.0,39702000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-12329000.0,14465000.0,8193000.0,-10555000.0,16815000.0,0.0,0.0
Free Cash Flow,-15495000.0,-15896000.0,-17235000.0,-46722000.0,-70562000.0,-57958000.0,-39702000.0
Net Cash/Marketcap,0.3563,0.2308,2.5705,0.6207,0.2442,0.2442,0.2442
